Time,Z,Vz
22.5699999999996,586.703050551044,-7.24130328373558
22.5799999999996,586.673546297743,-7.22290715797621
22.5799999999996,586.673546297743,-7.22290715797621
22.5899999999996,586.580387479548,-7.24148939821149
22.5999999999996,586.492577722215,-7.25635233526769
22.5999999999996,586.492577722215,-7.25635233526769
22.6099999999996,586.402856465947,-7.2713943764411
22.6199999999996,586.38448249403,-7.24495819778452
22.6199999999996,586.38448249403,-7.24495819778452
22.6299999999996,586.364589470039,-7.21878419845636
22.6399999999996,586.274841840914,-7.23264676563822
22.6399999999996,586.274841840914,-7.23264676563822
22.6499999999996,586.214320178056,-7.22840325334862
22.6599999999996,586.212380258566,-7.18997773093518
22.6599999999996,586.212380258566,-7.18997773093518
22.6699999999996,586.149634860964,-7.18686100127886
22.6799999999996,586.054264802049,-7.20241289170581
22.6799999999996,586.054264802049,-7.20241289170581
22.6899999999996,585.993234879886,-7.19695771047023
22.6999999999996,585.862257324678,-7.23152015552098
22.6999999999996,585.862257324678,-7.23152015552098
22.7099999999996,585.842276774967,-7.20115985979164
22.7199999999996,585.730795115358,-7.22324776777988
22.7199999999996,585.730795115358,-7.22324776777988
22.7299999999996,585.655331502319,-7.22413698175689
22.7399999999996,585.607676544006,-7.20850826376655
22.7399999999996,585.607676544006,-7.20850826376655
22.7499999999996,585.570190872174,-7.18650263249906
22.7599999999996,585.518545820601,-7.17225843616223
22.7599999999996,585.518545820601,-7.17225843616223
22.7699999999996,585.423211967005,-7.18277172836542
22.7799999999996,585.326226259874,-7.19373282306369
22.7799999999996,585.326226259874,-7.19373282306369
22.7899999999996,585.278019015256,-7.17595437644037
22.7999999999996,585.178792495946,-7.18706831826464
22.7999999999996,585.178792495946,-7.18706831826464
22.8099999999996,585.168118072118,-7.1469697591172
22.8199999999996,585.087312251471,-7.14694702189395
22.8199999999996,585.087312251471,-7.14694702189395
22.8299999999996,585.028497284152,-7.13359612918
22.8399999999996,584.951374887273,-7.13066195620003
22.8399999999996,584.951374887273,-7.13066195620003
22.8499999999996,584.85416213474,-7.13891640800897
22.8599999999996,584.787679209974,-7.12895400679929
22.8599999999996,584.787679209974,-7.12895400679929
22.8699999999996,584.669671047719,-7.14795796346217
22.8799999999996,584.593832006707,-7.14278134942967
22.8799999999996,584.593832006707,-7.14278134942967
22.8899999999996,584.551858404119,-7.11754367717191
22.8999999999996,584.467123927842,-7.11637750233232
22.8999999999996,584.467123927842,-7.11637750233232
22.9099999999996,584.450113935967,-7.07577447958685
22.9199999999996,584.358504155499,-7.07760056116356
22.9199999999996,584.358504155499,-7.07760056116356
22.9299999999996,584.267545373895,-7.07937212350055
22.9399999999996,584.249289879122,-7.03856930103703
22.9399999999996,584.249289879122,-7.03856930103703
22.9499999999996,584.178018804173,-7.02780631475204
22.9599999999996,584.042173439596,-7.05442764991611
22.9599999999996,584.042173439596,-7.05442764991611
22.9699999999996,583.977852468057,-7.0387769936462
22.9799999999996,583.917072270606,-7.0211245303722
22.9799999999996,583.917072270606,-7.0211245303722
22.9899999999996,583.83814342982,-7.01342678305011
22.9999999999996,583.723542984774,-7.02600803139249
22.9999999999996,583.723542984774,-7.02600803139249
23.0099999999996,583.63666334483,-7.02236660233885
23.0199999999996,583.526388541745,-7.03200621313938
23.0199999999996,583.526388541745,-7.03200621313938
23.0299999999996,583.437876691949,-7.02846061590847
23.0399999999996,583.424369286774,-6.98151269804943
23.0399999999996,583.424369286774,-6.98151269804943
23.0499999999996,583.385334803843,-6.94935165589537
23.0599999999996,583.298763639163,-6.94422540461413
23.0599999999996,583.298763639163,-6.94422540461413
23.0699999999996,583.271612598497,-6.90481815566138
23.0799999999996,583.233728019157,-6.87165259384234
23.0799999999996,583.233728019157,-6.87165259384234
23.0899999999996,583.151869966048,-6.86328734195405
23.0999999999996,583.158091773829,-6.80386696014947
23.0999999999996,583.158091773829,-6.80386696014947
23.1099999999996,583.044637933674,-6.81382537321219
23.1199999999996,583.047790550366,-6.75637420679309
23.1199999999996,583.047790550366,-6.75637420679309
23.1299999999996,583.008210864755,-6.72381330491455
23.1399999999996,582.987094438818,-6.6803222161094
23.1399999999996,582.987094438818,-6.6803222161094
23.1499999999996,582.880703936365,-6.68558965310464
23.1599999999996,582.769494189723,-6.69358607014477
23.1599999999996,582.769494189723,-6.69358607014477
23.1699999999996,582.63675680531,-6.71423292240941
23.1799999999996,582.552708305395,-6.70595512526722
23.1799999999996,582.552708305395,-6.70595512526722
23.1899999999996,582.540014592842,-6.65672785134234
23.1999999999996,582.453832206663,-6.64934583800806
23.1999999999996,582.453832206663,-6.64934583800806
23.2099999999996,582.385083767228,-6.63193378769617
23.2199999999996,582.315197417052,-6.61528017174482
23.2199999999996,582.315197417052,-6.61528017174482
23.2299999999996,582.243104426916,-6.5995429525383
23.2399999999996,582.173570548228,-6.58218213636958
23.2399999999996,582.173570548228,-6.58218213636958
23.2499999999996,582.123360291397,-6.55336349980075
23.2599999999996,582.051152106539,-6.53779187581289
23.2599999999996,582.051152106539,-6.53779187581289
23.2699999999996,582.018731312081,-6.49909251577096
23.2799999999996,581.90139480656,-6.50945064631915
23.2799999999996,581.90139480656,-6.50945064631915
23.2899999999996,581.850408877647,-6.48126295616851
23.2999999999996,581.784646517663,-6.46191336691388
23.2999999999996,581.784646517663,-6.46191336691388
23.3099999999996,581.730961938502,-6.43542879436997
23.3199999999996,581.643271037911,-6.42844626439443
23.3199999999996,581.643271037911,-6.42844626439443
23.3299999999996,581.621042840389,-6.38367950330241
23.3399999999996,581.560380341455,-6.36110907425342
23.3399999999996,581.560380341455,-6.36110907425342
23.3499999999996,581.554817459691,-6.30630082623654
23.3599999999996,581.450390437764,-6.30928111071881
23.3599999999996,581.450390437764,-6.30928111071881
23.3699999999996,581.393811914709,-6.28478838016122
23.3799999999996,581.327450323222,-6.26599246223478
23.3799999999996,581.327450323222,-6.26599246223478
23.3899999999996,581.265928022842,-6.24379151894608
23.3999999999996,581.216262388212,-6.21460892917398
23.3999999999996,581.216262388212,-6.21460892917398
23.4099999999996,581.190251522048,-6.1725182112697
23.4199999999996,581.152289920958,-6.13737679577448
23.4199999999996,581.152289920958,-6.13737679577448
23.4299999999996,581.090738759434,-6.11558266568646
23.4399999999996,580.990673242174,-6.11644278147439
23.4399999999996,580.990673242174,-6.11644278147439
23.4499999999996,580.955303804069,-6.08025823267755
23.4599999999996,580.908246099473,-6.05073828499098
23.4599999999996,580.908246099473,-6.05073828499098
23.4699999999996,580.859477415054,-6.02248389046127
23.4799999999996,580.752642490391,-6.02770148078293
23.4799999999996,580.752642490391,-6.02770148078293
23.4899999999996,580.664979013144,-6.02170966836998
23.4999999999996,580.60079228855,-6.00238716773291
23.4999999999996,580.60079228855,-6.00238716773291
23.5099999999996,580.611034344164,-5.93992246998666
23.5199999999996,580.574661645477,-5.90477588954812
23.5199999999996,580.574661645477,-5.90477588954812
23.5299999999996,580.531418394547,-5.87376878327619
23.5399999999996,580.58838625925,-5.78490935548092
23.5399999999996,580.58838625925,-5.78490935548092
23.5499999999996,580.562669985589,-5.74516922045796
23.5599999999996,580.494995373764,-5.72937975478181
23.5599999999996,580.494995373764,-5.72937975478181
23.5699999999996,580.465798355182,-5.69147593711801
23.5799999999996,580.391201317917,-5.68009483921812
23.5799999999996,580.391201317917,-5.68009483921812
23.5899999999996,580.323998488164,-5.66486996105112
23.5999999999996,580.291653911485,-5.62964116301801
23.5999999999996,580.291653911485,-5.62964116301801
23.6099999999996,580.23437172961,-5.60855992113204
23.6199999999996,580.222410332595,-5.56194546536875
23.6199999999996,580.222410332595,-5.56194546536875
23.6299999999996,580.206563227764,-5.51778919121556
23.6399999999996,580.110048289494,-5.52055710949065
23.6399999999996,580.110048289494,-5.52055710949065
23.6499999999996,580.070793753073,-5.49019203042276
23.6599999999996,580.025975859517,-5.46336863254122
23.6599999999996,580.025975859517,-5.46336863254122
23.6699999999996,579.915759728984,-5.47473687518007
23.6799999999996,579.875229564321,-5.44552042362911
23.6799999999996,579.875229564321,-5.44552042362911
23.6899999999996,579.838653412142,-5.41446101466733
23.6999999999996,579.785694582189,-5.3930094397855
23.6999999999996,579.785694582189,-5.3930094397855
23.7099999999996,579.725094419754,-5.37642984352933
23.7199999999996,579.684662967041,-5.34851245807804
23.7199999999996,579.684662967041,-5.34851245807804
23.7299999999996,579.581137157595,-5.3568073230379
23.7399999999996,579.425904521783,-5.39522460988755
23.7399999999996,579.425904521783,-5.39522460988755
23.7499999999996,579.417213970373,-5.34900246196409
23.7599999999996,579.343160817028,-5.34141160773623
23.7599999999996,579.343160817028,-5.34141160773623
23.7699999999996,579.284891378841,-5.32491996432404
23.7799999999996,579.273174863539,-5.28139451876053
23.7799999999996,579.273174863539,-5.28139451876053
23.7899999999996,579.270672889875,-5.23323542844925
23.7999999999996,579.288011286217,-5.17374603206607
23.7999999999996,579.288011286217,-5.17374603206607
23.8099999999996,579.222494249643,-5.1627993999693
23.8199999999996,579.160466286166,-5.14961175771193
23.8199999999996,579.160466286166,-5.14961175771193
23.8299999999996,579.143845807003,-5.11078407935066
23.8399999999996,579.032249236333,-5.12744419699228
23.8399999999996,579.032249236333,-5.12744419699228
23.8499999999996,578.932681646528,-5.1366058480687
23.8599999999996,578.908452031276,-5.10239729907505
23.8599999999996,578.908452031276,-5.10239729907505
23.8699999999996,578.808547835626,-5.11276747442477
23.8799999999996,578.788675295199,-5.07705952167015
23.8799999999996,578.788675295199,-5.07705952167015
23.8899999999996,578.760281464736,-5.04654573877604
23.8999999999996,578.733147137798,-5.01587743784073
23.8999999999996,578.733147137798,-5.01587743784073
23.9099999999996,578.739655483989,-4.96613181505421
23.9199999999996,578.616846064456,-4.99121467710326
23.9199999999996,578.616846064456,-4.99121467710326
23.9299999999996,578.620312692754,-4.94355285934215
23.9399999999996,578.58207446508,-4.92007516809418
23.9399999999996,578.58207446508,-4.92007516809418
23.9499999999996,578.442254546264,-4.95587157692006
23.9599999999996,578.351298068381,-4.96358825765185
23.9599999999996,578.351298068381,-4.96358825765185
23.9699999999996,578.295728173821,-4.95072429554418
23.9799999999996,578.252963540894,-4.93115892961123
23.9799999999996,578.252963540894,-4.93115892961123
23.9899999999996,578.241815805777,-4.89346452668063
23.9999999999996,578.151044125743,-4.90229426473177
23.9999999999996,578.151044125743,-4.90229426473177
24.0099999999996,578.122068413295,-4.87524609430161
24.0199999999996,578.09793329611,-4.84612035757816
24.0199999999996,578.09793329611,-4.84612035757816
24.0299999999996,578.073655212272,-4.81734527064434
24.0399999999996,577.968919232425,-4.8354185453932
24.0399999999996,577.968919232425,-4.8354185453932
24.0499999999996,577.943244815166,-4.80773802276764
24.0599999999996,577.893485812564,-4.79458641570731
24.0599999999996,577.893485812564,-4.79458641570731
24.0699999999996,577.843148079886,-4.78175180959192
24.0799999999996,577.753796250585,-4.79177349251405
24.0799999999996,577.753796250585,-4.79177349251405
24.0899999999996,577.711787630938,-4.77492289874568
24.0999999999996,577.643758389557,-4.77357194606845
24.0999999999996,577.643758389557,-4.77357194606845
24.1099999999996,577.556580845835,-4.78334142987786
24.1199999999996,577.528613446358,-4.75914556101381
24.1199999999996,577.528613446358,-4.75914556101381
24.1299999999996,577.495785440889,-4.73743461102369
24.1399999999996,577.484674192106,-4.70433759934896
24.1399999999996,577.484674192106,-4.70433759934896
24.1499999999996,577.48389074647,-4.66547000720789
24.1599999999996,577.42357802747,-4.66089678990832
24.1599999999996,577.42357802747,-4.66089678990832
24.1699999999996,577.449272983863,-4.60738904769563
24.1799999999996,577.468667519366,-4.55828433657513
24.1799999999996,577.468667519366,-4.55828433657513
24.1899999999996,577.442325934948,-4.53570969370331
24.1999999999996,577.32944387855,-4.56367912412698
24.1999999999996,577.32944387855,-4.56367912412698
24.2099999999996,577.299342398652,-4.54381766374999
24.2199999999996,577.265614688843,-4.52640273597778
24.2199999999996,577.265614688843,-4.52640273597778
24.2299999999996,577.197199232696,-4.52887951479719
24.2399999999996,577.176680641599,-4.50452578759488
24.2399999999996,577.176680641599,-4.50452578759488
24.2499999999996,577.159493851131,-4.4785802495611
24.2599999999996,577.110835932341,-4.47036663466656
24.2599999999996,577.110835932341,-4.47036663466656
24.2699999999996,577.067506343289,-4.45970527611847
24.2799999999996,577.088041226783,-4.41217107460647
24.2799999999996,577.088041226783,-4.41217107460647
24.2899999999996,577.09519539192,-4.37312034552737
24.2999999999996,577.104878906324,-4.33295320707489
24.2999999999996,577.104878906324,-4.33295320707489
24.3099999999996,577.042646562095,-4.33468200979672
24.3199999999996,576.994502623874,-4.32859028714726
24.3199999999996,576.994502623874,-4.32859028714726
24.3299999999996,576.988868889301,-4.29853400920186
24.3399999999996,577.008886465986,-4.2538589572872
24.3399999999996,577.008886465986,-4.2538589572872
24.3499999999996,576.921872781983,-4.27133006378001
24.3599999999996,576.885601946891,-4.25983710231733
24.3599999999996,576.885601946891,-4.25983710231733
24.3699999999996,576.838735561513,-4.25481874046478
24.3799999999996,576.875076741402,-4.20209249174994
24.3799999999996,576.875076741402,-4.20209249174994
24.3899999999996,576.867533250404,-4.17488441559028
24.3999999999996,576.802924535146,-4.18124946778735
24.3999999999996,576.802924535146,-4.18124946778735
24.4099999999996,576.727219771209,-4.19418653545034
24.4199999999996,576.638387059883,-4.21445156814912
24.4199999999996,576.638387059883,-4.21445156814912
24.4299999999996,576.607566894822,-4.20131941693239
24.4399999999996,576.557544981368,-4.19963007542858
24.4399999999996,576.557544981368,-4.19963007542858
24.4499999999996,576.555990772113,-4.17050525452408
24.4599999999996,576.461283974715,-4.19475493276709
24.4599999999996,576.461283974715,-4.19475493276709
24.4699999999996,576.406720151403,-4.19595052873358
24.4799999999996,576.321591389558,-4.2155343215853
24.4799999999996,576.321591389558,-4.2155343215853
24.4899999999996,576.263145972266,-4.21922007472326
24.4999999999996,576.198261022769,-4.22716350711205
24.4999999999996,576.198261022769,-4.22716350711205
24.5099999999996,576.143857320794,-4.22900346943026
24.5199999999996,576.045842332616,-4.25625120640374
24.5199999999996,576.045842332616,-4.25625120640374
24.5299999999996,576.034748534908,-4.23338422125097
24.5399999999996,576.003919677208,-4.22240544773542
24.5399999999996,576.003919677208,-4.22240544773542
24.5499999999996,575.945433307214,-4.22773804660362
24.5599999999996,575.862476472283,-4.24700018084753
24.5599999999996,575.862476472283,-4.24700018084753
24.5699999999996,575.821800830122,-4.24191368799456
24.5799999999996,575.772972892667,-4.24189936850177
24.5799999999996,575.772972892667,-4.24189936850177
24.5899999999996,575.764161881905,-4.21851514313525
24.5999999999996,575.730615951655,-4.21035872099089
24.5999999999996,575.730615951655,-4.21035872099089
24.6099999999996,575.759510571257,-4.16626811594878
24.6199999999996,575.762734197973,-4.13730027626826
24.6199999999996,575.762734197973,-4.13730027626826
24.6299999999996,575.769715550709,-4.10629492563023
24.6399999999996,575.745497774421,-4.09393846396509
24.6399999999996,575.745497774421,-4.09393846396509
24.6499999999996,575.687462135989,-4.10139040049397
24.6599999999996,575.655304293729,-4.09385376055604
24.6599999999996,575.655304293729,-4.09385376055604
24.6699999999996,575.614723015993,-4.09155755219015
24.6799999999996,575.597168655749,-4.0760126849929
24.6799999999996,575.597168655749,-4.0760126849929
24.6899999999996,575.568327246257,-4.06716024743559
24.6999999999996,575.545398468435,-4.05486208636277
24.6999999999996,575.545398468435,-4.05486208636277
24.7099999999996,575.484921360876,-4.06499028265087
24.7199999999996,575.455263322671,-4.05730676236158
24.7199999999996,575.455263322671,-4.05730676236158
24.7299999999996,575.415852940613,-4.05545772354627
24.7399999999996,575.340650545538,-4.07455751493286
24.7399999999996,575.340650545538,-4.07455751493286
24.7499999999996,575.259436382452,-4.0970127215432
24.7599999999996,575.203497319161,-4.10498239398632
24.7599999999996,575.203497319161,-4.10498239398632
24.7699999999996,575.127862853993,-4.12392647295881
24.7799999999996,575.08217730513,-4.1263386216328
24.7799999999996,575.08217730513,-4.1263386216328
24.7899999999996,574.997280405269,-4.15132499767883
24.7999999999996,574.976109968211,-4.1392818460293
24.7999999999996,574.976109968211,-4.1392818460293
24.8099999999996,574.973844247194,-4.11657812694347
24.8199999999996,574.985059824706,-4.08642156282978
24.8199999999996,574.985059824706,-4.08642156282978
24.8299999999996,574.881089319611,-4.12236472259745
24.8399999999996,574.764685450854,-4.16597782977749
24.8399999999996,574.764685450854,-4.16597782977749
24.8499999999996,574.776504106751,-4.13568771883023
24.8599999999996,574.788261525196,-4.10558188357623
24.8599999999996,574.788261525196,-4.10558188357623
24.8699999999996,574.713571659759,-4.12526266105317
24.8799999999996,574.66155949177,-4.13215430011724
24.8799999999996,574.66155949177,-4.13215430011724
24.8899999999996,574.672422130766,-4.10228953853747
24.8999999999996,574.666424059978,-4.08274961830796
24.8999999999996,574.666424059978,-4.08274961830796
24.9099999999996,574.639298334288,-4.07522408680348
24.9199999999996,574.590348089682,-4.08124983521808
24.9199999999996,574.590348089682,-4.08124983521808
24.9299999999996,574.529735569561,-4.09372568335267
24.9399999999996,574.457922789478,-4.112596833425
24.9399999999996,574.457922789478,-4.112596833425
24.9499999999996,574.436354413651,-4.1027234724813
24.9599999999996,574.316114030566,-4.15023114718525
24.9599999999996,574.316114030566,-4.15023114718525
24.9699999999996,574.249829749464,-4.16585035784482
24.9799999999996,574.184413782559,-4.18129798841011
24.9799999999996,574.184413782559,-4.18129798841011
24.9899999999996,574.143986389305,-4.18195314661969
24.9999999999996,574.126444450206,-4.16993505449381
24.9999999999996,574.126444450206,-4.16993505449381
25.0099999999996,574.085650595234,-4.17138417574187
25.0199999999996,574.044985152198,-4.17296128870915
25.0199999999996,574.044985152198,-4.17296128870915
25.0299999999996,573.920569973103,-4.22305711642272
25.0399999999996,573.802351027533,-4.26927568883252
25.0399999999996,573.802351027533,-4.26927568883252
25.0499999999996,573.817220112298,-4.2387388419352
25.0599999999996,573.770718421571,-4.24331763564681
25.0599999999996,573.770718421571,-4.24331763564681
25.0699999999996,573.758056388015,-4.22892938760242
25.0799999999996,573.713611814262,-4.23272568930413
25.0799999999996,573.713611814262,-4.23272568930413
25.0899999999996,573.719821848497,-4.20747054038947
25.0999999999996,573.69969796435,-4.19735234218997
25.0999999999996,573.69969796435,-4.19735234218997
25.1099999999996,573.658787990761,-4.19984666836794
25.1199999999996,573.559290300076,-4.23586727026483
25.1199999999996,573.559290300076,-4.23586727026483
25.1299999999996,573.411268798752,-4.29994328125506
25.1399999999996,573.372001113207,-4.30109641152102
25.1399999999996,573.372001113207,-4.30109641152102
25.1499999999996,573.379648506454,-4.27493227045895
25.1599999999996,573.351282096004,-4.26975430034965
25.1599999999996,573.351282096004,-4.26975430034965
25.1699999999996,573.334715729076,-4.25766867255456
25.1799999999996,573.303254310857,-4.25421978426204
25.1799999999996,573.303254310857,-4.25421978426204
25.1899999999996,573.264508944845,-4.25507839234354
25.1999999999996,573.23900888562,-4.24908492402283
25.1999999999996,573.23900888562,-4.24908492402283
25.2099999999996,573.280357549912,-4.20431109196487
25.2199999999996,573.216463122291,-4.22045049320377
25.2199999999996,573.216463122291,-4.22045049320377
25.2299999999995,573.183345235173,-4.2191224840758
25.2399999999996,573.14422853172,-4.22097973765901
25.2399999999996,573.14422853172,-4.22097973765901
25.2499999999996,573.155554608827,-4.19360137089948
25.2599999999996,573.161921938717,-4.16940647799121
25.2599999999996,573.161921938717,-4.16940647799121
25.2699999999995,573.126411459296,-4.16973018093381
25.2799999999995,573.02251684825,-4.20930208813177
25.2799999999995,573.02251684825,-4.20930208813177
25.2899999999996,572.9938214921,-4.20536014545488
25.2999999999995,572.955299742324,-4.20734332230653
25.2999999999995,572.955299742324,-4.20734332230653
25.3099999999995,572.924011001631,-4.20491841811929
25.3199999999995,572.948983125256,-4.16987752531992
25.3199999999995,572.948983125256,-4.16987752531992
25.3299999999996,572.867906401181,-4.19666769726817
25.3399999999995,572.786999559256,-4.22347281139208
25.3399999999995,572.786999559256,-4.22347281139208
25.3499999999995,572.816420639682,-4.18608484822987
25.3599999999995,572.731420635034,-4.21529608856019
25.3599999999995,572.731420635034,-4.21529608856019
25.3699999999995,572.682524027438,-4.22294358322485
25.3799999999995,572.628020983163,-4.23436631986464
25.3799999999995,572.628020983163,-4.23436631986464
25.3899999999995,572.532084353499,-4.26944235332477
25.3999999999995,572.518249913008,-4.25687005431437
25.3999999999995,572.518249913008,-4.25687005431437
25.4099999999995,572.477353882922,-4.26082035709774
25.4199999999995,572.515802164839,-4.2182827954654
25.4199999999995,572.515802164839,-4.2182827954654
25.4299999999995,572.489744559163,-4.21344449374609
25.4399999999995,572.49218221622,-4.19196258165235
25.4399999999995,572.49218221622,-4.19196258165235
25.4499999999995,572.473271958984,-4.18294209063842
25.4599999999995,572.449044145687,-4.17718247248891
25.4599999999995,572.449044145687,-4.17718247248891
25.4699999999995,572.441385380836,-4.16181298822878
25.4799999999995,572.432877033959,-4.14722277379128
25.4799999999995,572.432877033959,-4.14722277379128
25.4899999999995,572.405630097718,-4.1436884916905
25.4999999999995,572.344500119043,-4.1593358431901
25.4999999999995,572.344500119043,-4.1593358431901
25.5099999999995,572.286497459374,-4.1726896872984
25.5199999999995,572.175188322967,-4.21658665469074
25.5199999999995,572.175188322967,-4.21658665469074
25.5299999999995,572.147662144011,-4.2125691539182
25.5399999999995,572.101840036445,-4.21886905687738
25.5399999999995,572.101840036445,-4.21886905687738
25.5499999999995,572.082724883326,-4.20999440001301
25.5599999999995,572.071490275175,-4.19681739490782
25.5599999999995,572.071490275175,-4.19681739490782
25.5699999999995,572.046430472319,-4.19144870290561
25.5799999999995,572.033058560169,-4.17884426110737
25.5799999999995,572.033058560169,-4.17884426110737
25.5899999999995,571.992706799308,-4.18260778268009
25.5999999999995,572.004016361046,-4.15607089003189
25.5999999999995,572.004016361046,-4.15607089003189
25.6099999999995,572.003214909804,-4.13668288164917
25.6199999999995,571.985853894298,-4.12720361531912
25.6199999999995,571.985853894298,-4.12720361531912
25.6299999999995,571.923647986552,-4.14384338201492
25.6399999999995,571.905286396883,-4.13504025190246
25.6399999999995,571.905286396883,-4.13504025190246
25.6499999999995,571.898464311893,-4.11974005539799
25.6599999999995,571.852435648376,-4.1270785701646
25.6599999999995,571.852435648376,-4.1270785701646
25.6699999999995,571.836758718626,-4.11688529129014
25.6799999999995,571.773753702483,-4.134016399154
25.6799999999995,571.773753702483,-4.134016399154
25.6899999999995,571.794185666967,-4.10221583559734
25.6999999999995,571.721981701268,-4.12454949986018
25.6999999999995,571.721981701268,-4.12454949986018
25.7099999999995,571.623219205136,-4.16231943236162
25.7199999999995,571.611317408495,-4.14898863840437
25.7199999999995,571.611317408495,-4.14898863840437
25.7299999999995,571.643175953095,-4.1106511219411
25.7399999999995,571.591603331108,-4.12062861426694
25.7399999999995,571.591603331108,-4.12062861426694
25.7499999999995,571.577586151933,-4.10900802349118
25.7599999999995,571.599002685209,-4.07706930098901
25.7599999999995,571.599002685209,-4.07706930098901
25.7699999999995,571.552850443985,-4.08437373470841
25.7799999999995,571.447056623359,-4.12578243582213
25.7799999999995,571.447056623359,-4.12578243582213
25.7899999999995,571.410396790498,-4.12716360100796
25.7999999999995,571.352161427611,-4.14082012028393
25.7999999999995,571.352161427611,-4.14082012028393
25.8099999999995,571.239479976188,-4.18564900264338
25.8199999999995,571.205666690716,-4.18504278886768
25.8199999999995,571.205666690716,-4.18504278886768
25.8299999999995,571.12505079995,-4.21119748478283
25.8399999999995,571.082907477108,-4.21526634443379
25.8399999999995,571.082907477108,-4.21526634443379
25.8499999999995,571.075807113716,-4.19904634972401
25.8599999999995,571.029517562122,-4.20545801692356
25.8599999999995,571.029517562122,-4.20545801692356
25.8699999999995,571.071053729129,-4.16102560410477
25.8799999999995,571.120048981144,-4.11224825603323
25.8799999999995,571.120048981144,-4.11224825603323
25.8899999999995,571.056224259466,-4.12915385900261
25.8999999999995,571.07357484724,-4.09866848784641
25.8999999999995,571.07357484724,-4.09866848784641
25.9099999999995,570.962457213702,-4.14280820570533
25.9199999999995,570.846254851358,-4.18945035407355
25.9199999999995,570.846254851358,-4.18945035407355
25.9299999999995,570.787510118489,-4.20280726469449
25.9399999999995,570.718561487961,-4.22196486380441
25.9399999999995,570.718561487961,-4.22196486380441
25.9499999999995,570.67338189149,-4.2276100519066
25.9599999999995,570.584118542911,-4.2579881015104
25.9599999999995,570.584118542911,-4.2579881015104
25.9699999999995,570.537177336732,-4.26333337964565
25.9799999999995,570.522979898483,-4.25040153703577
25.9799999999995,570.522979898483,-4.25040153703577
25.9899999999995,570.539294986972,-4.21992500186806
25.9999999999995,570.545811180587,-4.19495594569908
25.9999999999995,570.545811180587,-4.19495594569908
26.0099999999995,570.534326846466,-4.18098973181121
26.0199999999995,570.498263453623,-4.18117268593551
26.0199999999995,570.498263453623,-4.18117268593551
26.0299999999995,570.494570854315,-4.16241952053298
26.0399999999995,570.400049087383,-4.19628779979331
26.0399999999995,570.400049087383,-4.19628779979331
26.0499999999995,570.395962734773,-4.1773159455417
26.0599999999995,570.377770715054,-4.16674166377291
26.0599999999995,570.377770715054,-4.16674166377291
26.0699999999995,570.317128325887,-4.18038960226542
26.0799999999995,570.278881722101,-4.18119495531158
26.0799999999995,570.278881722101,-4.18119495531158
26.0899999999995,570.187978265066,-4.21213861810353
26.0999999999995,570.138198520784,-4.21939693900273
26.0999999999995,570.138198520784,-4.21939693900273
26.1099999999995,570.100825218066,-4.21915023536901
26.1199999999995,570.111551242032,-4.19104457405243
26.1199999999995,570.111551242032,-4.19104457405243
26.1299999999995,570.068170504454,-4.19458208365982
26.1399999999995,570.02623163552,-4.19723487090128
26.1399999999995,570.02623163552,-4.19723487090128
26.1499999999995,569.985696757961,-4.19891358094876
26.1599999999995,569.921370945495,-4.21440621283242
26.1599999999995,569.921370945495,-4.21440621283242
26.1699999999995,569.902207811827,-4.20377395140921
26.1799999999995,569.884953194236,-4.19178067462764
26.1799999999995,569.884953194236,-4.19178067462764
26.1899999999995,569.882871749598,-4.17070885973048
26.1999999999995,569.7803497687,-4.2082739334492
26.1999999999995,569.7803497687,-4.2082739334492
26.2099999999995,569.790058899215,-4.18091392090377
26.2199999999995,569.871635714847,-4.11222977586447
26.2199999999995,569.871635714847,-4.11222977586447
26.2299999999995,569.794018662408,-4.13540390315106
26.2399999999995,569.780069890689,-4.12186749893499
26.2399999999995,569.780069890689,-4.12186749893499
26.2499999999995,569.733029306995,-4.12742562140414
26.2599999999995,569.707995960107,-4.11990811547394
26.2599999999995,569.707995960107,-4.11990811547394
26.2699999999995,569.700532053888,-4.10217320350762
26.2799999999995,569.674405541355,-4.09597813308799
26.2799999999995,569.674405541355,-4.09597813308799
26.2899999999995,569.627663045452,-4.10105747714207
26.2999999999995,569.595637076725,-4.09747491348278
26.2999999999995,569.595637076725,-4.09747491348278
26.3099999999995,569.521626242305,-4.11854303035449
26.3199999999995,569.457060752805,-4.13404434964003
26.3199999999995,569.457060752805,-4.13404434964003
26.3299999999995,569.470012988727,-4.10514484873992
26.3399999999995,569.431288791289,-4.10558101968764
26.3399999999995,569.431288791289,-4.10558101968764
26.3499999999995,569.374727739976,-4.11615343744261
26.3599999999995,569.316439016609,-4.12779451806542
26.3599999999995,569.316439016609,-4.12779451806542
26.3699999999995,569.283922854538,-4.1240250943348
26.3799999999995,569.230947459631,-4.13216039306569
26.3799999999995,569.230947459631,-4.13216039306569
26.3899999999995,569.240877910277,-4.10428313581267
26.3999999999995,569.221990339297,-4.09314881982686
26.3999999999995,569.221990339297,-4.09314881982686
26.4099999999995,569.135542263763,-4.12091310831748
26.4199999999995,569.057755103558,-4.14395610530125
26.4199999999995,569.057755103558,-4.14395610530125
26.4299999999995,569.033894678541,-4.134968823805
26.4399999999995,568.962937955579,-4.15361586155508
26.4399999999995,568.962937955579,-4.15361586155508
26.4499999999995,568.959078739088,-4.13308074202524
