timestamp,accelerationX,accelerationY,accelerationZ
8468947788,-0.588,0.979999959,0.588
8468956816,-0.833000004,0.783999979,0.833000004
8468967832,-0.979999959,1.176,0.636999965
8468976816,-1.07799995,0.833000004,0.930999994
8468987788,-1.02899992,0.930999994,0.588
8468996816,-1.02899992,0.538999975,0.783999979
8469007716,-0.783999979,0.588,0.588
8469016816,-1.176,0.979999959,0.833000004
8469027776,-0.881999969,0.881999969,0.734999955
8469036816,-0.881999969,0.881999969,0.783999979
8469047780,-0.930999994,0.440999985,1.46999991
8469056816,-1.07799995,0.636999965,0.538999975
8469067828,-0.930999994,0.881999969,0.39199999
8469076816,-0.783999979,0.734999955,0.636999965
8469087772,-0.833000004,0.734999955,1.176
8469096816,-1.07799995,0.68599999,0
8469107712,-1.02899992,0.833000004,1.22500002
8469116816,-0.68599999,1.02899992,0.195999995
8469128640,-1.07799995,0.68599999,0.342999995
8469136816,-1.07799995,0.588,0.24499999
8469147720,-0.881999969,1.02899992,0.734999955
8469156816,-1.12699997,0.979999959,0.48999998
8469167832,-0.734999955,0.538999975,0.440999985
8469176816,-1.27399993,0.833000004,0.147
8469187784,-0.833000004,0.588,0.588
8469196816,-1.176,0.979999959,0.48999998
8469207716,-1.22500002,0.538999975,0.538999975
8469216816,-0.930999994,0.734999955,0.342999995
8469227780,-0.930999994,0.881999969,0.48999998
8469236820,-1.176,0.881999969,0.24499999
8469247780,-1.07799995,0.734999955,0.734999955
8469256816,-0.833000004,0.833000004,0.833000004
8469267852,-0.930999994,0.588,0.881999969
8469276816,-0.636999965,0.881999969,0.979999959
8469287780,-0.881999969,0.734999955,0.538999975
8469296816,-1.22500002,0.881999969,0.342999995
8469307780,-0.930999994,1.22500002,0.636999965
8469316816,-1.02899992,0.833000004,0.636999965
8469328576,-0.833000004,0.68599999,0.783999979
8469336820,-0.734999955,0.881999969,0.783999979
8469347728,-0.881999969,0.783999979,0.538999975
8469356816,-1.176,0.881999969,0.48999998
8469367828,-0.930999994,0.538999975,0.734999955
8469376816,-0.881999969,0.68599999,0.588
8469387780,-0.342999995,0.68599999,0.68599999
8469396816,-1.12699997,0.979999959,0.68599999
8469407772,-1.07799995,0.783999979,0.294
8469416816,-0.881999969,0.783999979,0.538999975
8469427720,-0.783999979,0.833000004,0.68599999
8469436820,-0.833000004,0.783999979,0.588
8469447784,-0.881999969,0.734999955,0.636999965
8469456816,-0.833000004,0.68599999,0.783999979
8469467836,-1.02899992,0.783999979,0.930999994
8469476820,-0.636999965,0.588,0.588
8469487780,-1.07799995,0.783999979,0.538999975
8469496816,-0.734999955,0.734999955,0.588
8469507776,-0.833000004,0.930999994,0.636999965
8469516816,-0.734999955,0.48999998,0.342999995
8469528580,-1.07799995,0.833000004,0.588
8469536820,-0.881999969,0.636999965,0.294
8469547732,-0.881999969,0.734999955,0.440999985
8469556820,-0.734999955,0.833000004,0.783999979
8469567836,-1.07799995,0.636999965,0.440999985
8469576816,-0.881999969,1.46999991,0.48999998
8469587780,-1.22500002,0.979999959,0.538999975
8469596816,-0.881999969,0.538999975,0.833000004
8469607772,-1.02899992,1.12699997,0.588
8469616820,-0.783999979,0.930999994,0.783999979
8469627784,-0.881999969,0.930999994,0.979999959
8469636820,-0.833000004,0.588,1.02899992
8469647724,-0.783999979,0.68599999,0.68599999
8469656816,-1.07799995,0.881999969,0.783999979
8469667832,-0.881999969,0.783999979,0.833000004
8469676820,-0.734999955,0.979999959,0.147
8469687780,-1.07799995,0.833000004,0.342999995
8469696816,-1.02899992,0.833000004,0.783999979
8469707772,-0.979999959,0.833000004,0.294
8469716816,-1.07799995,1.27399993,0.636999965
8469728580,-0.68599999,1.22500002,0.881999969
8469736820,-0.881999969,0.538999975,1.32299995
8469747728,-0.588,0.734999955,0.48999998
8469756820,-0.734999955,0.881999969,1.07799995
8469767844,-0.538999975,0.636999965,1.02899992
8469776820,-0.783999979,0.833000004,1.12699997
8469787788,-1.02899992,0.783999979,0.636999965
8469796820,-0.783999979,0.979999959,0.783999979
8469807780,-0.783999979,0.783999979,0.588
8469816820,-1.07799995,0.833000004,0.68599999
8469827784,-0.636999965,1.07799995,0.636999965
8469836820,-0.979999959,0.734999955,0.48999998
8469847724,-0.833000004,0.783999979,0.636999965
8469856820,-0.734999955,0.68599999,0.783999979
8469867832,-0.68599999,0.636999965,0.783999979
8469876820,-1.176,0.783999979,0.881999969
8469887776,-1.12699997,0.833000004,0.783999979
8469896820,-1.12699997,1.07799995,0.24499999
8469907776,-0.833000004,0.48999998,0.68599999
8469916820,-1.02899992,0.979999959,0.48999998
8469928580,-1.32299995,0.68599999,0.588
8469936824,-0.588,0.68599999,0.881999969
8469947792,-0.930999994,0.48999998,0.783999979
8469956820,-0.881999969,0.636999965,0.783999979
8469967804,-1.07799995,0.881999969,0.734999955
8469976820,-0.881999969,0.833000004,0.636999965
8469987788,-1.07799995,0.68599999,0.636999965
8469996820,-0.636999965,0.636999965,0.68599999
8470007788,-0.636999965,0.881999969,0.636999965
8470016820,-0.979999959,0.881999969,0.39199999
8470027792,-1.02899992,0.783999979,0.68599999
8470036824,-0.930999994,0.636999965,0.636999965
8470047792,-0.833000004,0.588,0.48999998
8470056820,-0.979999959,0.734999955,0.783999979
8470067776,-0.588,1.27399993,0.833000004
8470076820,-0.930999994,0.68599999,0.39199999
8470087780,-1.02899992,0.588,0.636999965
8470096820,-0.783999979,1.07799995,0.68599999
8470107772,-1.12699997,0.734999955,0.588
8470116820,-0.833000004,0.930999994,0.636999965
8470128584,-1.22500002,0.881999969,0.538999975
8470136820,-0.881999969,0.588,0.783999979
8470147780,-1.176,0.930999994,0.833000004
8470156820,-1.27399993,0.783999979,0.48999998
8470167772,-0.68599999,1.07799995,0.636999965
8470176820,-0.930999994,1.176,0.68599999
8470187792,-1.32299995,0.68599999,0.342999995
8470196820,-0.588,0.68599999,0.636999965
8470207776,-1.176,0.68599999,0.588
8470216820,-1.176,1.12699997,0.48999998
8470227780,-0.881999969,0.636999965,0.538999975
8470236824,-0.783999979,0.930999994,0.538999975
8470247792,-0.881999969,0.783999979,0.440999985
8470256820,-0.881999969,0.440999985,0.68599999
8470267836,-0.636999965,0.783999979,0.588
8470276820,-0.881999969,0.930999994,0.538999975
8470287732,-0.734999955,0.930999994,0.342999995
8470296820,-0.833000004,1.02899992,0.881999969
8470307776,-0.833000004,0.783999979,0.68599999
8470316820,-1.176,0.881999969,0.881999969
8470328584,-1.02899992,0.783999979,1.22500002
8470336824,-0.930999994,0.48999998,0.979999959
8470347780,-0.833000004,0.734999955,0.979999959
8470356820,-0.930999994,0.68599999,0.979999959
8470367836,-0.833000004,1.07799995,1.12699997
8470376820,-0.881999969,0.734999955,1.27399993
8470387736,-0.833000004,1.22500002,0.783999979
8470396824,-0.833000004,0.881999969,0.538999975
8470407776,-0.833000004,0.734999955,0.734999955
8470416820,-0.833000004,1.02899992,0.833000004
8470427784,-0.881999969,0.734999955,0.833000004
8470436824,-0.734999955,0.881999969,0.39199999
8470447792,-0.930999994,0.783999979,0.783999979
8470456824,-0.833000004,1.02899992,0.440999985
8470467844,-0.979999959,0.833000004,0.538999975
8470476824,-0.881999969,1.02899992,0.440999985
8470487792,-0.833000004,0.833000004,0.588
8470496820,-0.833000004,0.538999975,0.39199999
8470507724,-0.881999969,0.930999994,0.48999998
8470516820,-0.881999969,0.588,0.833000004
8470528584,-1.07799995,0.68599999,0.39199999
8470536824,-1.02899992,1.02899992,0.39199999
8470547788,-0.833000004,0.979999959,0.588
8470556820,-0.881999969,0.636999965,0.48999998
8470567836,-1.12699997,1.02899992,0.39199999
8470576820,-1.02899992,0.881999969,0.39199999
8470587780,-1.07799995,0.734999955,0.538999975
8470596820,-0.783999979,0.68599999,0.588
8470607728,-0.734999955,0.881999969,0.833000004
8470616820,-0.881999969,1.176,0.342999995
8470627788,-0.734999955,0.734999955,0.294
8470636824,-0.588,0.833000004,0.881999969
8470647784,-0.881999969,0.68599999,0.342999995
8470656824,-0.588,0.538999975,0.538999975
8470667856,-0.979999959,0.734999955,0.68599999
8470676824,-0.881999969,0.881999969,0.538999975
8470687792,-1.22500002,0.68599999,0.881999969
8470696824,-0.833000004,0.734999955,0.734999955
8470707728,-0.881999969,0.930999994,0.342999995
8470716824,-1.07799995,0.68599999,0.588
8470728644,-0.881999969,0.833000004,0.39199999
8470736824,-0.930999994,0.930999994,0.538999975
8470747728,-1.02899992,0.68599999,1.02899992
8470756824,-0.783999979,1.02899992,0.195999995
8470767844,-0.783999979,1.07799995,0.68599999
8470776824,-1.22500002,0.783999979,0.538999975
8470787792,-1.07799995,0.636999965,0.440999985
8470796824,-1.32299995,0.881999969,0.440999985
8470807780,-1.02899992,0.68599999,0.636999965
8470816824,-0.881999969,0.930999994,0.538999975
8470827736,-0.68599999,0.588,0.538999975
8470836828,-0.979999959,0.734999955,0.881999969
8470847784,-0.588,0.930999994,0.440999985
8470856824,-0.881999969,0.588,0.734999955
8470867844,-0.881999969,1.02899992,0.833000004
8470876824,-0.833000004,0.68599999,0.636999965
8470887784,-0.783999979,0.636999965,1.27399993
8470896824,-1.27399993,0.930999994,0.0489999987
8470907784,-0.979999959,0.783999979,0.930999994
8470916824,-0.783999979,0.979999959,0.147
8470928588,-1.176,0.734999955,0.734999955
8470936828,-1.421,0.734999955,0.0979999974
8470947732,-1.12699997,0.734999955,0.39199999
8470956824,-0.783999979,0.783999979,0.342999995
8470967840,-1.02899992,0.979999959,0.783999979
8470976824,-1.02899992,1.22500002,0.294
8470987792,-0.68599999,0.881999969,0.783999979
8470996824,-1.22500002,0.636999965,0.833000004
8471007780,-0.979999959,0.979999959,0.930999994
8471016824,-0.68599999,0.734999955,0.68599999
8471027740,-1.56799996,0.833000004,0.930999994
8471036828,-0.588,0.734999955,0.342999995
8471047792,-0.979999959,0.881999969,1.02899992
8471056824,-0.734999955,0.833000004,0.783999979
8471067840,-1.07799995,0.783999979,0.48999998
8471076824,-1.02899992,0.734999955,0.68599999
8471087788,-0.881999969,0.833000004,0.48999998
8471096824,-0.979999959,0,0.833000004
8471107784,-0.833000004,0.881999969,0.636999965
8471116824,-0.48999998,0.881999969,0.68599999
8471128592,-1.02899992,0.636999965,0.68599999
8471136824,-0.588,0.588,0.636999965
8471147728,-0.979999959,0.833000004,0.636999965
8471156824,-1.12699997,1.07799995,0.588
8471167840,-0.930999994,0.881999969,1.22500002
8471176824,-0.881999969,1.02899992,1.07799995
8471187788,-1.02899992,0.734999955,0.39199999
8471196824,-0.979999959,0.783999979,0.833000004
8471207780,-1.07799995,1.12699997,0.833000004
8471216824,-0.881999969,0.881999969,0.734999955
8471227784,-0.930999994,1.02899992,0.440999985
8471236828,-0.783999979,1.12699997,0.342999995
8471247744,-0.833000004,0.734999955,0.538999975
8471256824,-0.930999994,0.68599999,0.68599999
8471267840,-0.979999959,0.979999959,0.588
8471276828,-1.176,0.979999959,0.588
8471287796,-1.02899992,0.833000004,0.538999975
8471296828,-0.833000004,0.881999969,0.68599999
8471307784,-0.930999994,1.02899992,0.930999994
8471316824,-0.930999994,0.881999969,0.734999955
8471328592,-0.636999965,0.833000004,0.636999965
8471336828,-1.176,1.02899992,0.342999995
8471347728,-0.979999959,0.881999969,0.930999994
8471356828,-0.833000004,0.538999975,0.588
8471367856,-0.833000004,0.833000004,0.588
8471376824,-1.27399993,0.734999955,0.881999969
8471387788,-0.930999994,0.881999969,0.68599999
8471396828,-1.12699997,0.68599999,0.48999998
8471407780,-1.176,0.48999998,0.881999969
8471416828,-0.979999959,0.783999979,0.783999979
8471427792,-0.930999994,0.588,0.440999985
8471436828,-1.07799995,0.68599999,0.588
8471447796,-0.930999994,0.783999979,0.783999979
8471456828,-1.02899992,0.833000004,0.930999994
8471467784,-0.930999994,0.294,0.636999965
8471476828,-0.930999994,0.538999975,0.68599999
8471487792,-0.68599999,0.734999955,0.979999959
8471496828,-0.881999969,0.833000004,0.636999965
8471507784,-1.07799995,0.833000004,0.48999998
8471516828,-1.176,0.979999959,0.147
8471528592,-1.176,0.734999955,0.24499999
8471536828,-0.833000004,0.979999959,0.342999995
8471547792,-0.833000004,0.881999969,0.68599999
8471556828,-0.68599999,0.979999959,0.783999979
8471567780,-1.12699997,0.881999969,0.930999994
8471576824,-1.07799995,0.734999955,0.440999985
8471587788,-0.979999959,0.930999994,0.833000004
8471596828,-0.881999969,0.930999994,0.783999979
8471607784,-1.07799995,1.07799995,0.588
8471616824,-0.881999969,0.833000004,0.538999975
8471627788,-0.979999959,0.833000004,0.636999965
8471636828,-0.881999969,0.68599999,0.833000004
8471647788,-0.68599999,0.636999965,0.440999985
8471656828,-0.588,0.588,0.48999998
8471667796,-0.833000004,0.538999975,0.538999975
8471676828,-0.833000004,0.342999995,0.68599999
8471687792,-0.783999979,0.734999955,0.538999975
8471696828,-0.833000004,0.68599999,0.833000004
8471707788,-0.979999959,0.68599999,0.68599999
8471716828,-1.07799995,0.833000004,0.342999995
8471728592,-1.02899992,0.68599999,0.636999965
8471736832,-1.07799995,0.930999994,0.538999975
8471747796,-0.783999979,0.588,0.440999985
8471756828,-0.881999969,0.538999975,0.930999994
8471767848,-0.930999994,0.636999965,0.342999995
8471776828,-0.881999969,1.07799995,0.636999965
8471787736,-1.176,0.979999959,0.588
8471796828,-0.930999994,0.833000004,0.48999998
8471807780,-0.881999969,0.979999959,0.48999998
8471816828,-0.783999979,0.833000004,0.833000004
8471827792,-0.881999969,1.07799995,0.440999985
8471836828,-0.833000004,0.833000004,0.833000004
8471847788,-0.636999965,1.02899992,0.734999955
8471856828,-0.881999969,0.783999979,0.588
8471867844,-0.881999969,0.68599999,0.48999998
8471876828,-1.02899992,0.979999959,0.881999969
8471887740,-1.12699997,0.734999955,0.48999998
8471896828,-0.783999979,0.783999979,0.833000004
8471907788,-1.02899992,0.783999979,0.48999998
8471916828,-0.930999994,0.68599999,0.881999969
8471928592,-0.538999975,0.783999979,0.588
8471936832,-0.930999994,0.538999975,0.783999979
8471947796,-0.930999994,0.734999955,0.881999969
8471956828,-1.22500002,0.636999965,0.588
8471967848,-0.734999955,0.734999955,0.783999979
8471976832,-0.930999994,0.636999965,0.68599999
8471987744,-0.979999959,1.51899993,0.39199999
8471996828,-0.783999979,0.48999998,1.46999991
8472007784,-1.07799995,0.48999998,0.783999979
8472016828,-0.979999959,0.48999998,0.930999994
8472027796,-0.783999979,0.68599999,0.440999985
8472036832,-0.833000004,1.02899992,0.833000004
8472047792,-1.22500002,1.07799995,1.07799995
8472056828,-0.979999959,0.48999998,0.783999979
8472067868,-0.833000004,0.881999969,1.02899992
8472076828,-0.930999994,1.07799995,1.02899992
8472087804,-0.881999969,0.783999979,0.195999995
8472096832,-0.833000004,0.881999969,0.24499999
8472107732,-1.07799995,0.979999959,0.294
8472116832,-1.07799995,0.881999969,0.147
8472128652,-0.833000004,0.783999979,0.342999995
8472136832,-0.930999994,0.930999994,0.979999959
8472147736,-1.02899992,0.881999969,0.342999995
8472156832,-0.833000004,0.783999979,1.02899992
8472167844,-0.930999994,0.734999955,0
8472176828,-1.02899992,1.07799995,0.979999959
8472187792,-0.881999969,0.881999969,0.68599999
8472196828,-0.783999979,0.636999965,0.783999979
8472207728,-0.68599999,0.588,0.881999969
8472216828,-0.881999969,0.68599999,0.68599999
8472227788,-0.68599999,1.02899992,0.930999994
8472236832,-0.48999998,0.783999979,0.68599999
8472247796,-0.833000004,0.734999955,0.538999975
8472256832,-1.27399993,0.930999994,0.881999969
8472267840,-0.930999994,0.881999969,0.39199999
8472276828,-0.783999979,0.833000004,0.833000004
8472287792,-0.833000004,0.833000004,0.538999975
8472296832,-1.02899992,0.881999969,0.588
8472307736,-1.07799995,0.783999979,0.440999985
8472316828,-1.12699997,0.734999955,0.39199999
8472328652,-0.68599999,0.881999969,0.881999969
8472336832,-0.930999994,0.881999969,0.588
8472347732,-1.176,0.588,0.783999979
8472356832,-1.02899992,0.833000004,0.588
8472367848,-1.176,0.538999975,0.68599999
8472376832,-1.07799995,0.881999969,0.734999955
8472387792,-0.734999955,0.783999979,0.588
8472396832,-0.68599999,0.636999965,0.39199999
8472407784,-0.979999959,0.734999955,0.734999955
8472416832,-1.176,1.07799995,0.783999979
8472427732,-0.68599999,1.02899992,0.538999975
8472436832,-0.979999959,0.538999975,0.588
8472447792,-0.734999955,0.783999979,0.440999985
8472456832,-1.07799995,0.734999955,0.979999959
8472467844,-1.02899992,0.636999965,0.783999979
8472476832,-0.930999994,1.07799995,0.636999965
8472487800,-0.68599999,0.833000004,0.636999965
8472496832,-1.02899992,0.783999979,0.195999995
8472507784,-1.07799995,0.68599999,0.68599999
8472516832,-0.881999969,0.930999994,0.538999975
8472528600,-1.02899992,1.32299995,0.588
8472536832,-0.833000004,0.783999979,0.930999994
8472547744,-1.22500002,0.636999965,0.538999975
8472556828,-0.833000004,0.783999979,0.636999965
8472567848,-0.783999979,0.588,0.39199999
8472576832,-0.734999955,0.881999969,0.538999975
8472587796,-0.833000004,0.783999979,0.636999965
8472596832,-0.881999969,0.783999979,0.783999979
8472607788,-0.783999979,0.783999979,0.734999955
8472616832,-0.881999969,0.734999955,0.734999955
8472627740,-0.734999955,0.783999979,0.930999994
8472636832,-0.783999979,0.39199999,0.538999975
8472647792,-0.833000004,0.68599999,0.538999975
8472656832,-0.979999959,0.48999998,0.68599999
8472667848,-1.02899992,0.636999965,0.588
8472676832,-0.930999994,0.783999979,0.734999955
8472687792,-0.881999969,0.783999979,0.833000004
8472696832,-0.881999969,0.979999959,0.636999965
8472707784,-1.176,0.68599999,0.538999975
8472716832,-0.930999994,0.930999994,1.176
8472728600,-0.588,0.979999959,0.39199999
8472736832,-0.783999979,0.833000004,0.68599999
8472747748,-1.12699997,0.881999969,0.588
8472756836,-0.833000004,0.636999965,0.734999955
8472767872,-1.176,0.979999959,0.39199999
8472776836,-1.02899992,1.27399993,0.979999959
8472787800,-0.833000004,0.734999955,0.734999955
8472796832,-0.833000004,1.07799995,0.68599999
8472807792,-0.979999959,0.68599999,0.24499999
8472816832,-1.12699997,0.979999959,0.538999975
8472827800,-0.930999994,0.440999985,0.783999979
8472836836,-0.930999994,0.881999969,0.636999965
8472847740,-1.02899992,0.881999969,0.588
8472856832,-1.07799995,0.783999979,0.636999965
8472867848,-0.68599999,0.588,0.440999985
8472876832,-0.783999979,0.734999955,0.930999994
8472887792,-0.68599999,0.881999969,0.734999955
8472896832,-0.734999955,0.881999969,0.588
8472907788,-1.07799995,0.783999979,0.440999985
8472916832,-0.979999959,0.979999959,1.07799995
8472928596,-1.12699997,0.783999979,0.538999975
8472936836,-0.538999975,0.930999994,0.68599999
8472947764,-1.07799995,0.833000004,0.588
8472956832,-0.930999994,0.783999979,0.440999985
8472967836,-1.12699997,0.783999979,0.979999959
8472976836,-0.833000004,0.881999969,0.538999975
8472987800,-1.07799995,0.68599999,0.39199999
8472996836,-1.12699997,0.930999994,0.24499999
8473007796,-1.02899992,0.979999959,0.440999985
8473016832,-0.833000004,0.930999994,0.636999965
8473027800,-0.734999955,0.881999969,0.342999995
8473036836,-1.02899992,0.833000004,0.833000004
8473047796,-1.07799995,0.783999979,0.734999955
8473056832,-0.979999959,0.68599999,0.538999975
8473067788,-0.881999969,0.538999975,0.440999985
8473076832,-0.833000004,1.12699997,0.538999975
8473087796,-0.833000004,0.440999985,0.734999955
8473096832,-1.22500002,0.734999955,0.783999979
8473107792,-1.27399993,0.783999979,0.538999975
8473116836,-1.22500002,0.979999959,0.636999965
8473128592,-0.881999969,0.783999979,0.734999955
8473136836,-1.07799995,0.636999965,0.342999995
8473147804,-0.979999959,1.51899993,0.783999979
8473156836,-0.783999979,0.979999959,0.636999965
8473167792,-0.833000004,0.48999998,0.783999979
8473176832,-0.734999955,1.02899992,0.39199999
8473187800,-1.07799995,0.833000004,0.68599999
8473196836,-0.979999959,0.440999985,0.440999985
8473207792,-1.02899992,0.734999955,0.48999998
8473216836,-0.930999994,0.881999969,0.734999955
8473227796,-0.68599999,1.07799995,0.588
8473236836,-0.979999959,0.68599999,0.440999985
8473247800,-0.979999959,0.195999995,0.588
8473256836,-0.833000004,0.734999955,0.588
8473267848,-0.979999959,0.930999994,0.24499999
8473276836,-0.979999959,0.734999955,0.294
8473287740,-0.881999969,0.636999965,1.421
8473296832,-0.979999959,0.636999965,0.342999995
8473307788,-0.833000004,0.930999994,0.881999969
8473316832,-1.07799995,0.881999969,0.342999995
8473328596,-0.930999994,0.930999994,0.68599999
8473336836,-0.833000004,0.930999994,0.39199999
8473347796,-0.979999959,0.636999965,0.783999979
8473356832,-0.979999959,0.979999959,0.68599999
8473367860,-0.734999955,0.68599999,0.783999979
8473376836,-0.833000004,0.833000004,0.147
8473387736,-0.833000004,0.68599999,0.342999995
8473396836,-1.07799995,0.68599999,0.538999975
8473407792,-0.734999955,0.48999998,0.636999965
8473416836,-0.833000004,0.636999965,0.342999995
8473427800,-0.930999994,0.783999979,0.538999975
8473436840,-1.12699997,0.881999969,0.342999995
8473447812,-0.538999975,0.783999979,0.538999975
8473456840,-0.979999959,0.636999965,0.636999965
8473467892,-0.636999965,0.734999955,0.538999975
8473476836,-0.783999979,0.68599999,0.48999998
8473487752,-0.833000004,0.440999985,0.783999979
8473496836,-1.176,0.881999969,0.588
8473507800,-1.27399993,0.783999979,0.440999985
8473516836,-0.783999979,0.833000004,0.538999975
8473528600,-0.734999955,0.783999979,0.440999985
8473536840,-0.979999959,0.979999959,0.930999994
8473547800,-1.12699997,0.881999969,0.783999979
8473556836,-1.02899992,0.342999995,0.833000004
8473567848,-1.02899992,0.440999985,0.440999985
8473576836,-0.440999985,1.176,0.538999975
8473587808,-0.979999959,0.881999969,0.636999965
8473596836,-0.979999959,0.39199999,0.68599999
8473607740,-0.783999979,0.734999955,0.588
8473616836,-0.881999969,0.734999955,0.440999985
8473627804,-1.02899992,0.930999994,0.636999965
8473636840,-0.930999994,0.734999955,0.538999975
8473647800,-0.833000004,1.07799995,0.39199999
8473656836,-1.07799995,0.881999969,0.588
8473667852,-0.636999965,0.588,0.734999955
8473676836,-1.22500002,0.68599999,0.783999979
8473687800,-1.07799995,0.636999965,0.538999975
8473696836,-1.07799995,0.783999979,0.588
8473707736,-1.12699997,0.734999955,0.833000004
8473716836,-0.979999959,0.881999969,0.881999969
8473728656,-0.881999969,0.68599999,0.538999975
8473736840,-0.588,0.930999994,0.881999969
8473747752,-1.02899992,0.833000004,0.538999975
8473756836,-0.833000004,0.979999959,0.734999955
8473767856,-0.734999955,0.881999969,0.294
8473776836,-0.636999965,0.930999994,0.39199999
8473787808,-0.979999959,0.734999955,0.783999979
8473796836,-1.02899992,0.783999979,0.48999998
8473807740,-0.881999969,0.930999994,0.636999965
8473816836,-0.979999959,0.440999985,0.833000004
8473827804,-0.783999979,0.930999994,0.588
8473836840,-1.12699997,0.881999969,0.636999965
8473847800,-0.833000004,0.833000004,0.294
8473856836,-1.12699997,1.02899992,0.833000004
8473867852,-0.783999979,0.783999979,0.636999965
8473876836,-0.783999979,0.734999955,0.833000004
8473887800,-0.979999959,0.783999979,0.538999975
8473896836,-0.783999979,0.783999979,0.538999975
8473907796,-0.881999969,0.833000004,0.979999959
8473916836,-1.12699997,0.636999965,0.294
8473928600,-0.68599999,0.734999955,0.195999995
8473936840,-0.734999955,1.02899992,0.588
8473947744,-1.07799995,0.881999969,1.32299995
8473956836,-1.02899992,0.68599999,0.48999998
8473967856,-0.979999959,0.833000004,0.342999995
8473976840,-1.02899992,0.833000004,0.440999985
8473987804,-0.636999965,0.68599999,0.930999994
8473996840,-0.881999969,0.68599999,0.783999979
8474007800,-0.881999969,0.979999959,0.24499999
8474016836,-0.734999955,0.538999975,0.636999965
8474027752,-0.783999979,0.783999979,0.636999965
8474036840,-0.881999969,0.68599999,0.636999965
8474047808,-1.27399993,0.636999965,0.588
8474056836,-1.02899992,0.734999955,0.636999965
8474067860,-0.881999969,0.636999965,0.588
8474076840,-1.02899992,0.538999975,0.783999979
8474087800,-0.588,0.833000004,0.538999975
8474096840,-1.07799995,1.07799995,0.68599999
8474107788,-1.12699997,0.636999965,0.195999995
8474116840,-1.07799995,0.734999955,0.440999985
8474128600,-0.588,0.588,0.588
8474136840,-0.930999994,0.68599999,0.881999969
8474147760,-1.07799995,0.588,0.636999965
8474156840,-0.833000004,0.783999979,0.881999969
8474167856,-1.32299995,0.783999979,0.783999979
8474176840,-0.979999959,0.979999959,0.833000004
8474187804,-0.783999979,0.881999969,0.783999979
8474196840,-0.734999955,0.930999994,1.02899992
8474207812,-0.881999969,0.68599999,0.734999955
8474216840,-0.833000004,1.12699997,1.02899992
8474227804,-0.881999969,0.783999979,0.538999975
8474236840,-0.979999959,0.833000004,0.48999998
8474247752,-1.176,0.783999979,0.833000004
8474256840,-0.68599999,1.176,0.636999965
8474267860,-1.02899992,0.979999959,1.02899992
8474276840,-0.930999994,0.881999969,0.833000004
8474287808,-0.881999969,0.783999979,0.734999955
8474296840,-1.12699997,1.176,0.783999979
8474307796,-0.734999955,0.881999969,0.39199999
8474316840,-0.68599999,0.881999969,0.979999959
8474328600,-1.02899992,0.783999979,0.538999975
8474336840,-0.881999969,0.588,0.440999985
8474347740,-0.930999994,0.48999998,0.734999955
8474356840,-0.833000004,0.783999979,0.588
8474367852,-0.833000004,0.68599999,0.440999985
8474376840,-0.783999979,0.979999959,0.538999975
8474387800,-0.783999979,0.979999959,0.588
8474396840,-0.783999979,0.636999965,0.588
8474407796,-0.979999959,0.734999955,0.881999969
8474416840,-1.07799995,0.930999994,0.833000004
8474427804,-1.07799995,1.02899992,0.68599999
8474436844,-1.176,0.881999969,0.538999975
8474447752,-0.734999955,0.68599999,0.48999998
8474456840,-1.02899992,1.22500002,0.538999975
8474467856,-0.48999998,1.176,0.440999985
8474476844,-1.07799995,0.734999955,0.294
8474487812,-1.12699997,0.734999955,0.294
8474496840,-1.37199998,0.734999955,1.421
8474507800,-0.833000004,0.783999979,0.833000004
8474516840,-0.881999969,1.02899992,0.636999965
8474528604,-0.68599999,0.881999969,0.39199999
8474536844,-0.930999994,0.734999955,0.636999965
8474547804,-0.636999965,0.636999965,0.24499999
8474556840,-0.68599999,0.930999994,0.39199999
8474567796,-0.979999959,0.979999959,0.147
8474576840,-0.930999994,0.588,0.440999985
8474587804,-0.588,0.783999979,0.636999965
8474596840,-1.02899992,0.734999955,0.39199999
8474607800,-0.979999959,0.783999979,0.440999985
8474616840,-1.02899992,0.636999965,0.783999979
8474627800,-0.881999969,1.12699997,0.39199999
8474636844,-0.979999959,0.881999969,0.68599999
8474647808,-0.833000004,0.734999955,0.588
8474656840,-0.881999969,0.636999965,0.538999975
8474667800,-1.07799995,0.833000004,0.440999985
8474676840,-1.02899992,0.783999979,0.342999995
8474687808,-0.979999959,0.979999959,0.734999955
8474696844,-0.930999994,0.734999955,0.48999998
8474707800,-1.07799995,1.02899992,0.783999979
8474716840,-0.636999965,0.734999955,0.538999975
8474728612,-0.881999969,0.881999969,0.440999985
8474736844,-0.734999955,0.881999969,0.588
8474747804,-0.833000004,0.833000004,0.636999965
8474756840,-1.12699997,0.979999959,0.538999975
8474767796,-0.783999979,0.734999955,0.783999979
8474776840,-1.27399993,1.07799995,0.48999998
8474787804,-0.881999969,0.783999979,0.734999955
8474796840,-0.930999994,0.881999969,0.39199999
8474807796,-0.783999979,0.783999979,0.783999979
8474816840,-1.12699997,0.783999979,0.588
8474827804,-0.833000004,0.833000004,0.783999979
8474836844,-0.48999998,1.02899992,0.783999979
8474847832,-0.881999969,1.07799995,0.440999985
8474856844,-0.979999959,0.979999959,0.342999995
8474867864,-1.07799995,0.881999969,0.930999994
8474876844,-1.07799995,0.930999994,0.39199999
8474887756,-0.930999994,0.783999979,0.39199999
