magneticFieldTimestamp,magneticFieldX,magneticFieldY,magneticFieldZ,temperatureTimestamp,temp
8745930048,0.619499981,0.702000022,0.280499995,0,44.375
8745938288,0.619499981,0.702000022,0.280499995,0,44.375
8745949204,0.618000031,0.702000022,0.277500004,0,44.375
8745958284,0.620999992,0.69749999,0.279000014,0,44.375
8745969256,0.622500002,0.69599998,0.279000014,8745969236,44.375
8745978288,0.622500002,0.700500011,0.279000014,0,44.375
8745989260,0.624000013,0.702000022,0.280499995,0,44.375
8745998284,0.622500002,0.704999983,0.280499995,0,44.375
8746009244,0.619499981,0.708000004,0.280499995,0,44.375
8746018292,0.620999992,0.703500032,0.283500016,8746018272,44.375
8746029256,0.622500002,0.703500032,0.275999993,0,44.375
8746038292,0.622500002,0.708000004,0.271499991,0,44.375
8746049208,0.627000034,0.703500032,0.280499995,0,44.375
8746058284,0.628499985,0.706499994,0.280499995,0,44.375
8746069260,0.625500023,0.712500036,0.277500004,8746069240,44.375
8746078284,0.627000034,0.709500015,0.280499995,0,44.375
8746089252,0.625500023,0.708000004,0.286500007,0,44.375
8746098284,0.618000031,0.708000004,0.286500007,0,44.375
8746109252,0.61650002,0.706499994,0.280499995,0,44.375
8746118292,0.622500002,0.700500011,0.275999993,8746118272,44.375
8746130048,0.624000013,0.700500011,0.275999993,0,44.375
8746138288,0.620999992,0.702000022,0.275999993,0,44.375
8746149196,0.622500002,0.700500011,0.274500012,0,44.375
8746158284,0.625500023,0.703500032,0.274500012,0,44.375
8746169260,0.624000013,0.704999983,0.282000005,8746169240,44.25
8746178284,0.624000013,0.704999983,0.283500016,0,44.25
8746189256,0.622500002,0.704999983,0.280499995,0,44.25
8746198284,0.61500001,0.703500032,0.282000005,0,44.25
8746209244,0.619499981,0.704999983,0.282000005,0,44.25
8746218292,0.625500023,0.703500032,0.280499995,8746218272,44.375
8746229252,0.625500023,0.702000022,0.277500004,0,44.375
8746238288,0.622500002,0.702000022,0.280499995,0,44.375
8746249212,0.619499981,0.703500032,0.277500004,0,44.375
8746258292,0.61650002,0.702000022,0.274500012,0,44.375
8746269328,0.619499981,0.703500032,0.274500012,8746269308,44.375
8746278288,0.620999992,0.702000022,0.274500012,0,44.375
8746289264,0.61500001,0.703500032,0.275999993,0,44.375
8746298288,0.618000031,0.708000004,0.274500012,0,44.375
8746309252,0.620999992,0.706499994,0.275999993,0,44.375
8746318296,0.61650002,0.703500032,0.274500012,8746318276,44.375
8746330052,0.61650002,0.702000022,0.273000002,0,44.375
8746338288,0.624000013,0.69749999,0.277500004,0,44.375
8746349256,0.624000013,0.703500032,0.279000014,0,44.375
8746358284,0.619499981,0.704999983,0.280499995,0,44.375
8746369200,0.624000013,0.706499994,0.274500012,8746369180,44.5
8746378284,0.620999992,0.713999987,0.274500012,0,44.5
8746389252,0.618000031,0.708000004,0.277500004,0,44.5
8746398284,0.619499981,0.702000022,0.280499995,0,44.5
8746409248,0.622500002,0.69599998,0.283500016,0,44.5
8746418296,0.622500002,0.69599998,0.283500016,8746418272,44.5
8746429252,0.620999992,0.706499994,0.279000014,0,44.5
8746438292,0.620999992,0.706499994,0.279000014,0,44.5
8746449260,0.620999992,0.69749999,0.279000014,0,44.5
8746458288,0.620999992,0.69749999,0.279000014,0,44.5
8746469212,0.622500002,0.69749999,0.279000014,8746469192,44.5
8746478288,0.625500023,0.693000019,0.277500004,0,44.5
8746489264,0.625500023,0.69749999,0.277500004,0,44.5
8746498288,0.627000034,0.702000022,0.274500012,0,44.5
8746509252,0.627000034,0.702000022,0.275999993,0,44.5
8746518296,0.620999992,0.704999983,0.279000014,8746518276,44.375
8746530052,0.620999992,0.702000022,0.280499995,0,44.375
8746538292,0.622500002,0.702000022,0.279000014,0,44.375
8746549264,0.620999992,0.704999983,0.279000014,0,44.375
8746558288,0.61650002,0.704999983,0.282000005,0,44.375
8746569204,0.619499981,0.704999983,0.283500016,8746569184,44.5
8746578288,0.628499985,0.703500032,0.283500016,0,44.5
8746589252,0.628499985,0.700500011,0.277500004,0,44.5
8746598288,0.627000034,0.69599998,0.279000014,0,44.5
8746609252,0.624000013,0.694500029,0.282000005,0,44.5
8746618296,0.624000013,0.703500032,0.280499995,8746618276,44.375
8746629252,0.622500002,0.711000025,0.282000005,0,44.375
8746638288,0.624000013,0.709500015,0.283500016,0,44.375
8746649256,0.624000013,0.709500015,0.282000005,0,44.375
8746658288,0.624000013,0.711000025,0.279000014,0,44.375
8746669264,0.625500023,0.704999983,0.279000014,8746669240,44.5
8746678288,0.624000013,0.702000022,0.282000005,0,44.5
8746689208,0.619499981,0.69599998,0.282000005,0,44.5
8746698288,0.620999992,0.694500029,0.279000014,0,44.5
8746709256,0.620999992,0.69599998,0.279000014,0,44.5
8746718296,0.624000013,0.69749999,0.280499995,8746718276,44.375
8746730052,0.622500002,0.700500011,0.280499995,0,44.375
8746738292,0.618000031,0.703500032,0.279000014,0,44.375
8746749264,0.622500002,0.709500015,0.277500004,0,44.375
8746758288,0.627000034,0.708000004,0.277500004,0,44.375
8746769268,0.624000013,0.700500011,0.279000014,8746769248,44.375
8746778292,0.618000031,0.702000022,0.275999993,0,44.375
8746789204,0.618000031,0.702000022,0.275999993,0,44.375
8746798288,0.625500023,0.703500032,0.279000014,0,44.375
8746809256,0.625500023,0.704999983,0.277500004,0,44.375
8746818296,0.622500002,0.703500032,0.277500004,8746818276,44.375
8746829252,0.620999992,0.703500032,0.282000005,0,44.375
8746838292,0.622500002,0.703500032,0.282000005,0,44.375
8746849252,0.625500023,0.702000022,0.279000014,0,44.375
8746858288,0.624000013,0.700500011,0.280499995,0,44.375
8746869256,0.622500002,0.704999983,0.277500004,8746869236,44.5
8746878288,0.622500002,0.704999983,0.275999993,0,44.5
8746889208,0.619499981,0.703500032,0.277500004,0,44.5
8746898288,0.618000031,0.706499994,0.273000002,0,44.5
8746909256,0.620999992,0.708000004,0.273000002,0,44.5
8746918296,0.618000031,0.706499994,0.274500012,8746918276,44.375
8746930052,0.620999992,0.708000004,0.274500012,0,44.375
8746938292,0.624000013,0.704999983,0.273000002,0,44.375
8746949296,0.618000031,0.703500032,0.275999993,0,44.375
8746958292,0.618000031,0.703500032,0.275999993,0,44.375
8746969268,0.631500006,0.708000004,0.271499991,8746969244,44.5
8746978292,0.631500006,0.708000004,0.271499991,0,44.5
8746989264,0.620999992,0.704999983,0.274500012,0,44.5
8746998288,0.620999992,0.704999983,0.274500012,0,44.5
8747009196,0.618000031,0.703500032,0.277500004,0,44.5
8747018296,0.61650002,0.706499994,0.274500012,8747018276,44.5
8747029260,0.618000031,0.704999983,0.274500012,0,44.5
8747038292,0.622500002,0.702000022,0.275999993,0,44.5
8747049260,0.624000013,0.703500032,0.274500012,0,44.5
8747058288,0.622500002,0.700500011,0.280499995,0,44.5
8747069268,0.625500023,0.702000022,0.279000014,8747069244,44.5
8747078288,0.629999995,0.704999983,0.274500012,0,44.5
8747089256,0.628499985,0.706499994,0.277500004,0,44.5
8747098288,0.627000034,0.709500015,0.275999993,0,44.5
8747109208,0.625500023,0.708000004,0.275999993,0,44.5
8747118300,0.620999992,0.706499994,0.280499995,8747118280,44.5
8747130148,0.624000013,0.702000022,0.279000014,0,44.5
8747138292,0.624000013,0.69599998,0.282000005,0,44.5
8747149200,0.622500002,0.702000022,0.280499995,0,44.5
8747158288,0.627000034,0.703500032,0.275999993,0,44.5
8747169268,0.628499985,0.702000022,0.274500012,8747169244,44.375
8747178288,0.628499985,0.704999983,0.277500004,0,44.375
8747189264,0.622500002,0.708000004,0.280499995,0,44.375
8747198288,0.624000013,0.703500032,0.275999993,0,44.375
8747209196,0.620999992,0.706499994,0.274500012,0,44.375
8747218300,0.618000031,0.706499994,0.279000014,8747218276,44.375
8747229256,0.624000013,0.704999983,0.280499995,0,44.375
8747238292,0.624000013,0.708000004,0.282000005,0,44.375
8747249264,0.627000034,0.712500036,0.280499995,0,44.375
8747258288,0.628499985,0.711000025,0.277500004,0,44.375
8747269264,0.624000013,0.704999983,0.279000014,8747269244,44.5
8747278292,0.628499985,0.702000022,0.275999993,0,44.5
8747289256,0.629999995,0.703500032,0.277500004,0,44.5
8747298288,0.625500023,0.708000004,0.273000002,0,44.5
8747309256,0.622500002,0.706499994,0.275999993,0,44.5
8747318300,0.622500002,0.700500011,0.280499995,8747318280,44.375
8747330056,0.620999992,0.694500029,0.282000005,0,44.375
8747338292,0.620999992,0.69749999,0.277500004,0,44.375
8747349204,0.622500002,0.708000004,0.274500012,0,44.375
8747358292,0.624000013,0.708000004,0.279000014,0,44.375
8747369264,0.625500023,0.708000004,0.280499995,8747369244,44.375
8747378292,0.627000034,0.704999983,0.279000014,0,44.375
8747389268,0.624000013,0.69599998,0.275999993,0,44.375
8747398292,0.625500023,0.702000022,0.275999993,0,44.375
8747409252,0.627000034,0.703500032,0.279000014,0,44.375
8747418300,0.624000013,0.706499994,0.274500012,8747418280,44.5
8747429200,0.622500002,0.704999983,0.277500004,0,44.5
8747438296,0.624000013,0.69749999,0.283500016,0,44.5
8747449268,0.628499985,0.69599998,0.279000014,0,44.5
8747458292,0.627000034,0.700500011,0.271499991,0,44.5
8747469264,0.624000013,0.704999983,0.274500012,8747469244,44.375
8747478296,0.620999992,0.708000004,0.279000014,0,44.375
8747489260,0.622500002,0.704999983,0.275999993,0,44.375
8747498292,0.622500002,0.704999983,0.275999993,0,44.375
8747509256,0.620999992,0.700500011,0.275999993,0,44.375
8747518300,0.620999992,0.700500011,0.275999993,8747518280,44.5
8747530056,0.622500002,0.703500032,0.275999993,0,44.5
8747538296,0.622500002,0.703500032,0.275999993,0,44.5
8747549212,0.620999992,0.706499994,0.271499991,0,44.5
8747558292,0.622500002,0.708000004,0.274500012,0,44.5
8747569264,0.620999992,0.704999983,0.277500004,8747569244,44.375
8747578292,0.622500002,0.704999983,0.273000002,0,44.375
8747589264,0.628499985,0.708000004,0.274500012,0,44.375
8747598292,0.622500002,0.708000004,0.277500004,0,44.375
8747609256,0.618000031,0.704999983,0.282000005,0,44.375
8747618300,0.622500002,0.702000022,0.282000005,8747618280,44.5
8747629276,0.628499985,0.700500011,0.280499995,0,44.5
8747638300,0.625500023,0.704999983,0.280499995,0,44.5
8747649256,0.61650002,0.709500015,0.277500004,0,44.5
8747658292,0.619499981,0.708000004,0.274500012,0,44.5
8747669268,0.627000034,0.704999983,0.275999993,8747669248,44.5
8747678292,0.618000031,0.69749999,0.279000014,0,44.5
8747689264,0.61650002,0.703500032,0.283500016,0,44.5
8747698296,0.625500023,0.708000004,0.283500016,0,44.5
8747709260,0.625500023,0.706499994,0.280499995,0,44.5
8747718300,0.620999992,0.706499994,0.282000005,8747718280,44.5
8747730052,0.624000013,0.700500011,0.283500016,0,44.5
8747738296,0.628499985,0.703500032,0.282000005,0,44.5
8747749216,0.624000013,0.703500032,0.280499995,0,44.5
8747758292,0.624000013,0.703500032,0.275999993,0,44.5
8747769268,0.631500006,0.702000022,0.277500004,8747769244,44.5
8747778296,0.631500006,0.704999983,0.277500004,0,44.5
8747789268,0.628499985,0.703500032,0.277500004,0,44.5
8747798292,0.625500023,0.703500032,0.279000014,0,44.5
8747809256,0.624000013,0.704999983,0.277500004,0,44.5
8747818304,0.624000013,0.704999983,0.279000014,8747818280,44.5
8747829264,0.624000013,0.706499994,0.283500016,0,44.5
8747838296,0.624000013,0.708000004,0.283500016,0,44.5
8747849200,0.619499981,0.703500032,0.282000005,0,44.5
8747858292,0.618000031,0.706499994,0.280499995,0,44.5
8747869264,0.619499981,0.709500015,0.280499995,8747869240,44.5
8747878292,0.622500002,0.708000004,0.282000005,0,44.5
8747889260,0.624000013,0.704999983,0.279000014,0,44.5
8747898292,0.620999992,0.69749999,0.282000005,0,44.5
8747909252,0.624000013,0.702000022,0.283500016,0,44.5
8747918300,0.620999992,0.704999983,0.282000005,8747918280,44.375
8747930056,0.619499981,0.703500032,0.279000014,0,44.375
8747938296,0.620999992,0.700500011,0.274500012,0,44.375
8747949268,0.618000031,0.702000022,0.275999993,0,44.375
8747958292,0.619499981,0.704999983,0.274500012,0,44.375
8747969212,0.620999992,0.702000022,0.275999993,8747969192,44.375
8747978296,0.620999992,0.700500011,0.277500004,0,44.375
8747989268,0.624000013,0.69749999,0.274500012,0,44.375
8747998292,0.625500023,0.700500011,0.280499995,0,44.375
8748009256,0.619499981,0.703500032,0.284999996,0,44.375
8748018304,0.622500002,0.700500011,0.280499995,8748018280,44.375
8748029268,0.627000034,0.700500011,0.279000014,0,44.375
8748038296,0.627000034,0.700500011,0.279000014,0,44.375
8748049268,0.622500002,0.702000022,0.275999993,0,44.375
8748058292,0.622500002,0.702000022,0.275999993,0,44.375
8748069216,0.624000013,0.704999983,0.279000014,8748069192,44.375
8748078292,0.624000013,0.704999983,0.279000014,0,44.375
8748089260,0.619499981,0.69599998,0.274500012,0,44.375
8748098292,0.619499981,0.708000004,0.274500012,0,44.375
8748109256,0.622500002,0.711000025,0.274500012,0,44.375
8748118300,0.627000034,0.704999983,0.275999993,8748118280,44.5
8748130052,0.622500002,0.709500015,0.275999993,0,44.5
8748138296,0.61500001,0.708000004,0.275999993,0,44.5
8748149260,0.618000031,0.704999983,0.279000014,0,44.5
8748158292,0.622500002,0.706499994,0.277500004,0,44.5
8748169216,0.61500001,0.703500032,0.275999993,8748169196,44.5
8748178292,0.613499999,0.706499994,0.275999993,0,44.5
8748189268,0.622500002,0.703500032,0.277500004,0,44.5
8748198292,0.619499981,0.706499994,0.279000014,0,44.5
8748209256,0.61500001,0.709500015,0.275999993,0,44.5
8748218304,0.618000031,0.706499994,0.273000002,8748218284,44.5
8748229264,0.61650002,0.704999983,0.275999993,0,44.5
8748238300,0.619499981,0.704999983,0.280499995,0,44.5
8748249264,0.625500023,0.702000022,0.274500012,0,44.5
8748258292,0.624000013,0.69599998,0.271499991,0,44.5
8748269272,0.619499981,0.69599998,0.274500012,8748269252,44.375
8748278296,0.620999992,0.69749999,0.277500004,0,44.375
8748289212,0.624000013,0.703500032,0.277500004,0,44.375
8748298292,0.620999992,0.704999983,0.275999993,0,44.375
8748309256,0.619499981,0.703500032,0.277500004,0,44.375
8748318308,0.622500002,0.702000022,0.283500016,8748318284,44.5
8748330068,0.628499985,0.699000001,0.282000005,0,44.5
8748338300,0.628499985,0.702000022,0.282000005,0,44.5
8748349272,0.624000013,0.704999983,0.282000005,0,44.5
8748358296,0.622500002,0.703500032,0.280499995,0,44.5
8748369268,0.624000013,0.69749999,0.280499995,8748369248,44.5
8748378300,0.624000013,0.69749999,0.279000014,0,44.5
8748389212,0.624000013,0.700500011,0.279000014,0,44.5
8748398296,0.622500002,0.700500011,0.280499995,0,44.5
8748409260,0.624000013,0.702000022,0.279000014,0,44.5
8748418304,0.622500002,0.706499994,0.282000005,8748418284,44.5
8748429260,0.618000031,0.704999983,0.279000014,0,44.5
8748438300,0.620999992,0.702000022,0.270000011,0,44.5
8748449272,0.622500002,0.700500011,0.275999993,0,44.5
8748458296,0.628499985,0.703500032,0.280499995,0,44.5
8748469272,0.629999995,0.703500032,0.277500004,8748469252,44.5
8748478300,0.629999995,0.69749999,0.275999993,0,44.5
8748489264,0.629999995,0.706499994,0.275999993,0,44.5
8748498296,0.624000013,0.708000004,0.279000014,0,44.5
8748509204,0.620999992,0.702000022,0.280499995,0,44.5
8748518304,0.624000013,0.69749999,0.279000014,8748518284,44.5
8748530056,0.625500023,0.703500032,0.277500004,0,44.5
8748538300,0.620999992,0.706499994,0.275999993,0,44.5
8748549268,0.620999992,0.704999983,0.280499995,0,44.5
8748558296,0.618000031,0.702000022,0.284999996,0,44.5
8748569272,0.620999992,0.69749999,0.279000014,8748569248,44.375
8748578296,0.620999992,0.69749999,0.279000014,0,44.375
8748589272,0.624000013,0.702000022,0.280499995,0,44.375
8748598296,0.624000013,0.702000022,0.280499995,0,44.375
8748609204,0.627000034,0.702000022,0.283500016,0,44.375
8748618304,0.624000013,0.700500011,0.282000005,8748618284,44.5
8748629268,0.620999992,0.706499994,0.282000005,0,44.5
8748638300,0.613499999,0.708000004,0.279000014,0,44.5
8748649264,0.61650002,0.702000022,0.279000014,0,44.5
8748658300,0.627000034,0.702000022,0.280499995,0,44.5
8748669268,0.627000034,0.708000004,0.282000005,8748669244,44.5
8748678296,0.627000034,0.706499994,0.283500016,0,44.5
8748689272,0.628499985,0.694500029,0.279000014,0,44.5
8748698296,0.622500002,0.69599998,0.273000002,0,44.5
8748709200,0.624000013,0.706499994,0.271499991,0,44.5
8748718304,0.620999992,0.709500015,0.274500012,8748718284,44.5
8748730152,0.619499981,0.708000004,0.279000014,0,44.5
8748738300,0.627000034,0.703500032,0.277500004,0,44.5
8748749216,0.625500023,0.703500032,0.275999993,0,44.5
8748758296,0.620999992,0.702000022,0.275999993,0,44.5
8748769268,0.624000013,0.700500011,0.277500004,8748769244,44.375
8748778296,0.624000013,0.703500032,0.277500004,0,44.375
8748789272,0.622500002,0.703500032,0.277500004,0,44.375
8748798300,0.622500002,0.704999983,0.283500016,0,44.375
8748809268,0.625500023,0.708000004,0.280499995,0,44.375
8748818308,0.628499985,0.703500032,0.274500012,8748818284,44.375
8748829208,0.625500023,0.702000022,0.277500004,0,44.375
8748838300,0.624000013,0.704999983,0.283500016,0,44.375
8748849264,0.627000034,0.703500032,0.282000005,0,44.375
8748858296,0.627000034,0.702000022,0.279000014,0,44.375
8748869276,0.625500023,0.706499994,0.280499995,8748869256,44.375
8748878300,0.627000034,0.709500015,0.275999993,0,44.375
8748889272,0.624000013,0.703500032,0.275999993,0,44.375
8748898296,0.624000013,0.700500011,0.275999993,0,44.375
8748909260,0.624000013,0.703500032,0.279000014,0,44.375
8748918308,0.622500002,0.702000022,0.282000005,8748918284,44.5
8748930060,0.620999992,0.702000022,0.280499995,0,44.5
8748938304,0.620999992,0.69749999,0.280499995,0,44.5
8748949216,0.620999992,0.702000022,0.279000014,0,44.5
8748958296,0.619499981,0.702000022,0.277500004,0,44.5
8748969272,0.622500002,0.703500032,0.277500004,8748969252,44.375
8748978300,0.624000013,0.703500032,0.275999993,0,44.375
8748989264,0.622500002,0.703500032,0.277500004,0,44.375
8748998304,0.624000013,0.706499994,0.282000005,0,44.375
8749009340,0.627000034,0.706499994,0.284999996,0,44.375
8749018308,0.625500023,0.708000004,0.284999996,8749018288,44.375
8749029220,0.622500002,0.703500032,0.283500016,0,44.375
8749038304,0.619499981,0.702000022,0.279000014,0,44.375
8749049280,0.61650002,0.700500011,0.279000014,0,44.375
8749058296,0.619499981,0.69749999,0.279000014,0,44.375
8749069272,0.620999992,0.69749999,0.277500004,8749069252,44.5
8749078300,0.619499981,0.703500032,0.282000005,0,44.5
8749089276,0.624000013,0.703500032,0.282000005,0,44.5
8749098296,0.624000013,0.703500032,0.282000005,0,44.5
8749109260,0.622500002,0.703500032,0.282000005,0,44.5
8749118308,0.622500002,0.703500032,0.282000005,8749118284,44.5
8749130060,0.624000013,0.702000022,0.280499995,0,44.5
8749138300,0.624000013,0.702000022,0.280499995,0,44.5
8749149208,0.625500023,0.703500032,0.282000005,0,44.5
8749158296,0.624000013,0.700500011,0.279000014,0,44.5
8749169272,0.622500002,0.704999983,0.279000014,8749169252,44.375
8749178296,0.624000013,0.706499994,0.277500004,0,44.375
8749189272,0.622500002,0.704999983,0.280499995,0,44.375
8749198300,0.61650002,0.708000004,0.279000014,0,44.375
8749209260,0.618000031,0.706499994,0.277500004,0,44.375
8749218308,0.624000013,0.704999983,0.277500004,8749218288,44.5
8749229276,0.627000034,0.702000022,0.279000014,0,44.5
8749238304,0.620999992,0.69749999,0.284999996,0,44.5
8749249220,0.627000034,0.69749999,0.282000005,0,44.5
8749258300,0.628499985,0.703500032,0.279000014,0,44.5
8749269272,0.619499981,0.703500032,0.282000005,8749269252,44.5
8749278300,0.622500002,0.703500032,0.284999996,0,44.5
8749289276,0.627000034,0.700500011,0.279000014,0,44.5
8749298300,0.625500023,0.69749999,0.275999993,0,44.5
8749309264,0.625500023,0.702000022,0.277500004,0,44.5
8749318308,0.624000013,0.702000022,0.273000002,8749318288,44.375
8749330060,0.622500002,0.708000004,0.271499991,0,44.375
8749338304,0.624000013,0.703500032,0.277500004,0,44.375
8749349208,0.625500023,0.702000022,0.279000014,0,44.375
8749358300,0.625500023,0.704999983,0.273000002,0,44.375
8749369276,0.624000013,0.702000022,0.273000002,8749369256,44.25
8749378300,0.619499981,0.704999983,0.271499991,0,44.25
8749389268,0.620999992,0.708000004,0.271499991,0,44.25
8749398300,0.622500002,0.704999983,0.279000014,0,44.25
8749409264,0.619499981,0.703500032,0.283500016,0,44.25
8749418308,0.619499981,0.702000022,0.283500016,8749418288,44.375
8749429280,0.624000013,0.702000022,0.280499995,0,44.375
8749438308,0.625500023,0.702000022,0.277500004,0,44.375
8749449284,0.627000034,0.704999983,0.277500004,0,44.375
8749458300,0.627000034,0.706499994,0.275999993,0,44.375
8749469228,0.628499985,0.706499994,0.271499991,8749469204,44.375
8749478304,0.622500002,0.703500032,0.274500012,0,44.375
8749489276,0.619499981,0.702000022,0.275999993,0,44.375
8749498300,0.618000031,0.704999983,0.279000014,0,44.375
8749509268,0.613499999,0.703500032,0.280499995,0,44.375
8749518308,0.613499999,0.703500032,0.280499995,8749518288,44.375
8749530068,0.619499981,0.708000004,0.280499995,0,44.375
8749538304,0.622500002,0.709500015,0.279000014,0,44.375
8749549268,0.622500002,0.702000022,0.277500004,0,44.375
8749558300,0.625500023,0.700500011,0.279000014,0,44.375
8749569220,0.629999995,0.702000022,0.279000014,8749569200,44.5
8749578300,0.631500006,0.704999983,0.279000014,0,44.5
8749589276,0.627000034,0.708000004,0.277500004,0,44.5
8749598300,0.625500023,0.706499994,0.274500012,0,44.5
8749609264,0.622500002,0.704999983,0.279000014,0,44.5
8749618308,0.627000034,0.702000022,0.280499995,8749618288,44.5
8749629264,0.628499985,0.703500032,0.277500004,0,44.5
8749638304,0.628499985,0.703500032,0.277500004,0,44.5
8749649276,0.628499985,0.706499994,0.282000005,0,44.5
8749658300,0.628499985,0.706499994,0.282000005,0,44.5
8749669220,0.619499981,0.700500011,0.277500004,8749669200,44.5
8749678308,0.619499981,0.700500011,0.277500004,0,44.5
8749689292,0.620999992,0.704999983,0.279000014,0,44.5
8749698304,0.620999992,0.708000004,0.282000005,0,44.5
8749709268,0.622500002,0.709500015,0.284999996,0,44.5
8749718312,0.622500002,0.704999983,0.287999988,8749718288,44.375
8749730068,0.622500002,0.708000004,0.284999996,0,44.375
8749738308,0.620999992,0.711000025,0.279000014,0,44.375
8749749284,0.622500002,0.708000004,0.277500004,0,44.375
8749758300,0.624000013,0.708000004,0.275999993,0,44.375
8749769272,0.624000013,0.706499994,0.271499991,8749769248,44.5
8749778304,0.624000013,0.706499994,0.271499991,0,44.5
8749789212,0.619499981,0.69599998,0.280499995,0,44.5
8749798300,0.620999992,0.694500029,0.282000005,0,44.5
8749809264,0.622500002,0.702000022,0.277500004,0,44.5
8749818312,0.619499981,0.703500032,0.280499995,8749818288,44.5
8749829268,0.61650002,0.708000004,0.283500016,0,44.5
8749838304,0.625500023,0.703500032,0.284999996,0,44.5
8749849272,0.627000034,0.69749999,0.283500016,0,44.5
8749858304,0.619499981,0.700500011,0.277500004,0,44.5
8749869288,0.618000031,0.700500011,0.275999993,8749869268,44.5
8749878304,0.624000013,0.69749999,0.277500004,0,44.5
8749889212,0.628499985,0.703500032,0.274500012,0,44.5
8749898300,0.622500002,0.708000004,0.2685,0,44.5
8749909268,0.618000031,0.703500032,0.271499991,0,44.5
8749918312,0.622500002,0.703500032,0.275999993,8749918292,44.5
8749930068,0.624000013,0.709500015,0.277500004,0,44.5
8749938308,0.622500002,0.709500015,0.275999993,0,44.5
8749949280,0.625500023,0.702000022,0.273000002,0,44.5
8749958304,0.627000034,0.69749999,0.274500012,0,44.5
8749969280,0.620999992,0.703500032,0.270000011,8749969256,44.375
8749978304,0.61500001,0.703500032,0.273000002,0,44.375
8749989216,0.622500002,0.700500011,0.275999993,0,44.375
8749998300,0.627000034,0.700500011,0.274500012,0,44.375
8750009268,0.622500002,0.702000022,0.277500004,0,44.375
8750018312,0.622500002,0.703500032,0.279000014,8750018292,44.5
8750029276,0.625500023,0.704999983,0.277500004,0,44.5
8750038308,0.625500023,0.706499994,0.277500004,0,44.5
8750049276,0.622500002,0.706499994,0.277500004,0,44.5
8750058304,0.619499981,0.704999983,0.282000005,0,44.5
8750069280,0.61650002,0.703500032,0.275999993,8750069256,44.375
8750078308,0.619499981,0.700500011,0.271499991,0,44.375
8750089280,0.625500023,0.700500011,0.275999993,0,44.375
8750098304,0.629999995,0.702000022,0.277500004,0,44.375
8750109212,0.627000034,0.703500032,0.282000005,0,44.375
8750118312,0.625500023,0.703500032,0.286500007,8750118292,44.5
8750130160,0.627000034,0.69749999,0.286500007,0,44.5
8750138308,0.624000013,0.69749999,0.282000005,0,44.5
8750149220,0.622500002,0.702000022,0.284999996,0,44.5
8750158304,0.624000013,0.704999983,0.284999996,0,44.5
8750169276,0.622500002,0.704999983,0.277500004,8750169256,44.375
8750178304,0.622500002,0.704999983,0.277500004,0,44.375
8750189280,0.61650002,0.702000022,0.273000002,0,44.375
8750198304,0.61650002,0.702000022,0.273000002,0,44.375
8750209208,0.625500023,0.704999983,0.286500007,0,44.375
8750218312,0.625500023,0.704999983,0.286500007,8750218292,44.5
8750229268,0.625500023,0.700500011,0.286500007,0,44.5
8750238308,0.627000034,0.702000022,0.282000005,0,44.5
8750249276,0.627000034,0.706499994,0.280499995,0,44.5
8750258304,0.628499985,0.708000004,0.280499995,0,44.5
8750269280,0.627000034,0.704999983,0.274500012,8750269256,44.5
8750278308,0.625500023,0.704999983,0.270000011,0,44.5
8750289280,0.622500002,0.700500011,0.2685,0,44.5
8750298300,0.624000013,0.700500011,0.273000002,0,44.5
8750309212,0.625500023,0.702000022,0.280499995,0,44.5
8750318312,0.622500002,0.702000022,0.280499995,8750318292,44.375
8750330160,0.625500023,0.703500032,0.279000014,0,44.375
8750338308,0.628499985,0.706499994,0.275999993,0,44.375
8750349220,0.625500023,0.709500015,0.280499995,0,44.375
8750358304,0.622500002,0.709500015,0.284999996,0,44.375
8750369352,0.620999992,0.703500032,0.282000005,8750369328,44.375
8750378304,0.622500002,0.69749999,0.275999993,0,44.375
8750389280,0.625500023,0.693000019,0.283500016,0,44.375
8750398304,0.625500023,0.69749999,0.283500016,0,44.375
8750409272,0.620999992,0.702000022,0.280499995,0,44.375
8750418320,0.618000031,0.702000022,0.284999996,8750418296,44.5
8750429224,0.618000031,0.706499994,0.283500016,0,44.5
8750438308,0.619499981,0.706499994,0.279000014,0,44.5
8750449276,0.619499981,0.706499994,0.274500012,0,44.5
8750458304,0.627000034,0.706499994,0.279000014,0,44.5
8750469276,0.634500027,0.709500015,0.282000005,8750469256,44.375
8750478308,0.624000013,0.708000004,0.279000014,0,44.375
8750489280,0.619499981,0.700500011,0.274500012,0,44.375
8750498308,0.625500023,0.702000022,0.273000002,0,44.375
8750509272,0.624000013,0.708000004,0.271499991,0,44.375
8750518312,0.624000013,0.703500032,0.270000011,8750518292,44.5
8750530068,0.624000013,0.702000022,0.273000002,0,44.5
8750538308,0.618000031,0.703500032,0.273000002,0,44.5
8750549224,0.618000031,0.703500032,0.273000002,0,44.5
8750558304,0.619499981,0.702000022,0.274500012,0,44.5
8750569284,0.620999992,0.703500032,0.271499991,8750569260,44.375
8750578304,0.622500002,0.702000022,0.270000011,0,44.375
8750589276,0.622500002,0.702000022,0.274500012,0,44.375
8750598304,0.625500023,0.706499994,0.277500004,0,44.375
8750609268,0.625500023,0.704999983,0.282000005,0,44.375
8750618316,0.620999992,0.704999983,0.280499995,8750618296,44.5
8750629212,0.618000031,0.708000004,0.275999993,0,44.5
