timestamp,mslAltitude,aglAltitude,verticalSpeed,x0,x1,x2
8587747376,1818.30432,684.84436,-19.2706795,81304.8672,193.707809,-4.52148151
8587767376,1817.36621,683.90625,-19.7239704,81314.3047,198.282913,-3.19657564
8587787376,1816.5498,683.089844,-20.0683498,81322.5,201.761353,-2.19061828
8587807376,1815.37659,681.916626,-20.7104855,81334.3125,208.241714,-0.337899953
8587827380,1814.02893,680.56897,-21.4892159,81347.8594,216.100891,1.89585161
8587847536,1812.91125,679.451294,-22.0678329,81359.1016,221.944443,3.54452443
8587867540,1811.78296,678.322998,-22.6487923,81370.4531,227.813141,5.19097328
8587887540,1810.56494,677.10498,-23.2965984,81382.6875,234.35759,7.01996946
8587907532,1809.74316,676.283203,-23.608326,81390.9688,237.513062,7.87618208
8587927536,1809.13806,675.678101,-23.7339897,81397.0547,238.791763,8.19457436
8587947408,1808.60425,675.144287,-23.7977867,81402.4219,239.446426,8.33394051
8587967408,1808.35596,674.895996,-23.6229439,81404.9219,237.693115,7.78870726
8587987408,1808.09692,674.636963,-23.4577084,81407.5156,236.036591,7.2740531
8588007408,1808.05212,674.592163,-23.1163807,81407.9688,232.603149,6.25771761
8588027416,1808.04944,674.589478,-22.7429771,81407.9922,228.845917,5.15520477
8588047376,1807.96753,674.507568,-22.4420452,81408.8359,225.819748,4.2665596
8588067376,1808.07056,674.610596,-21.9865112,81407.7812,221.233673,2.93998575
8588087376,1808.11548,674.655518,-21.5862484,81407.3281,217.205154,1.77928007
8588107376,1807.79053,674.330566,-21.5013275,81410.6172,216.357758,1.52853203
8588127384,1807.14575,673.685791,-21.6828136,81417.1016,218.198013,2.04244494
8588147540,1806.95288,673.49292,-21.483345,81419.0312,216.194885,1.46199942
8588167536,1806.49304,673.033081,-21.5105495,81423.6562,216.478638,1.53427708
8588187540,1806.05713,672.597168,-21.5173969,81428.0391,216.556961,1.54780602
8588207532,1805.58679,672.126831,-21.5546646,81432.7891,216.942291,1.64843881
8588227536,1805.23267,671.772705,-21.4912395,81436.3359,216.311554,1.45996082
8588247408,1804.88391,671.42395,-21.4251194,81439.8438,215.653564,1.26481104
8588267408,1804.45581,670.99585,-21.427166,81444.1641,215.683426,1.26610827
8588287416,1804.01721,670.557251,-21.4380093,81448.5859,215.802078,1.29261005
8588307412,1803.53894,670.078979,-21.4802647,81453.3906,216.237762,1.40899563
8588327416,1803.22986,669.769897,-21.3807526,81456.5,215.242645,1.11840224
8588347376,1802.71191,669.251953,-21.4586792,81461.7266,216.038361,1.3380152
8588367376,1802.08838,668.628418,-21.6242466,81468.0156,217.718842,1.80763495
8588387380,1801.62854,668.168579,-21.6492062,81472.6328,217.980148,1.87157297
8588407376,1801.07898,667.619019,-21.7495995,81478.1641,219.003021,2.15141749
8588427384,1800.11194,666.651978,-22.1977596,81487.9062,223.537323,3.42684078
8588447540,1799.43018,665.970215,-22.4031563,81494.7812,225.62114,3.99913192
8588467536,1798.55823,665.098267,-22.7632561,81503.5547,229.267654,5.0119462
8588487540,1797.74707,664.287109,-23.0696545,81511.7266,232.372513,5.86519384
8588507536,1797.22644,663.766479,-23.1279144,81516.9531,232.971451,6.00196552
8588527548,1796.7561,663.296143,-23.1454792,81521.6953,233.159363,6.02123976
8588547412,1796.28577,662.825806,-23.1628227,81526.4375,233.345047,6.03977251
8588567408,1795.96082,662.500854,-23.0579109,81529.7109,232.2957,5.70748043
8588587412,1795.61462,662.154663,-22.9715977,81533.1953,231.434189,5.43041611
8588607412,1794.93823,661.478271,-23.162899,81540.0156,233.377289,5.95137167
8588627416,1794.43884,660.978882,-23.2037354,81545.0469,233.800446,6.03773403
8588647376,1793.63818,660.178223,-23.495327,81553.1094,236.757462,6.84316683
8588667380,1792.83496,659.375,-23.7880688,81561.2188,239.726654,7.64748764
8588687376,1792.2113,658.751343,-23.9253159,81567.5,241.124786,8.00109196
8588707380,1791.61157,658.151611,-24.0404453,81573.5312,242.299622,8.28927612
8588727388,1790.78979,657.329834,-24.3410282,81581.8125,245.349304,9.10823822
8588747540,1790.21118,656.751221,-24.4353123,81587.6484,246.31395,9.33044624
8588767544,1789.57166,656.111694,-24.5780468,81594.0938,247.768585,9.69053745
8588787548,1788.95068,655.490723,-24.7045631,81600.3594,249.059448,10.0020733
8588807536,1788.24524,654.785278,-24.9002113,81607.4766,251.049606,10.5104265
8588827540,1787.66394,654.203979,-24.9895134,81613.3438,251.96463,10.7105799
8588847408,1786.95312,653.493164,-25.1854725,81620.5078,253.958527,11.2159681
8588867412,1786.21594,652.755981,-25.400856,81627.9297,256.14917,11.7743597
8588887412,1785.5553,652.095337,-25.5501995,81634.5938,257.672241,12.1400108
8588907408,1784.97937,651.519409,-25.6274776,81640.4062,258.466492,12.2966127
8588927416,1784.66223,651.202271,-25.4879837,81643.6172,257.067841,11.8295879
8588947380,1784.48792,651.027954,-25.2301159,81645.375,254.471451,11.0250816
8588967380,1784.40332,650.943359,-24.8987427,81646.2188,251.131302,10.0139351
8588987384,1784.09949,650.639526,-24.7540836,81649.2734,249.67981,9.54487133
8589007380,1784.00964,650.549683,-24.4334297,81650.1797,246.447754,8.57282925
8589027388,1783.82458,650.364624,-24.1969261,81652.0625,244.066849,7.84801388
8589047540,1783.51807,650.058105,-24.0622292,81655.1484,242.715622,7.41972208
8589067540,1783.29089,649.830933,-23.8636665,81657.4453,240.718231,6.81036568
8589087544,1782.85229,649.392334,-23.8429375,81661.8594,240.519638,6.71529293
8589107536,1782.47437,649.014404,-23.7713165,81665.6641,239.806198,6.47455263
8589127548,1782.23926,648.779297,-23.5831814,81668.0469,237.913895,5.90040827
8589147412,1782.03052,648.570557,-23.374445,81670.1562,235.813019,5.27029514
8589167412,1781.76099,648.301025,-23.2177563,81672.875,234.238602,4.79326248
8589187412,1781.62622,648.16626,-22.9488621,81674.2188,231.528885,3.99653983
8589207412,1781.26953,647.80957,-22.8712902,81677.8359,230.754547,3.7539463
8589227420,1780.60364,647.143677,-23.0521011,81684.5547,232.594284,4.25507164
8589247380,1780.04871,646.588745,-23.1371269,81690.1484,233.465134,4.47820568
8589267380,1779.57056,646.110596,-23.1577663,81694.9766,233.68457,4.5150857
8589287380,1778.9707,645.510742,-23.2804356,81701.0312,234.936523,4.84496832
8589307380,1778.5321,645.072144,-23.2658005,81705.4531,234.799133,4.77843571
8589327388,1778.13574,644.675781,-23.2151203,81709.4375,234.296906,4.60867596
8589347540,1777.62317,644.163208,-23.2642498,81714.6172,234.804794,4.72672939
8589367544,1777.01013,643.550171,-23.3970356,81720.8125,236.159515,5.08459663
8589387540,1776.4552,642.995239,-23.4784164,81726.4141,236.99408,5.29271936
8589407544,1775.8396,642.379639,-23.6101608,81732.6328,238.338593,5.64447069
8589427548,1775.37451,641.914551,-23.6135235,81737.3203,238.383606,5.62519646
8589447416,1774.9729,641.512939,-23.5654736,81741.3828,237.908112,5.45821667
8589467416,1774.55273,641.092773,-23.5314064,81745.6094,237.574142,5.33237934
8589487416,1774.27527,640.815308,-23.3806896,81748.4219,236.059052,4.87184048
8589507412,1773.93713,640.477173,-23.2821217,81751.8438,235.071854,4.56382608
8589527420,1773.44824,639.988281,-23.3087673,81756.7734,235.352386,4.61757088
8589547384,1773.00439,639.544434,-23.296526,81761.2422,235.239166,4.55919266
8589567384,1772.58948,639.129517,-23.2638016,81765.4531,234.918549,4.44225121
8589587384,1772.0293,638.569336,-23.3502026,81771.1094,235.804245,4.66853619
8589607384,1771.84705,638.387085,-23.1190815,81772.9375,233.474457,3.98041534
8589627388,1771.45862,637.998657,-23.0646076,81776.8672,232.933426,3.80416894
8589647540,1771.03052,637.570557,-23.0433712,81781.1875,232.728882,3.72447824
8589667556,1770.75842,637.298462,-22.8926449,81783.9453,231.212952,3.27283525
8589687548,1770.63684,637.17688,-22.6162262,81785.1641,228.423889,2.46221304
8589707544,1770.59448,637.134521,-22.2764797,81785.5859,224.993393,1.47404718
8589727552,1770.80591,637.345947,-21.7287598,81783.4453,219.456741,-0.106610462
8589747416,1771.15735,637.697388,-21.0707817,81779.9062,212.803833,-1.99528229
8589767416,1771.27893,637.81897,-20.6116524,81778.6797,208.164322,-3.30147004
8589787416,1771.57751,638.117554,-20.0086994,81775.6484,202.068817,-5.01371002
8589807416,1771.61975,638.15979,-19.6299248,81775.2422,198.242767,-6.07174444
8589827420,1771.50085,638.040894,-19.3889084,81776.4453,195.811096,-6.72780371
8589847384,1771.52197,638.062012,-19.0323639,81776.2266,192.209869,-7.71226311
8589867384,1771.69897,638.239014,-18.5482101,81774.4219,187.317001,-9.05792522
8589887384,1771.80469,638.344727,-18.1322613,81773.3672,183.114456,-10.199913
8589907384,1771.82581,638.365845,-17.7907925,81773.1641,179.66568,-11.1213608
8589927392,1772.05042,638.590454,-17.2829971,81770.8984,174.533646,-12.5155792
8589947552,1771.92627,638.466309,-17.0716286,81772.1406,172.401199,-13.0500631
8589967540,1771.78357,638.323608,-16.8783627,81773.5703,170.451889,-13.5295048
8589987552,1771.74133,638.281372,-16.6059933,81774.0156,167.702026,-14.2335634
8590007548,1771.62244,638.162476,-16.3969955,81775.1953,165.593307,-14.7515535
8590027552,1771.6488,638.188843,-16.071661,81774.9375,162.307358,-15.6009092
8590047416,1771.69641,638.23645,-15.7317572,81774.4531,158.873901,-16.4873295
8590067416,1771.6488,638.188843,-15.4755707,81774.9297,156.28743,-17.128191
8590087416,1771.69897,638.239014,-15.1406536,81774.4297,152.904343,-17.9916306
8590107416,1771.46912,638.009155,-15.0429649,81776.7422,151.921265,-18.1686192
8590127420,1770.34875,636.888794,-15.6931744,81788.0625,158.5056,-16.1956234
8590147384,1769.20203,635.742065,-16.3589211,81799.6562,165.248825,-14.1887131
8590167384,1768.14771,634.687744,-16.9376984,81810.2969,171.113312,-12.4427433
8590187388,1767.07495,633.61499,-17.5270061,81821.1406,177.085815,-10.6760168
8590207388,1766.20032,632.740356,-17.945013,81829.9922,181.325073,-9.41152763
8590227392,1765.40234,631.942383,-18.2930012,81838.0547,184.856079,-8.35534668
8590247552,1764.62292,631.162964,-18.6205921,81845.9141,188.181091,-7.36365938
8590267548,1764.04688,630.586914,-18.7758064,81851.7422,189.76062,-6.87328291
8590287552,1763.37573,629.915771,-19.007597,81858.5156,192.116135,-6.16533232
8590307544,1762.68872,629.22876,-19.2510567,81865.4609,194.590225,-5.42772913
8590327552,1762.20776,628.747803,-19.3197041,81870.3203,195.293518,-5.1971817
8590347420,1761.81946,628.359497,-19.3119602,81874.2656,195.222855,-5.18772984
8590367420,1761.35962,627.899658,-19.3623924,81878.9141,195.741684,-5.01092768
8590387420,1761.17993,627.719971,-19.1780319,81880.7266,193.881363,-5.51075554
8590407420,1760.76514,627.305176,-19.1931877,81884.9219,194.042633,-5.43365955
8590427428,1760.08606,626.626099,-19.4288673,81891.7891,196.43869,-4.72237301
8590447388,1759.6051,626.145142,-19.4951439,81896.6406,197.11824,-4.50257444
8590467388,1759.02905,625.569092,-19.6418781,81902.4766,198.613373,-4.05241394
8590487388,1758.28931,624.829346,-19.9230785,81909.9531,201.47168,-3.21769929
8590507388,1757.66833,624.208374,-20.1023598,81916.2422,203.297287,-2.68099093
8590527392,1757.11865,623.658691,-20.2192688,81921.7891,204.490814,-2.32683015
8590547552,1756.31018,622.85022,-20.5522289,81929.9688,207.875061,-1.35256386
8590567544,1755.66809,622.20813,-20.7410183,81936.4531,209.798019,-0.798805475
8590587552,1755.00488,621.544922,-20.9475365,81943.1797,211.901077,-0.197047308
8590607544,1754.16455,620.70459,-21.2992191,81951.6797,215.476715,0.819473624
8590627556,1753.28467,619.824707,-21.67799,81960.5625,219.32785,1.90845764
8590647416,1752.50525,619.045288,-21.9697971,81968.4531,222.297546,2.74094844
8590667420,1751.70728,618.247314,-22.2750912,81976.5391,225.404633,3.60772491
8590687420,1751.0625,617.602539,-22.4471741,81983.0547,227.160538,4.08586979
8590707420,1750.47058,617.01062,-22.5739861,81989.0547,228.457413,4.43094969
8590727424,1749.81274,616.352783,-22.7542591,81995.7109,230.296997,4.92818308
8590747388,1749.34241,615.882446,-22.774538,82000.4609,230.513031,4.96154213
8590767388,1749.01477,615.55481,-22.6777859,82003.7891,229.541321,4.65741968
8590787388,1748.53113,615.071167,-22.7112312,82008.6875,229.890945,4.73025322
8590807388,1748.15332,614.693359,-22.6548634,82012.5078,229.329025,4.54381371
8590827392,1747.90759,614.447632,-22.4892197,82014.9922,227.657852,4.04342985
8590847552,1747.58252,614.122559,-22.3905659,82018.2656,226.666489,3.7389369
8590867548,1747.33423,613.874268,-22.2321014,82020.8047,225.067978,3.26375747
8590887552,1747.09106,613.631104,-22.0682182,82023.2578,223.414276,2.77560496
8590907548,1747.05151,613.591553,-21.737051,82023.6641,220.0625,1.80801046
8590927556,1747.17041,613.710449,-21.2759075,82022.4453,215.391373,0.471243709
8590947420,1747.35535,613.895386,-20.7660904,82020.5781,210.226242,-0.998217463
8590967420,1747.34216,613.882202,-20.4283562,82020.7266,206.80748,-1.96340275
8590987424,1747.5271,614.067139,-19.926281,82018.8359,201.720917,-3.39672518
8591007420,1747.27869,613.818726,-19.7937546,82021.3516,200.384308,-3.75700164
8591027432,1747.52441,614.064453,-19.2500095,82018.875,194.874878,-5.30022335
8591047388,1747.85742,614.397461,-18.6379185,82015.5,188.672165,-7.03155231
8591067392,1748.06873,614.608765,-18.1344528,82013.3594,183.571686,-8.44004059
8591087392,1747.92078,614.460815,-17.937706,82014.8594,181.582748,-8.95691872
8591107388,1747.90759,614.447632,-17.6296864,82014.9844,178.46489,-9.79144859
8591127396,1747.68298,614.223022,-17.5035725,82017.2734,177.192245,-10.0972385
8591147552,1747.29456,613.834595,-17.5148563,82021.1953,177.313339,-10.0055017
8591167548,1746.90088,613.440918,-17.5307598,82025.1797,177.481308,-9.90097713
8591187552,1746.5177,613.057739,-17.5388908,82029.0703,177.57045,-9.81943321
8591207548,1746.10291,612.642944,-17.5719433,82033.2578,177.91246,-9.66653824
8591227552,1745.59558,612.13562,-17.6830578,82038.3984,179.046539,-9.28958225
8591247420,1745.24146,611.781494,-17.6638908,82041.9766,178.858795,-9.29013824
8591267424,1744.65222,611.192261,-17.8426132,82047.9453,180.679123,-8.72044182
8591287424,1744.32727,610.86731,-17.7991619,82051.2422,180.24498,-8.79420185
8591307424,1744.33252,610.872559,-17.4798088,82051.1953,177.010956,-9.66264629
8591327428,1744.08411,610.624146,-17.3742638,82053.6953,175.946472,-9.91005802
8591347392,1743.83838,610.378418,-17.2693958,82056.1875,174.888779,-10.1541338
8591367392,1743.65613,610.196167,-17.1138916,82058.0469,173.317169,-10.5427656
8591387392,1743.14087,609.680908,-17.2368526,82063.2578,174.571426,-10.1267052
8591407388,1742.79211,609.332153,-17.2183228,82066.7734,174.389786,-10.1207743
8591427396,1742.15259,608.692627,-17.4451065,82073.25,176.697968,-9.40781975
8591447556,1741.48938,608.029419,-17.6911335,82079.9922,179.201843,-8.64334393
8591467548,1741.03491,607.574951,-17.7568893,82084.5859,179.876068,-8.40278912
8591487556,1740.60425,607.144287,-17.8038902,82088.9609,180.35997,-8.2176466
8591507552,1740.30029,606.840332,-17.7411995,82092.0156,179.730301,-8.34978485
8591527560,1740.14709,606.687134,-17.5579166,82093.5938,177.876312,-8.82885647
8591547424,1740.00708,606.547119,-17.3632889,82095.0078,175.907013,-9.33795071
8591567424,1739.80884,606.348877,-17.2187099,82097,174.445709,-9.69989491
8591587424,1739.63708,606.177124,-17.0543957,82098.7344,172.783981,-10.1166964
8591607424,1739.03467,605.574707,-17.253685,82104.8516,174.813583,-9.48287678
8591627432,1738.19446,604.734497,-17.6499634,82113.375,178.843719,-8.28454971
8591647392,1737.67651,604.216553,-17.7693024,82118.6016,180.06221,-7.89147043
8591667392,1737.06348,603.603516,-17.9703636,82124.8359,182.110855,-7.26487827
8591687392,1736.12817,602.668213,-18.4364586,82134.3047,186.851669,-5.87733173
8591707392,1735.48865,602.028687,-18.6511021,82140.7891,189.039139,-5.22275543
8591727400,1735.02893,601.56897,-18.7128868,82145.4531,189.674088,-5.01277924
8591747556,1734.55334,601.093384,-18.7860661,82150.2578,190.42485,-4.77111244
8591767556,1734.28113,600.821167,-18.6904507,82153.0234,189.4608,-5.01778316
8591787556,1734.12,600.660034,-18.5025616,82154.6641,187.559235,-5.52928686
8591807552,1733.69714,600.237183,-18.5333004,82158.9297,187.878723,-5.40715599
8591827556,1733.54395,600.083984,-18.3399067,82160.4844,185.921082,-5.932374
8591847424,1733.15027,599.690308,-18.3500118,82164.4766,186.030838,-5.86750937
8591867424,1732.70374,599.243774,-18.4053326,82169.0156,186.600037,-5.67254496
8591887428,1732.74329,599.283325,-18.0519581,82168.6094,183.016647,-6.65793085
8591907428,1732.64294,599.182983,-17.8200397,82169.625,180.667206,-7.28730297
8591927432,1732.51343,599.053467,-17.6166363,82170.9531,178.607346,-7.83086824
8591947396,1732.55566,599.095703,-17.2691822,82170.5078,175.083908,-8.78697205
8591967396,1732.97314,599.513184,-16.6145096,82166.2891,168.439484,-10.6239376
8591987396,1733.30872,599.848755,-16.0346909,82162.8906,162.555801,-12.2344332
8592007392,1733.27441,599.814453,-15.7692928,82163.2266,159.865768,-12.9288549
8592027400,1732.62439,599.164429,-16.024189,82169.8281,162.460419,-12.1186037
8592047556,1732.37341,598.913452,-15.9411135,82172.3672,161.622208,-12.2878075
8592067552,1732.24133,598.781372,-15.7595425,82173.6953,159.783417,-12.7401915
8592087560,1732.17517,598.71521,-15.527236,82174.3828,157.429153,-13.3363895
8592107556,1731.90308,598.443115,-15.4671059,82177.125,156.82373,-13.4325743
8592127556,1731.55164,598.091675,-15.475275,82180.6875,156.912064,-13.3312006
8592147424,1731.53308,598.07312,-15.2058506,82180.8828,154.180527,-14.0311823
8592167424,1731.36133,597.901367,-15.0682392,82182.6328,152.787857,-14.3469801
8592187428,1731.40369,597.943726,-14.7512131,82182.1953,149.572647,-15.178544
8592207424,1731.11304,597.653076,-14.7172432,82185.1406,149.232529,-15.1889219
8592227432,1730.58459,597.124634,-14.8831854,82190.5,150.923141,-14.6225615
8592247396,1729.87109,596.411133,-15.2027817,82197.7422,154.175034,-13.6160479
8592267392,1729.25012,595.790161,-15.4394617,82204.0234,156.584946,-12.854352
8592287396,1728.60803,595.148071,-15.6926355,82210.5391,159.162811,-12.0492897
8592307396,1728.10339,594.643433,-15.8297081,82215.6719,160.561188,-11.5837469
8592327404,1727.59875,594.138794,-15.9631205,82220.7812,161.922546,-11.1313629
8592347556,1727.15222,593.692261,-16.0479641,82225.3125,162.790436,-10.821681
8592367556,1726.72412,593.26416,-16.115818,82229.6484,163.485703,-10.5627785
8592387556,1726.28552,592.825562,-16.1924534,82234.1016,164.270325,-10.2799692
8592407580,1726.08997,592.630005,-16.0643787,82236.0859,162.974213,-10.5896511
8592427564,1725.78076,592.320801,-16.0329723,82239.2188,162.660614,-10.6185617
8592447428,1725.40295,591.942993,-16.0601902,82243.0625,162.942917,-10.4780836
8592467428,1724.89038,591.43042,-16.198101,82248.25,164.350525,-10.0188427
8592487432,1723.74353,590.283569,-16.8674793,82259.8906,171.161819,-8.02768517
8592507428,1722.53345,589.073486,-17.5829525,82272.1875,178.443665,-5.91421127
8592527436,1721.35229,587.892334,-18.2647305,82284.1797,185.384689,-3.90952444
8592547396,1720.27417,586.814209,-18.8512344,82295.1016,191.358185,-2.1909833
8592567396,1719.00586,585.545898,-19.5919437,82307.9766,198.902283,-0.0361812711
8592587396,1717.83276,584.372803,-20.2458248,82319.8984,205.564743,1.85601175
8592607396,1716.58557,583.12561,-20.9527397,82332.5547,212.76886,3.89127755
8592627404,1715.526,582.06604,-21.4957829,82343.3281,218.306427,5.44172668
8592647556,1714.6593,581.199341,-21.8709526,82352.1328,222.135803,6.49827814
8592667556,1713.61292,580.152954,-22.3915272,82362.7578,227.446854,7.96959257
8592687556,1712.91272,579.452759,-22.6161785,82369.8594,229.744858,8.57691097
8592707556,1712.52698,579.067017,-22.5764961,82373.7812,229.350586,8.41623211
8592727560,1712.30237,578.842407,-22.4031143,82376.0703,227.594345,7.86970139
8592747432,1712.30762,578.847656,-22.0376167,82376.0078,223.881104,6.7705245
8592767432,1712.46082,579.000854,-21.5539303,82374.4609,218.963989,5.33571959
8592787432,1712.33936,578.879395,-21.3038139,82375.6875,216.425674,4.58458757
8592807432,1712.13062,578.670654,-21.1309814,82377.8203,214.674393,4.06122303
8592827436,1712.34729,578.887329,-20.6016903,82375.6016,209.292603,2.50984716
8592847396,1712.65381,579.193848,-20.0055695,82372.5,203.230438,0.774070442
8592867396,1713.26672,579.806763,-19.1591835,82366.2734,194.620346,-1.67540216
8592887396,1713.4967,580.036743,-18.6408081,82363.9219,189.350281,-3.16246939
8592907396,1713.36987,579.909912,-18.4293327,82365.2266,187.204544,-3.75384927
8592927404,1713.71338,580.253418,-17.8251915,82361.7344,181.061478,-5.4770236
8592947564,1713.77673,580.316772,-17.4621143,82361.0859,177.37236,-6.49354458
8592967564,1713.57324,580.113281,-17.3257504,82363.1406,175.990784,-6.84900236
8592987564,1713.75037,580.290405,-16.8749714,82361.3516,171.408859,-8.11126709
8593007556,1713.63672,580.176758,-16.6713963,82362.5078,169.342957,-8.65186691
8593027564,1712.85193,579.391968,-17.031641,82370.4766,173.015762,-7.55973244
8593047432,1712.0592,578.599243,-17.3947334,82378.5312,176.718231,-6.46537399
8593067432,1711.32996,577.869995,-17.7008781,82385.9453,179.841553,-5.54170227
8593087436,1710.72217,577.262207,-17.9002151,82392.1016,181.877808,-4.93197489
8593107432,1710.11182,576.651855,-18.1024513,82398.3125,183.943893,-4.31724358
8593127440,1709.58606,576.126099,-18.2316551,82403.6719,185.266541,-3.91712165
8593147400,1709.03906,575.579102,-18.3753452,82409.2188,186.736847,-3.47733974
8593167400,1708.60571,575.145752,-18.4230576,82413.625,187.229843,-3.31758761
8593187400,1707.94519,574.485229,-18.6610508,82420.3438,189.661041,-2.60833955
8593207400,1706.8407,573.380737,-19.2670765,82431.5703,195.841965,-0.83827728
8593227404,1705.94226,572.4823,-19.6935101,82440.6953,200.194427,0.402489871
8593247564,1705.13904,571.679077,-20.036541,82448.875,203.697876,1.39510357
8593267560,1704.48633,571.026367,-20.2464104,82455.4844,205.844818,1.9968617
8593287564,1704.15601,570.696045,-20.1874714,82458.8438,205.252365,1.81727946
8593307560,1703.72009,570.260132,-20.2182751,82463.2891,205.574554,1.89845288
8593327564,1703.25244,569.79248,-20.2743378,82468.0469,206.15419,2.0522747
8593347432,1702.94849,569.488525,-20.1912479,82471.125,205.315521,1.80245328
8593367432,1702.8772,569.417236,-19.916687,82471.8594,202.525116,0.999800205
8593387432,1702.5575,569.097534,-19.8517246,82475.1016,201.870956,0.808356941
8593407432,1702.08716,568.627197,-19.9138622,82479.8828,202.512329,0.98590064
8593427440,1701.64319,568.183228,-19.9545097,82484.4062,202.934708,1.10024762
8593447404,1701.00903,567.549072,-20.1518898,82490.8516,204.955017,1.6677202
8593467400,1700.729,567.269043,-20.0527725,82493.7188,203.952682,1.37360561
8593487404,1700.24548,566.785522,-20.122715,82498.625,204.673874,1.57060862
8593507400,1699.46326,566.003296,-20.442131,82506.5781,207.93898,2.48890615
8593527408,1698.9375,565.477539,-20.5436573,82511.9219,208.982681,2.77115989
8593547564,1698.31384,564.853882,-20.7269287,82518.2734,210.860199,3.28859401
8593567560,1697.29663,563.83667,-21.2366123,82528.625,216.067245,4.74860334
8593587564,1696.44043,562.980469,-21.6054192,82537.3281,219.838379,5.79255295
8593607564,1695.57385,562.113892,-21.9797802,82546.1562,223.666931,6.84688091
8593627564,1694.68335,561.223389,-22.367775,82555.2031,227.635345,7.93493843
8593647432,1693.97253,560.512573,-22.603447,82562.4453,230.050125,8.57561493
8593667432,1693.29089,559.830933,-22.8111763,82569.3828,232.18013,9.13178253
8593687436,1692.54565,559.085693,-23.070406,82576.9844,234.836166,9.8341732
8593707432,1691.9248,558.464844,-23.2209415,82583.2891,236.383102,10.2176161
8593727440,1691.177,557.717041,-23.4776802,82590.9141,239.014511,10.9068489
8593747404,1690.44775,556.987793,-23.7147617,82598.3359,241.445663,11.5352945
8593767404,1689.89807,556.43811,-23.7982311,82603.9219,242.308762,11.7148771
8593787404,1689.43835,555.978394,-23.8066883,82608.6094,242.406006,11.6759586
8593807404,1688.88342,555.423462,-23.8948269,82614.2656,243.31694,11.8683281
8593827408,1688.49243,555.032471,-23.8447838,82618.25,242.816849,11.6589079
8593847564,1688.01672,554.556763,-23.8636684,82623.0781,243.02066,11.650568
8593867560,1687.56763,554.107666,-23.8624744,82627.6562,243.019394,11.5840359
8593887564,1687.02856,553.568604,-23.9350128,82633.1328,243.771194,11.7317419
8593907560,1686.7511,553.291138,-23.7893124,82635.9688,242.294022,11.2456284
8593927564,1686.42078,552.960815,-23.6889305,82639.3438,241.279633,10.893692
8593947436,1686.16711,552.707153,-23.5247459,82641.9219,239.613419,10.3586521
8593967436,1686.00073,552.540771,-23.2894344,82643.6172,237.220581,9.62030792
8593987440,1685.64929,552.189331,-23.2107658,82647.1953,236.427551,9.34046364
8594007436,1685.20801,551.748047,-23.2079678,82651.6797,236.409439,9.28227043
8594027444,1684.81958,551.359619,-23.1637211,82655.6562,235.967911,9.1041708
8594047404,1684.40735,550.947388,-23.1378498,82659.8516,235.71405,8.98037243
8594067404,1684.09558,550.63562,-23.0270939,82663.0156,234.593002,8.61101532
8594087404,1683.72559,550.265625,-22.9671135,82666.7891,233.99057,8.39103127
8594107404,1683.35303,549.893066,-22.909647,82670.5781,233.413757,8.17957306
8594127408,1683.10999,549.650024,-22.7452831,82673.0625,231.744812,7.65917349
8594147564,1682.93298,549.473022,-22.5280476,82674.875,229.535538,6.9882884
8594167564,1682.61853,549.158569,-22.4253883,82678.0625,228.496689,6.65358686
8594187568,1682.24597,548.786011,-22.3750992,82681.875,227.992813,6.47270727
8594207564,1681.85486,548.394897,-22.3384533,82685.8516,227.628235,6.33241463
8594227572,1681.18103,547.721069,-22.5388737,82692.7109,229.685959,6.88079834
8594247436,1680.77417,547.314209,-22.5147038,82696.8594,229.448975,6.77442026
8594267436,1680.26953,546.80957,-22.5718822,82702,230.043243,6.90470552
8594287436,1679.64856,546.188599,-22.7272663,82708.3438,231.641235,7.31928301
8594307436,1679.16504,545.705078,-22.7633934,82713.2578,232.020615,7.38544512
8594327444,1678.73962,545.279663,-22.7520123,82717.5938,231.914459,7.31335258
8594347404,1678.27979,544.819824,-22.7682648,82722.2734,232.090744,7.32187748
8594367404,1677.91516,544.4552,-22.7065105,82726,231.469711,7.10393238
8594387404,1677.61926,544.159302,-22.5865555,82729.0156,230.253693,6.71826601
8594407404,1677.24927,543.789307,-22.5302124,82732.7891,229.687805,6.51940966
8594427408,1676.94019,543.480225,-22.4235649,82735.9375,228.60759,6.17562723
8594447580,1676.7843,543.324341,-22.1902313,82737.5234,226.232254,5.46600866
8594467564,1676.55444,543.094482,-22.0214691,82739.8672,224.516861,4.94783306
8594487572,1676.51208,543.052124,-21.6986675,82740.3203,221.226791,3.98542762
8594507568,1676.6759,543.215942,-21.2053757,82738.6406,216.193939,2.53357244
8594527568,1676.70239,543.242432,-20.8335648,82738.3828,212.402679,1.44254982
8594547436,1676.97986,543.519897,-20.2529182,82735.5312,206.477097,-0.248377651
8594567436,1677.47656,544.016602,-19.4972057,82730.4688,198.762817,-2.43765068
8594587436,1677.77515,544.315186,-18.9168987,82727.4375,192.841202,-4.10541201
8594607440,1677.96008,544.500122,-18.4361534,82725.5469,187.936935,-5.4747963
8594627444,1678.29041,544.830444,-17.8392601,82722.1719,181.846252,-7.1733222
8594647408,1678.43042,544.970459,-17.4109516,82720.7656,177.477783,-8.37313175
8594667408,1678.44897,544.989014,-17.0876904,82720.5781,174.182343,-9.26140594
