pressureTimestamp,pressure
8520088296,88361.6953,
8520097332,88341.2812,
8520108232,88351.9375,
8520117340,88345.4609,
8520129188,88334.2109,
8520137336,88359.5938,
8520148236,88332.7969,
8520157328,88332.5234,
8520168352,88353.8906,
8520177332,88342.9531,
8520188296,88348.1953,
8520197336,88382.5781,
8520208316,88376.8359,
8520217340,88360.3516,
8520228244,88374.3203,
8520237344,88378.4297,
8520248312,88377.6094,
8520257336,88364.8359,
8520268344,88350.3828,
8520277336,88360.3359,
8520288296,88382.0938,
8520297332,88370.8359,
8520308292,88367.6406,
8520317344,88380.4453,
8520329132,88365.2188,
8520337336,88361.2891,
8520348236,88394.7656,
8520357332,88368.5781,
8520368340,88365.4062,
8520377332,88380.1875,
8520388296,88359.1641,
8520397332,88374.1484,
8520408288,88372.4922,
8520417340,88358.9766,
8520428240,88360,
8520437340,88368.1094,
8520448300,88359.4375,
8520457336,88360,
8520468332,88391.1562,
8520477336,88365.0234,
8520488300,88352.2812,
8520497332,88384.1641,
8520508296,88370.7344,
8520517344,88360.2578,
8520529132,88365.4844,
8520537336,88362.6016,
8520548252,88359.75,
8520557332,88369.4062,
8520568332,88370.1797,
8520577332,88369.1953,
8520588296,88376.7812,
8520597332,88365.7891,
8520608292,88368.5625,
8520617340,88374.6406,
8520628296,88356.125,
8520637340,88362.875,
8520648236,88386.0625,
8520657332,88360.9766,
8520668336,88355.0156,
8520677332,88377.9609,
8520688304,88345.0781,
8520697336,88345.9922,
8520708292,88346.2656,
8520717344,88333.3672,
8520729136,88330.7266,
8520737340,88347.9922,
8520748304,88334.0938,
8520757336,88336.3125,
8520768284,88364.2188,
8520777336,88358.1328,
8520788296,88369.0234,
8520797332,88398.4922,
8520808288,88380.3203,
8520817344,88385.2344,
8520828292,88401.5469,
8520837340,88386.1016,
8520848296,88365.3438,
8520857332,88396.1094,
8520868284,88384.9375,
8520877336,88382.9609,
8520888300,88375.1094,
8520897344,88358.1641,
8520908304,88354.4219,
8520917348,88371,
8520929140,88352.4609,
8520937344,88351.3047,
8520948316,88369.8438,
8520957340,88360.6797,
8520968296,88345.8672,
8520977340,88377.0234,
8520988304,88375.6406,
8520997336,88380.2891,
8521008292,88391.5625,
8521017344,88369.2734,
8521028300,88352.1406,
8521037340,88388.3047,
8521048300,88372.6484,
8521057332,88373.0625,
8521068348,88387.2266,
8521077336,88382.0938,
8521088240,88364.9922,
8521097340,88382.3594,
8521108300,88369.0469,
8521117348,88375.6172,
8521129136,88383.3203,
8521137340,88364.125,
8521148304,88357.8672,
8521157336,88371.8672,
8521168332,88393.2891,
8521177336,88374.4844,
8521188248,88363.5234,
8521197336,88370.0625,
8521208296,88403.9609,
8521217344,88384.3516,
8521228300,88383.1641,
8521237348,88395.8438,
8521248296,88374.2031,
8521257336,88376.7812,
8521268336,88368.9922,
8521277340,88372.4609,
8521288244,88372.2344,
8521297336,88361.4453,
8521308304,88356.5391,
8521317348,88350.1484,
8521329140,88348.9609,
8521337340,88338.0859,
8521348300,88346.4219,
8521357336,88376.4609,
8521368336,88355.6328,
8521377340,88342.8281,
8521388300,88392.5,
8521397340,88377.6641,
8521408240,88370.1406,
8521417344,88382.5781,
8521428300,88368.8438,
8521437344,88365.25,
8521448308,88376.8906,
8521457336,88372.8203,
8521468340,88379.8906,
8521477344,88374.0938,
8521488308,88366.4062,
8521497336,88376.3359,
8521508236,88381.4766,
8521517348,88370.4062,
8521529200,88368.6875,
8521537344,88381.4922,
8521548248,88378.2031,
8521557336,88381.9453,
8521568336,88396.2734,
8521577336,88390.8672,
8521588312,88391.6484,
8521597344,88387.8203,
8521608304,88359.5234,
8521617352,88364.75,
8521628304,88373.1562,
8521637344,88372.3047,
8521648300,88380.4766,
8521657340,88399.5859,
8521668336,88379.9375,
8521677340,88380.6172,
8521688304,88404.6328,
8521697336,88392.7031,
8521708300,88392.1797,
8521717348,88395.8438,
8521729144,88381.9297,
8521737344,88387.7031,
8521748256,88390.9141,
8521757340,88379.3906,
8521768328,88377.7344,
8521777344,88397.1406,
8521788308,88388.1016,
8521797340,88379.8516,
8521808300,88374.7422,
8521817348,88370.8359,
8521828248,88384.5156,
8521837344,88391.0312,
8521848300,88383.3281,
8521857340,88394.3125,
8521868340,88378.2656,
8521877340,88382.3906,
8521888300,88367.5,
8521897340,88353.5078,
8521908296,88337.3125,
8521917348,88345.9219,
8521929136,88356.9922,
8521937348,88344.0547,
8521948264,88349.1484,
8521957340,88368.2266,
8521968336,88353.7266,
8521977344,88352.3203,
8521988308,88400.8984,
8521997336,88390.2344,
8522008296,88388.6641,
8522017348,88399.8984,
8522028312,88378.2344,
8522037344,88374.0469,
8522048256,88388.375,
8522057340,88385.0703,
8522068336,88366.8516,
8522077340,88404.0859,
8522088300,88387.9688,
8522097340,88384.9141,
8522108300,88383.0469,
8522117348,88376.4766,
8522129136,88384.2891,
8522137344,88396.9688,
8522148244,88381.0469,
8522157344,88372.1094,
8522168340,88390.8047,
8522177340,88382.6797,
8522188308,88386.7344,
8522197340,88385.6641,
8522208300,88375.1641,
8522217352,88375.1953,
8522228304,88368.2266,
8522237352,88369.8438,
8522248260,88374.7344,
8522257340,88388.25,
8522268336,88375.1172,
8522277344,88362.1094,
8522288336,88368.0078,
8522297344,88353.2969,
8522308304,88350.7344,
8522317352,88372.5781,
8522329148,88358.7188,
8522337348,88351.4609,
8522348312,88376.1953,
8522357340,88364.8516,
8522368288,88356.0078,
8522377340,88377.9219,
8522388308,88365.8516,
8522397340,88372.0781,
8522408300,88399.5156,
8522417352,88376.3906,
8522428304,88365.7344,
8522437352,88379.2656,
8522448312,88364.375,
8522457344,88379.5078,
8522468296,88371.1875,
8522477348,88356.6875,
8522488312,88351.2109,
8522497340,88361.7734,
8522508300,88341.3516,
8522517352,88346.7109,
8522529140,88356.8438,
8522537348,88325.7891,
8522548304,88330.5781,
8522557344,88342.3984,
8522568284,88337.3594,
8522577348,88343.3672,
8522588312,88379.3516,
8522597344,88357.75,
8522608304,88361.6641,
8522617352,88377.9375,
8522628312,88367.6094,
8522637348,88376.1094,
8522648308,88386.875,
8522657344,88377.1484,
8522668344,88389.4375,
8522677344,88400.0469,
8522688252,88383.7812,
8522697344,88384.1172,
8522708300,88395.9609,
8522717352,88368.3438,
8522729140,88360.9766,
8522737352,88386.875,
8522748312,88360.4766,
8522757344,88362.0625,
8522768336,88397.7031,
8522777348,88380.6641,
8522788252,88363.8672,
8522797344,88382.3281,
8522808300,88367.5938,
8522817352,88368.5781,
8522828308,88393.9453,
8522837348,88381.0781,
8522848304,88379.8906,
8522857344,88398.0859,
8522868336,88385.3047,
8522877344,88384.2344,
8522888252,88385.0234,
8522897344,88371.5859,
8522908300,88372.6484,
8522917352,88371.9922,
8522929144,88359.6641,
8522937352,88365.6484,
8522948320,88370.3047,
8522957344,88367.25,
8522968344,88360.5391,
8522977352,88379.8047,
8522988312,88380.0938,
8522997348,88375.3906,
8523008252,88372.7109,
8523017356,88356.0703,
8523028332,88362.2891,
8523037352,88377.5469,
8523048316,88384.4375,
8523057344,88389.1562,
8523068356,88399.6641,
8523077344,88388.0156,
8523088308,88362.8672,
8523097344,88365.6953,
8523108248,88353.4922,
8523117352,88343.3828,
8523129200,88354.4062,
8523137348,88343.0469,
8523148248,88343.2656,
8523157344,88356.8516,
8523168344,88353.3672,
8523177344,88353.1406,
8523188312,88402.9922,
8523197344,88392.5781,
8523208252,88386.3359,
8523217356,88388.7188,
8523228312,88362.6016,
8523237356,88361.6797,
8523248320,88397.1875,
8523257344,88383.8203,
8523268336,88363.2031,
8523277348,88386.9453,
8523288316,88377.9766,
8523297348,88381.9844,
8523308308,88378.9219,
8523317356,88370.4219,
8523329144,88365.5312,
8523337352,88376.875,
8523348252,88374.2969,
8523357344,88373.6094,
8523368344,88394.2422,
8523377348,88378.4922,
8523388312,88356.5938,
8523397344,88392.3047,
8523408304,88372.2344,
8523417356,88362.5547,
8523428260,88383.6562,
8523437352,88370.6875,
8523448316,88361.3672,
8523457348,88385.6016,
8523468344,88372.4844,
8523477348,88371.2188,
8523488320,88396.2422,
8523497348,88380.0156,
8523508304,88365.5625,
8523517356,88386.3203,
8523529148,88367.5625,
8523537352,88354.0469,
8523548256,88382.5781,
8523557348,88374.3203,
8523568348,88364.875,
8523577344,88373.8203,
8523588308,88367.9922,
8523597348,88378.3203,
8523608304,88375.4062,
8523617356,88372.7969,
8523628312,88378.1328,
8523637352,88370.3516,
8523648252,88359.9219,
8523657348,88359.4531,
8523668348,88392.5156,
8523677356,88380.7891,
8523688332,88345.6953,
8523697348,88349.3672,
8523708308,88323.7969,
8523717356,88322.2578,
8523729152,88351.7656,
8523737356,88348.1953,
8523748260,88341.4531,
8523757348,88357.3594,
8523768340,88335.6172,
8523777352,88325.5781,
8523788316,88369.875,
8523797348,88360.25,
8523808308,88352.4922,
8523817356,88376.7812,
8523828308,88371.5234,
8523837352,88361.2344,
8523848316,88387.4062,
8523857348,88377.1641,
8523868288,88369.5234,
8523877348,88386.9766,
8523888316,88375.0391,
8523897348,88365.1797,
8523908312,88377.9062,
8523917356,88364.75,
8523929152,88367.4062,
8523937356,88382.5312,
8523948320,88353.0391,
8523957348,88367.5781,
8523968276,88385.7891,
8523977352,88379.75,
8523988312,88375.9297,
8523997348,88388.7188,
8524008308,88371.5078,
8524017360,88381.4453,
8524028316,88377.4766,
8524037352,88370.4531,
8524048320,88378.5391,
8524057348,88389.1328,
8524068292,88384.8906,
8524077348,88373.8359,
8524088312,88383.8906,
8524097352,88378.0781,
8524108308,88370.3281,
8524117360,88376.9062,
8524129152,88363.6953,
8524137356,88365.7812,
8524148316,88384.4453,
8524157348,88365.8516,
8524168336,88353.5391,
8524177352,88379.4922,
8524188256,88375.3594,
8524197352,88378.4609,
8524208308,88384.6719,
8524217360,88370.7656,
8524228312,88379.0469,
8524237360,88373.5859,
8524248320,88367.8672,
8524257352,88374.7031,
8524268348,88381.0938,
8524277356,88368.3203,
8524288264,88350.7266,
8524297352,88345.7578,
8524308312,88333.2812,
8524317360,88335.5859,
8524329156,88357.4375,
8524337356,88347.4922,
8524348316,88330.2969,
8524357348,88333.8281,
8524368344,88351.7812,
8524377356,88342.6094,
8524388260,88351.9688,
8524397356,88364.6328,
8524408308,88361.8984,
8524417364,88363.6641,
8524428320,88376.1953,
8524437360,88369.3828,
8524448320,88367.6797,
8524457352,88370.7344,
8524468336,88365.2422,
8524477352,88354.5938,
8524488320,88357.8672,
8524497352,88382.0938,
8524508256,88371.1094,
8524517360,88368.625,
8524529212,88378.0469,
8524537356,88363.6328,
8524548264,88360,
8524557352,88374.4609,
8524568348,88364.0859,
8524577352,88368.1797,
8524588324,88375.8516,
8524597352,88364.5938,
8524608252,88361.5547,
8524617360,88381.0078,
8524628316,88369.1484,
8524637356,88368.1328,
8524648316,88371.1875,
8524657352,88360.4297,
8524668344,88360.9062,
8524677352,88382.2891,
8524688320,88369.5078,
8524697356,88363.5938,
8524708256,88379.5391,
8524717360,88369.2891,
8524729212,88360.7969,
8524737364,88371.7266,
8524748264,88369.2344,
8524757352,88364.0078,
8524768340,88365.4531,
8524777356,88360.4297,
8524788328,88370.1719,
8524797356,88382.3906,
8524808312,88365.2812,
8524817360,88374.9922,
8524828260,88366.5234,
8524837356,88357.0391,
8524848312,88359.7812,
8524857352,88377.3047,
8524868340,88366.8516,
8524877352,88361.9062,
8524888316,88345.7109,
8524897352,88333.6562,
8524908320,88333.9219,
8524917364,88356.0703,
8524929156,88335.1875,
8524937364,88329.3125,
8524948268,88336.3125,
8524957356,88324.9453,
8524968344,88325.1953,
8524977356,88349.9219,
8524988324,88346.2656,
8524997356,88372.2734,
8525008312,88396.5625,
8525017364,88380.9766,
8525028264,88372.8906,
8525037360,88392.1484,
8525048324,88374.5781,
8525057356,88375.5938,
8525068348,88390.4141,
8525077360,88390.5625,
8525088320,88387.4375,
8525097360,88383.2031,
8525108320,88360.7188,
8525117364,88374.8828,
8525129160,88394.3125,
8525137360,88376.9297,
8525148264,88366.5938,
8525157352,88372.3047,
8525168340,88367.2656,
8525177356,88384.0234,
8525188324,88385.2734,
8525197356,88366.9922,
8525208312,88364.7891,
8525217364,88398.6641,
8525228320,88376.75,
8525237360,88362.3828,
8525248264,88385.4062,
8525257356,88374.9531,
8525268344,88374.5469,
8525277360,88382.6328,
8525288324,88369.7344,
8525297352,88368.75,
8525308312,88399.9297,
8525317364,88379.2891,
8525329156,88377.9375,
8525337364,88382.0625,
8525348264,88379.2891,
8525357356,88379.25,
8525368344,88377.9609,
8525377356,88374.8047,
8525388320,88377.9609,
8525397356,88394.1562,
8525408316,88383.5156,
8525417364,88380.2031,
8525428320,88383.7578,
8525437364,88367.2891,
8525448324,88366.5547,
8525457356,88390.6641,
8525468284,88377.7188,
8525477360,88368.5625,
8525488324,88372.9922,
8525497356,88345.7266,
8525508316,88337.3594,
8525517364,88342.3359,
8525529156,88338.1172,
8525537360,88348.8984,
8525548324,88348.1016,
8525557356,88346.1406,
8525568284,88345.9453,
8525577356,88348.1484,
8525588324,88357.8828,
8525597356,88377.2031,
8525608320,88390.1094,
8525617368,88382.0625,
8525628320,88388.25,
8525637364,88395.6016,
8525648320,88391.1875,
8525657356,88393.4609,
8525668288,88402.8047,
8525677360,88382.2891,
8525688324,88380.8047,
8525697356,88386.9375,
8525708316,88383.7344,
8525717368,88380.0156,
8525729156,88390.7266,
8525737368,88376.1953,
8525748324,88382.6484,
8525757360,88376.7188,
8525768344,88363.9922,
8525777368,88378.75,
8525788276,88390.3047,
8525797360,88382.6797,
8525808320,88373.4844,
8525817368,88395.4688,
8525828328,88383.7188,
8525837364,88376.0781,
8525848324,88387.7031,
8525857356,88380.8281,
8525868348,88380.3359,
8525877360,88397.6797,
8525888264,88391.5703,
8525897356,88388.125,
8525908316,88397.6875,
8525917368,88389.6797,
8525929152,88370.6016,
8525937364,88394.4453,
8525948328,88375.8047,
8525957360,88369.9531,
8525968348,88372.9922,
8525977364,88360.4297,
8525988288,88362.9922,
8525997360,88395.9297,
8526008300,88383.2344,
8526017368,88374.8047,
8526028324,88390.4922,
8526037364,88380.0391,
8526048336,88367.6094,
8526057360,88389.9766,
8526068348,88384.5156,
8526077360,88388.7109,
8526088324,88354.4688,
8526097356,88349.2578,
8526108256,88359.5625,
8526117368,88365.4375,
8526129216,88342.9531,
8526137360,88347.3281,
8526148264,88358.3672,
8526157360,88337.5156,
8526168344,88336.1406,
8526177364,88366.9453,
8526188328,88360.4062,
8526197360,88358.125,
8526208260,88386.7891,
8526217372,88366.5547,
8526228324,88362.875,
8526237364,88389.0469,
8526248332,88370.5078,
8526257360,88371.0781,
8526268348,88386.125,
8526277360,88369.0781,
8526288332,88380.7031,
8526297360,88395.0625,
8526308316,88379.75,
8526317368,88382.0781,
8526329156,88375.3203,
8526337364,88363.6484,
8526348264,88357.6562,
8526357360,88399.2422,
8526368352,88375.7656,
8526377360,88361.2891,
8526388320,88393.1484,
8526397360,88390.1094,
8526408320,88372.3906,
8526417372,88385.5938,
8526428268,88378.4297,
8526437368,88385.0234,
8526448332,88390.2031,
8526457360,88377.7656,
8526468340,88380.8047,
8526477372,88386.4062,
8526488356,88383.3906,
8526497364,88382.4219,
8526508320,88388.2891,
8526517372,88377.2031,
8526529176,88363.6328,
8526537368,88374.8203,
8526548280,88369.5547,
8526557360,88374.25,
8526568340,88393.7344,
8526577360,88389.4453,
8526588324,88383.6016,
8526597360,88389.1328,
8526608328,88393.75,
8526617372,88385.0703,
8526628332,88368.1328,
8526637364,88360.1797,
8526648268,88371.3906,
8526657360,88370.5703,
8526668348,88359.3125,
8526677364,88360.0234,
8526688332,88347.7734,
8526697360,88335.6641,
8526708320,88330.8203,
8526717372,88361.2812,
8526729160,88331.8828,
8526737368,88325.2578,
8526748272,88341.6797,
8526757360,88326.6328,
8526768348,88320.6719,
8526777368,88361.7812,
8526788328,88364.3359,
8526797364,88381.6016,
8526808320,88382.0391,
8526817376,88370.0234,
8526828332,88371.8516,
8526837368,88370.2969,
8526848272,88360.3828,
8526857360,88362.5938,
8526868356,88385.4844,
8526877364,88383.7031,
8526888328,88371.8516,
8526897360,88370.6172,
8526908324,88358.2266,
8526917372,88368.0391,
8526929164,88388,
8526937372,88364.7578,
8526948340,88348.9844,
8526957364,88365.1641,
8526968332,88353.6094,
8526977368,88352.9219,
8526988328,88399.6797,
8526997360,88373.8359,
8527008320,88361.8672,
8527017372,88384.9922,
8527028340,88383.6016,
8527037372,88370.6328,
8527048332,88377.8906,
8527057360,88360.7656,
8527068292,88350.8281,
8527077364,88371.5234,
8527088324,88368.7656,
8527097364,88366.8516,
8527108320,88369.6328,
8527117372,88366.4688,
8527129168,88358.1641,
8527137368,88391,
8527148328,88369.7109,
8527157364,88376.7969,
8527168292,88401.7734,
8527177368,88391.2344,
8527188352,88371.9062,
8527197368,88377.9062,
8527208324,88352.7031,
8527217376,88358.625,
8527228328,88377.0547,
8527237376,88367.4062,
8527248340,88353.5234,
8527257364,88365.8203,
8527268340,88353.9219,
8527277368,88352.5391,
8527288276,88344.6953,
8527297364,88332.3672,
8527308324,88325.4844,
8527317372,88343.1719,
8527329164,88330.7188,
8527337372,88327.4688,
8527348328,88343.4609,
8527357364,88340.8906,
8527368356,88334.8047,
8527377364,88362.1562,
8527388268,88355.6094,
8527397364,88370.4219,
8527408324,88377.2266,
8527417372,88381.0078,
8527428328,88378.4219,
8527437372,88367.625,
8527448332,88357.1641,
8527457368,88357.625,
8527468364,88366.5312,
8527477372,88356.6094,
8527488276,88357.7188,
8527497364,88379.125,
8527508328,88358.25,
8527517376,88356.2656,
8527529172,88365.4844,
8527537372,88352.7812,
8527548344,88345.5703,
8527557364,88360.8906,
8527568344,88382.5469,
8527577364,88385.7031,
8527588332,88368.3203,
8527597364,88358.75,
8527608264,88390.9297,
8527617372,88389.7734,
8527628328,88372.6094,
8527637372,88373.9922,
8527648328,88361.4453,
8527657368,88360.9062,
8527668360,88381.8906,
8527677368,88363.125,
8527688332,88361.4688,
8527697368,88379.9062,
8527708272,88359.0781,
8527717376,88357.25,
8527729224,88368.0234,
8527737372,88357.1484,
8527748280,88356.0078,
8527757368,88365.4922,
8527768396,88356.8984,
8527777372,88364.75,
8527788336,88372.6641,
8527797368,88367.9219,
8527808264,88376.3906,
8527817376,88371.6328,
8527828324,88359.4062,
8527837372,88357.7344,
8527848328,88375.7422,
8527857368,88371.4062,
8527868356,88368.3672,
8527877376,88377.5156,
8527888344,88338.4375,
8527897372,88325.2422,
8527908328,88343.3281,
8527917380,88323.1953,
8527929172,88326.3984,
8527937376,88331.1172,
8527948280,88322.6875,
8527957368,88324.2422,
8527968344,88336.6953,
8527977372,88325.4922,
8527988336,88342.2969,
8527997368,88388.3516,
8528008324,88376.2344,
8528017376,88365.4375,
8528028276,88379.25,
8528037372,88362.6797,
8528048340,88359.4297,
8528057368,88371.4062,
8528068352,88359.5625,
8528077368,88358.5469,
8528088332,88380.4766,
8528097368,88369.1094,
8528108332,88359.9688,
8528117376,88369.0938,
8528129168,88357.2812,
8528137372,88355.7266,
8528148276,88369.4766,
8528157368,88360.0078,
8528168392,88358.6953,
8528177368,88367.9219,
8528188340,88356.4531,
8528197368,88358.3359,
8528208328,88369.2109,
8528217376,88358.3672,
8528228332,88358.6094,
8528237376,88367.1484,
8528248280,88353.8828,
8528257368,88354.0703,
8528268352,88364.9766,
8528277372,88355.9141,
8528288340,88358.625,
8528297368,88372.9219,
8528308332,88357.6328,
8528317380,88355.8047,
8528329172,88376.8047,
8528337376,88364.6641,
8528348280,88357.4375,
8528357368,88372.5234,
8528368356,88359.25,
8528377368,88358.2812,
8528388336,88369.9844,
8528397372,88358.5625,
8528408328,88358.8438,
8528417380,88369.1094,
8528428336,88357.7344,
8528437380,88357.25,
8528448284,88365.0078,
8528457372,88354.0156,
8528468348,88355.0156,
8528477372,88365.4688,
8528488332,88342.9219,
8528497368,88334.2109,
8528508328,88341.5625,
8528517384,88328.1406,
8528529176,88328.8984,
8528537376,88332.2109,
8528548344,88327.2656,
8528557372,88331.6875,
8528568356,88334.2266,
8528577372,88320.9531,
8528588352,88333.4297,
8528597372,88364.0859,
8528608328,88351.0078,
8528617384,88349.6094,
8528628336,88364.2109,
8528637376,88354.125,
8528648332,88355.5312,
8528657368,88372.7656,
8528668300,88368.1328,
8528677372,88367.2422,
8528688336,88371.2734,
8528697372,88360.8359,
8528708328,88359.4531,
8528717380,88378.3047,
8528729176,88358.7344,
8528737380,88355.2031,
8528748340,88372.8828,
8528757372,88363.3125,
8528768292,88352.3672,
8528777376,88378.5156,
8528788340,88366.5625,
8528797372,88358.6641,
8528808332,88368.2266,
8528817380,88356.5469,
8528828340,88355.6953,
8528837380,88368.4219,
8528848332,88358.4062,
8528857372,88359.2812,
8528868360,88370.4062,
8528877372,88359.75,
8528888276,88357.5781,
8528897372,88380.5859,
8528908328,88357.8125,
8528917380,88357.9453,
8528929168,88370.7812,
8528937380,88358,
8528948352,88353.125,
8528957372,88366.9219,
8528968396,88353.6172,
8528977376,88352.7344,
8528988284,88371.1484,
8528997372,88359.9688,
8529008332,88358.5156,
8529017380,88378.6484,
8529028340,88366.0938,
8529037376,88355.5078,
8529048340,88375.8359,
8529057372,88362.3359,
8529068400,88361.5859,
8529077372,88380.3047,
8529088336,88348.9922,
8529097372,88344.3359,
8529108272,88340.9531,
8529117384,88329.1953,
8529129172,88328.5391,
8529137376,88349.7812,
8529148332,88333.5859,
8529157376,88330.5938,
8529168360,88345,
8529177372,88330.8516,
8529188340,88349.9531,
8529197372,88382.4766,
8529208276,88369.6562,
8529217380,88356.6328,
8529228340,88378.4453,
8529237384,88358.6641,
8529248340,88361.1641,
8529257376,88377.8438,
8529268404,88356.0703,
8529277380,88359.7031,
8529288344,88362.1094,
8529297376,88354.5703,
8529308284,88348.7969,
8529317384,88365.6641,
8529329228,88355.4766,
8529337376,88354.8203,
8529348280,88378.5156,
8529357372,88378.7656,
8529368360,88365.6094,
8529377376,88376.9766,
8529388340,88357.9375,
8529397376,88358.3828,
8529408332,88366.7969,
8529417384,88356.3828,
8529428280,88361.8359,
8529437384,88367.9609,
8529448344,88353.4766,
8529457376,88353.9219,
8529468400,88374.9609,
8529477380,88362.6797,
8529488344,88353.2656,
8529497372,88382.4375,
8529508332,88359.0938,
8529517384,88359.625,
8529529172,88375.0234,
8529537380,88375.6484,
8529548284,88364.5078,
8529557376,88381.2891,
8529568404,88359.3203,
8529577376,88360.2109,
8529588344,88373.1484,
8529597376,88361.2812,
8529608332,88354.8672,
8529617384,88371.4062,
8529628284,88356.8125,
8529637380,88368.9922,
8529648340,88370.9609,
8529657376,88359.1016,
8529668400,88356.0391,
8529677376,88365.625,
8529688340,88339.9844,
8529697376,88334.9062,
8529708332,88340.1328,
8529717384,88329.6406,
8529729172,88326.1953,
8529737384,88357.6875,
8529748284,88334.2266,
8529757376,88334.3672,
8529768356,88345.8828,
8529777380,88336.5,
8529788352,88350.8438,
8529797376,88369.7188,
8529808336,88357.4062,
8529817384,88356.3125,
8529828344,88369.7656,
8529837380,88360.4688,
8529848284,88355.5938,
8529857376,88376.2891,
8529868356,88369.25,
8529877376,88369.0625,
8529888344,88389.5234,
8529897376,88379.75,
8529908336,88363.5078,
8529917384,88369.2891,
8529929176,88358.1953,
8529937384,88354.3906,
8529948292,88378.8516,
8529957380,88365.0234,
8529968412,88343.1797,
8529977384,88359.9375,
8529988352,88352.6328,
8529997380,88354.2656,
8530008356,88372.9609,
8530017384,88378.2891,
8530028352,88371.6953,
8530037380,88365.8984,
8530048344,88362.1562,
8530057376,88378.7344,
8530068300,88382.6484,
8530077380,88362.0781,
8530088344,88353.5547,
8530097380,88385.5156,
8530108336,88373.7734,
8530117388,88372.9453,
8530129176,88376.4766,
8530137380,88357.8125,
8530148344,88352.4766,
8530157376,88372.3281,
8530168300,88367.6484,
8530177376,88366.2109,
8530188344,88378.3516,
8530197376,88362.8672,
8530208344,88358.3672,
8530217388,88373.2188,
8530228344,88369.1953,
8530237388,88366.9766,
8530248344,88372.6953,
8530257380,88374.4531,
8530268344,88361.8984,
8530277380,88365.5312,
8530288348,88342.6406,
8530297380,88337.4062,
8530308336,88340.4375,
8530317388,88333.5234,
8530329176,88327.7734,
8530337384,88347.1094,
8530348336,88334.5,
8530357376,88337.4531,
8530368360,88342.5547,
8530377380,88331.4297,
8530388284,88345,
8530397380,88370.2344,
8530408336,88358.9766,
8530417388,88365.4219,
8530428348,88368.2109,
8530437388,88360.7656,
8530448352,88357.5391,
8530457380,88375.0234,
8530468404,88364.5078,
8530477384,88353.5703,
8530488300,88369.8438,
8530497380,88361.4062,
8530508340,88353.3438,
8530517388,88368.1797,
8530529184,88356.4766,
8530537384,88351.2656,
8530548348,88369.3672,
8530557380,88358.6562,
8530568400,88351.7031,
8530577380,88374.2969,
8530588284,88368.5234,
8530597380,88366.0078,
8530608336,88377.9531,
8530617388,88357.0547,
8530628344,88357.1094,
8530637384,88372.5391,
8530648348,88369.3672,
8530657388,88365.0625,
8530668416,88378.0781,
8530677380,88359.8594,
8530688360,88350.9062,
8530697380,88382.8906,
8530708288,88362.9297,
8530717392,88363.2344,
8530729240,88367.1641,
8530737388,88354.7422,
8530748292,88352.2109,
8530757380,88364.625,
8530768404,88369.1797,
8530777384,88368.2891,
8530788348,88359.4766,
8530797380,88363.5234,
8530808280,88380.3516,
8530817388,88369.3672,
8530828344,88369.7812,
8530837384,88372.9609,
8530848348,88360.6094,
8530857380,88375.5469,
8530868404,88380.8828,
8530877380,88370.8438,
8530888344,88348.3125,
8530897380,88344.4844,
8530908280,88333.2734,
8530917392,88331.2812,
8530929236,88341.2812,
8530937388,88348.8281,
8530948300,88352.6484,
8530957384,88353.6328,
8530968408,88349.5391,
8530977384,88330.8125,
8530988348,88375.2891,
8530997380,88359.3828,
8531008340,88359.2422,
8531017388,88376.8594,
8531028288,88364.4766,
8531037384,88363.0234,
8531048348,88371.9922,
8531057380,88361.2344,
8531068412,88365.3984,
8531077384,88382.9609,
8531088348,88360.625,
8531097384,88368.4609,
8531108340,88381.2812,
8531117392,88360.3672,
8531129184,88358.0078,
8531137384,88387.6484,
8531148288,88369.2891,
8531157380,88377.1172,
8531168404,88387.0938,
8531177380,88366.9375,
8531188344,88367.0625,
8531197384,88372.3594,
8531208340,88363.5938,
8531217392,88363.0625,
8531228288,88368.5938,
8531237392,88359.1641,
8531248348,88360.2109,
8531257384,88369.1094,
8531268404,88353.7031,
8531277388,88371.1719,
8531288352,88377.9922,
8531297380,88374.4844,
8531308340,88380.6719,
8531317392,88374.9922,
8531329188,88356.7656,
8531337388,88355.9375,
8531348292,88369.5781,
8531357388,88356.0234,
8531368424,88353.6797,
8531377384,88368.2891,
8531388344,88354.7578,
8531397384,88354.6328,
8531408344,88362.7734,
8531417396,88352.5703,
8531428348,88359.5625,
8531437392,88384.0859,
8531448300,88370.3516,
8531457384,88354.25,
8531468408,88388.6797,
8531477388,88385.7812,
8531488360,88359.4922,
8531497380,88355.6562,
8531508344,88353.4766,
8531517392,88356.625,
8531529188,88338.5469,
8531537388,88325.1719,
8531548296,88325.7266,
8531557384,88342.5625,
8531568404,88330.875,
8531577384,88330.3438,
8531588348,88368.7656,
8531597384,88357.0234,
8531608340,88356.2812,
8531617392,88369.5625,
8531628348,88356.2812,
8531637392,88357.1953,
8531648344,88373.6641,
8531657384,88360.8906,
8531668304,88359.3516,
8531677388,88374.3359,
8531688352,88360.125,
8531697388,88359.4062,
8531708352,88369.9219,
8531717396,88357.9062,
8531729188,88356.0469,
8531737392,88365.4375,
8531748356,88353.0391,
8531757384,88353.1875,
8531768356,88363.6953,
8531777388,88353.8594,
8531788352,88357.9688,
8531797384,88369.3516,
8531808336,88357.3203,
