timestamp,estimatedMass,estimatedApogee,detectedShutdowns,state
8767048216,28.9286232,-4.22526312,0,4
8767068216,28.9286232,-2.95761561,0,4
8767088216,28.9286232,-3.2210021,0,4
8767108216,28.9286232,-3.98437667,0,4
8767128224,28.9286232,-3.25308037,0,4
8767148392,28.9286232,-3.71686769,0,4
8767168388,28.9286232,-3.32253194,0,4
8767188396,28.9286232,-3.08837724,0,4
8767208388,28.9286232,-4.19521475,0,4
8767228392,28.9286232,-3.36494827,0,4
8767248376,28.9286232,-3.2521193,0,4
8767268376,28.9286232,-3.81299543,0,4
8767288376,28.9286232,-2.74935746,0,4
8767308368,28.9286232,-0.769202828,0,4
8767328372,28.9286232,-1.61369932,0,4
8767348220,28.9286232,-1.61369932,0,4
8767368216,28.9286232,-0.558053076,0,4
8767388216,28.9286232,-0.50110203,0,4
8767408216,28.9286232,-2.14852762,0,4
8767428224,28.9286232,-3.0350461,0,4
8767448400,28.9286232,-3.93467951,0,4
8767468404,28.9286232,-2.8565731,0,4
8767488396,28.9286232,-1.73074055,0,4
8767508392,28.9286232,-3.49849463,0,4
8767528404,28.9286232,-2.8317399,0,4
8767548376,28.9286232,-2.62742305,0,4
8767568372,28.9286232,-4.0738306,0,4
8767588376,28.9286232,-3.22773957,0,4
8767608372,28.9286232,-3.05547047,0,4
8767628376,28.9286232,-4.10660028,0,4
8767648216,28.9286232,-4.10660028,0,4
8767668220,28.9286232,-3.32232428,0,4
8767688220,28.9286232,-3.18982339,0,4
8767708220,28.9286232,-4.00553608,0,4
8767728224,28.9286232,-3.19452548,0,4
8767748396,28.9286232,-3.62460423,0,4
8767768396,28.9286232,-2.7669785,0,4
8767788396,28.9286232,-2.88468766,0,4
8767808388,28.9286232,-4.21957827,0,4
8767828396,28.9286232,-3.25081372,0,4
8767848376,28.9286232,-3.34746647,0,4
8767868372,28.9286232,-4.20877457,0,4
8767888380,28.9286232,-3.34760618,0,4
8767908372,28.9286232,-0.707445621,0,4
8767928380,28.9286232,-1.48569477,0,4
8767948220,28.9286232,-1.48569477,0,4
8767968220,28.9286232,-0.348285496,0,4
8767988220,28.9286232,0.0825192109,0,4
8768008220,28.9286232,-1.80875742,0,4
8768028228,28.9286232,-3.05985355,0,4
8768048400,28.9286232,-3.66582632,0,4
8768068392,28.9286232,-3.25423098,0,4
8768088396,28.9286232,-3.25018072,0,4
8768108396,28.9286232,-4.11450815,0,4
8768128400,28.9286232,-3.32261062,0,4
8768148396,28.9286232,-2.89222383,0,4
8768168376,28.9286232,-3.38211274,0,4
8768188384,28.9286232,-2.60861802,0,4
8768208380,28.9286232,-2.46989918,0,4
8768228376,28.9286232,-3.94566298,0,4
8768248220,28.9286232,-3.94566298,0,4
8768268220,28.9286232,-3.3445816,0,4
8768288224,28.9286232,-2.68882132,0,4
8768308220,28.9286232,-3.74613237,0,4
8768328228,28.9286232,-3.10021758,0,4
8768348396,28.9286232,-4.026196,0,4
8768368396,28.9286232,-3.11961508,0,4
8768388400,28.9286232,-2.96737552,0,4
8768408396,28.9286232,-3.83713365,0,4
8768428400,28.9286232,-3.08410335,0,4
8768448380,28.9286232,-3.17369914,0,4
8768468376,28.9286232,-3.70701766,0,4
8768488380,28.9286232,-2.71424985,0,4
8768508372,28.9286232,-0.618229866,0,4
8768528384,28.9286232,-1.5843308,0,4
8768548224,28.9286232,-1.5843308,0,4
8768568224,28.9286232,0.0996145755,0,4
8768588224,28.9286232,-0.347617865,0,4
8768608224,28.9286232,-2.72285318,0,4
8768628228,28.9286232,-2.95875812,0,4
8768648396,28.9286232,-4.18075228,0,4
8768668396,28.9286232,-3.22009015,0,4
8768688400,28.9286232,-3.26980448,0,4
8768708392,28.9286232,-4.17723083,0,4
8768728404,28.9286232,-3.25024962,0,4
8768748380,28.9286232,-2.95324278,0,4
8768768380,28.9286232,-3.56920028,0,4
8768788380,28.9286232,-2.59300876,0,4
8768808376,28.9286232,-3.22099352,0,4
8768828384,28.9286232,-4.13209915,0,4
8768848228,28.9286232,-4.13209915,0,4
8768868224,28.9286232,-3.02940512,0,4
8768888224,28.9286232,-2.89759421,0,4
8768908224,28.9286232,-3.39252877,0,4
8768928232,28.9286232,-2.1675539,0,4
8768948408,28.9286232,-3.52375126,0,4
8768968400,28.9286232,-2.60357404,0,4
8768988400,28.9286232,-2.6878202,0,4
8769008396,28.9286232,-4.05944681,0,4
8769028408,28.9286232,-3.2323308,0,4
8769048384,28.9286232,-2.9026041,0,4
8769068376,28.9286232,-4.11721039,0,4
8769088380,28.9286232,-3.19711947,0,4
8769108376,28.9286232,-0.746570826,0,4
8769128380,28.9286232,-1.82473207,0,4
8769148224,28.9286232,-1.82473207,0,4
8769168224,28.9286232,-0.234289065,0,4
8769188224,28.9286232,-0.559348941,0,4
8769208228,28.9286232,-2.95938158,0,4
8769228232,28.9286232,-2.88512897,0,4
8769248404,28.9286232,-3.99188232,0,4
8769268400,28.9286232,-2.81565762,0,4
8769288404,28.9286232,-3.0650363,0,4
8769308396,28.9286232,-4.12700748,0,4
8769328404,28.9286232,-3.0651567,0,4
8769348384,28.9286232,-3.1732769,0,4
8769368376,28.9286232,-4.0289259,0,4
8769388384,28.9286232,-2.99738145,0,4
8769408380,28.9286232,-3.09136248,0,4
8769428384,28.9286232,-3.41248512,0,4
8769448228,28.9286232,-3.41248512,0,4
8769468228,28.9286232,-3.98260474,0,4
8769488228,28.9286232,-2.86262131,0,4
8769508228,28.9286232,-2.81774831,0,4
8769528236,28.9286232,-4.07963467,0,4
8769548408,28.9286232,-2.06849384,0,4
8769568404,28.9286232,-3.50308275,0,4
8769588408,28.9286232,-2.79197383,0,4
8769608400,28.9286232,-2.6971333,0,4
8769628404,28.9286232,-4.11261797,0,4
8769648384,28.9286232,-3.2200613,0,4
8769668384,28.9286232,-3.29296374,0,4
8769688388,28.9286232,-4.03868675,0,4
8769708384,28.9286232,-0.5443964,0,4
8769728384,28.9286232,-0.539459705,0,4
8769748228,28.9286232,-0.539459705,0,4
8769768228,28.9286232,-0.990187526,0,4
8769788228,28.9286232,-0.0130290119,0,4
8769808232,28.9286232,-0.0174663402,0,4
8769828236,28.9286232,-3.94325423,0,4
8769848404,28.9286232,-3.07816792,0,4
8769868404,28.9286232,-3.93834543,0,4
8769888404,28.9286232,-3.09078097,0,4
8769908400,28.9286232,-3.22149539,0,4
8769928404,28.9286232,-4.00468874,0,4
8769948388,28.9286232,-3.21222949,0,4
8769968384,28.9286232,-2.80292463,0,4
8769988388,28.9286232,-3.54751825,0,4
8770008384,28.9286232,-3.15733576,0,4
8770028392,28.9286232,-3.20345759,0,4
8770048232,28.9286232,-3.20345759,0,4
8770068228,28.9286232,-3.70354891,0,4
8770088228,28.9286232,-3.21952128,0,4
8770108232,28.9286232,-3.10484266,0,4
8770128236,28.9286232,-3.97867846,0,4
8770148404,28.9286232,-3.14325547,0,4
8770168400,28.9286232,-4.17422867,0,4
8770188408,28.9286232,-3.05856562,0,4
8770208412,28.9286232,-2.95132709,0,4
8770228416,28.9286232,-3.50619149,0,4
8770248388,28.9286232,-2.84719157,0,4
8770268388,28.9286232,-2.38390756,0,4
8770288392,28.9286232,-3.19219136,0,4
8770308384,28.9286232,-0.550904989,0,4
8770328388,28.9286232,-0.482815325,0,4
8770348228,28.9286232,-0.482815325,0,4
8770368228,28.9286232,-1.33314264,0,4
8770388232,28.9286232,-0.378567815,0,4
8770408228,28.9286232,-0.40463993,0,4
8770428240,28.9286232,-3.96819949,0,4
8770448412,28.9286232,-3.15961599,0,4
8770468404,28.9286232,-3.68518353,0,4
8770488412,28.9286232,-2.75504804,0,4
8770508400,28.9286232,-3.25080299,0,4
8770528412,28.9286232,-4.60486031,0,4
8770548392,28.9286232,-2.9440639,0,4
8770568388,28.9286232,-3.16264844,0,4
8770588392,28.9286232,-4.03177309,0,4
8770608388,28.9286232,-3.11964965,0,4
8770628388,28.9286232,-3.30555081,0,4
8770648232,28.9286232,-3.30555081,0,4
8770668232,28.9286232,-4.1557889,0,4
8770688236,28.9286232,-3.1591258,0,4
8770708232,28.9286232,-3.23253798,0,4
8770728240,28.9286232,-4.05256748,0,4
8770748412,28.9286232,-3.0960443,0,4
8770768408,28.9286232,-3.67874527,0,4
8770788412,28.9286232,-2.67032027,0,4
8770808404,28.9286232,-3.07382751,0,4
8770828408,28.9286232,-4.11603975,0,4
8770848388,28.9286232,-3.42466664,0,4
8770868388,28.9286232,-3.23645663,0,4
8770888400,28.9286232,-3.04460955,0,4
8770908388,28.9286232,-0.109328106,0,4
8770928392,28.9286232,0.145172045,0,4
8770948236,28.9286232,0.145172045,0,4
8770968232,28.9286232,-0.629772961,0,4
8770988232,28.9286232,0.580786765,0,4
8771008236,28.9286232,0.134558812,0,4
8771028240,28.9286232,-4.00364113,0,4
8771048412,28.9286232,-3.04375577,0,4
8771068404,28.9286232,-4.19523907,0,4
8771088416,28.9286232,-3.24964285,0,4
8771108408,28.9286232,-3.18767214,0,4
8771128416,28.9286232,-4.12187815,0,4
8771148392,28.9286232,-2.93305254,0,4
8771168388,28.9286232,-3.22360826,0,4
8771188396,28.9286232,-4.05387115,0,4
8771208388,28.9286232,-3.17295742,0,4
8771228392,28.9286232,-3.37222314,0,4
8771248236,28.9286232,-3.37222314,0,4
8771268236,28.9286232,-4.01988316,0,4
8771288236,28.9286232,-2.74848199,0,4
8771308236,28.9286232,-3.02895117,0,4
8771328244,28.9286232,-4.10230446,0,4
8771348412,28.9286232,-3.08750916,0,4
8771368412,28.9286232,-4.04610109,0,4
8771388408,28.9286232,-3.22307801,0,4
8771408408,28.9286232,-2.97145391,0,4
8771428416,28.9286232,-4.13447952,0,4
8771448396,28.9286232,-3.35367751,0,4
8771468388,28.9286232,-2.77657032,0,4
8771488392,28.9286232,-3.11312723,0,4
8771508392,28.9286232,-0.672050178,0,4
8771528396,28.9286232,-0.634055912,0,4
8771548236,28.9286232,-0.634055912,0,4
8771568236,28.9286232,-1.07963288,0,4
8771588236,28.9286232,-0.556764245,0,4
8771608236,28.9286232,0.23933576,0,4
8771628244,28.9286232,-3.322824,0,4
8771648412,28.9286232,-3.01135492,0,4
8771668412,28.9286232,-4.10761166,0,4
8771688412,28.9286232,-3.24168396,0,4
8771708412,28.9286232,-3.12412834,0,4
8771728416,28.9286232,-4.1533699,0,4
8771748396,28.9286232,-2.85073447,0,4
8771768392,28.9286232,-2.69043469,0,4
8771788396,28.9286232,-3.77340531,0,4
8771808388,28.9286232,-3.02060199,0,4
8771828396,28.9286232,-3.26148939,0,4
8771848240,28.9286232,-3.26148939,0,4
8771868240,28.9286232,-4.20175171,0,4
8771888240,28.9286232,-3.21595073,0,4
8771908240,28.9286232,-3.21718049,0,4
8771928248,28.9286232,-4.08740044,0,4
8771948420,28.9286232,-3.03165054,0,4
8771968416,28.9286232,-3.63651729,0,4
8771988416,28.9286232,-2.57795358,0,4
8772008412,28.9286232,-2.98662114,0,4
8772028420,28.9286232,-4.13379478,0,4
8772048396,28.9286232,-2.96153069,0,4
8772068396,28.9286232,-3.27550864,0,4
8772088396,28.9286232,-3.11200333,0,4
8772108392,28.9286232,-0.453703105,0,4
8772128396,28.9286232,-0.8207497,0,4
8772148240,28.9286232,-0.8207497,0,4
8772168240,28.9286232,-1.6351918,0,4
8772188240,28.9286232,-0.575869203,0,4
8772208240,28.9286232,-0.478551626,0,4
8772228244,28.9286232,-4.03378487,0,4
8772248444,28.9286232,-3.19423413,0,4
8772268416,28.9286232,-3.24603057,0,4
8772288420,28.9286232,-1.90577316,0,4
8772308420,28.9286232,-2.66357541,0,4
8772328416,28.9286232,-3.91860723,0,4
8772348400,28.9286232,-2.89770579,0,4
8772368392,28.9286232,-3.22972178,0,4
8772388392,28.9286232,-3.87833381,0,4
8772408392,28.9286232,-3.01361132,0,4
8772428400,28.9286232,-3.20797014,0,4
8772448240,28.9286232,-3.20797014,0,4
8772468240,28.9286232,-3.93244481,0,4
8772488240,28.9286232,-2.80099773,0,4
8772508240,28.9286232,-2.72516513,0,4
8772528248,28.9286232,-4.17852926,0,4
8772548420,28.9286232,-2.72977638,0,4
8772568416,28.9286232,-4.03321838,0,4
8772588416,28.9286232,-3.02319193,0,4
8772608416,28.9286232,-3.2599237,0,4
8772628416,28.9286232,-4.18902445,0,4
8772648396,28.9286232,-2.98869276,0,4
8772668396,28.9286232,-3.38785601,0,4
8772688400,28.9286232,-3.54609513,0,4
8772708392,28.9286232,-1.823668,0,4
8772728400,28.9286232,-0.615272403,0,4
8772748240,28.9286232,-0.615272403,0,4
8772768244,28.9286232,-0.508387387,0,4
8772788244,28.9286232,-1.36724627,0,4
8772808240,28.9286232,0.219781727,0,4
8772828248,28.9286232,-2.98227048,0,4
8772848416,28.9286232,-3.1715529,0,4
8772868412,28.9286232,-3.14414692,0,4
8772888420,28.9286232,-4.01248598,0,4
8772908416,28.9286232,-3.31873488,0,4
8772928420,28.9286232,-3.2441206,0,4
8772948412,28.9286232,-3.38382387,0,4
8772968400,28.9286232,-1.93738973,0,4
8772988404,28.9286232,-1.69863212,0,4
8773008396,28.9286232,-3.84445453,0,4
8773028408,28.9286232,-2.85931802,0,4
8773048244,28.9286232,-2.85931802,0,4
8773068244,28.9286232,-2.85997248,0,4
8773088244,28.9286232,-4.00792027,0,4
8773108244,28.9286232,-3.10383153,0,4
8773128252,28.9286232,-3.26979828,0,4
8773148416,28.9286232,-3.15745306,0,4
8773168420,28.9286232,-3.27578855,0,4
8773188424,28.9286232,-4.02519226,0,4
8773208420,28.9286232,-2.98405075,0,4
8773228424,28.9286232,-3.08288145,0,4
8773248400,28.9286232,-3.79669476,0,4
8773268404,28.9286232,-2.66636205,0,4
8773288404,28.9286232,-2.69900489,0,4
8773308396,28.9286232,-1.82449651,0,4
8773328404,28.9286232,-0.43351984,0,4
8773348244,28.9286232,-0.43351984,0,4
8773368244,28.9286232,-0.40212512,0,4
8773388244,28.9286232,-1.70157099,0,4
8773408244,28.9286232,-0.210912779,0,4
8773428252,28.9286232,-2.90935779,0,4
8773448428,28.9286232,-3.21904612,0,4
8773468420,28.9286232,-2.63553619,0,4
8773488424,28.9286232,-3.602669,0,4
8773508420,28.9286232,-3.24368787,0,4
8773528428,28.9286232,-3.14206576,0,4
8773548404,28.9286232,-3.28719425,0,4
8773568404,28.9286232,-3.02134752,0,4
8773588400,28.9286232,-2.86344123,0,4
8773608400,28.9286232,-4.03459024,0,4
8773628420,28.9286232,-3.09653735,0,4
8773648248,28.9286232,-3.09653735,0,4
8773668248,28.9286232,-2.51053119,0,4
8773688248,28.9286232,-3.6401906,0,4
8773708244,28.9286232,-2.26651716,0,4
8773728252,28.9286232,-2.90196991,0,4
8773748424,28.9286232,-3.00906849,0,4
8773768420,28.9286232,-2.47629166,0,4
8773788424,28.9286232,-3.6857512,0,4
8773808420,28.9286232,-3.05430174,0,4
8773828428,28.9286232,-3.10515642,0,4
8773848400,28.9286232,-4.08384848,0,4
8773868404,28.9286232,-3.12478447,0,4
8773888404,28.9286232,-3.11581326,0,4
8773908400,28.9286232,-1.79341936,0,4
8773928404,28.9286232,-0.447970867,0,4
8773948248,28.9286232,-0.447970867,0,4
8773968248,28.9286232,-0.316861451,0,4
8773988248,28.9286232,-1.03071475,0,4
8774008248,28.9286232,0.130629852,0,4
8774028252,28.9286232,-3.00697923,0,4
8774048428,28.9286232,-2.80370402,0,4
8774068424,28.9286232,-2.97328115,0,4
8774088424,28.9286232,-3.88202763,0,4
8774108420,28.9286232,-3.03370428,0,4
8774128424,28.9286232,-3.07103229,0,4
8774148408,28.9286232,-3.86603093,0,4
8774168400,28.9286232,-3.06091475,0,4
8774188408,28.9286232,-3.02546644,0,4
8774208400,28.9286232,-4.0604887,0,4
8774228408,28.9286232,-3.30196977,0,4
8774248248,28.9286232,-3.30196977,0,4
8774268252,28.9286232,-3.17009068,0,4
8774288252,28.9286232,-3.6157105,0,4
8774308252,28.9286232,-2.52875614,0,4
8774328260,28.9286232,-2.84764075,0,4
8774348424,28.9286232,-2.50993276,0,4
8774368428,28.9286232,-2.65612817,0,4
8774388424,28.9286232,-3.66878843,0,4
8774408420,28.9286232,-2.82896614,0,4
8774428428,28.9286232,-3.14276767,0,4
8774448408,28.9286232,-4.00455904,0,4
8774468408,28.9286232,-2.85622931,0,4
8774488408,28.9286232,-2.70885229,0,4
8774508404,28.9286232,-1.63931143,0,4
8774528412,28.9286232,-0.693635046,0,4
8774548252,28.9286232,-0.693635046,0,4
8774568252,28.9286232,0.0591409467,0,4
8774588252,28.9286232,-1.58265495,0,4
8774608248,28.9286232,-0.561111212,0,4
8774628256,28.9286232,-2.82026339,0,4
8774648424,28.9286232,-3.18512726,0,4
8774668420,28.9286232,-3.14848113,0,4
8774688432,28.9286232,-4.09761095,0,4
8774708424,28.9286232,-3.18015623,0,4
8774728428,28.9286232,-3.14595938,0,4
8774748412,28.9286232,-3.61292744,0,4
8774768408,28.9286232,-2.7307961,0,4
8774788412,28.9286232,-2.7466023,0,4
8774808404,28.9286232,-4.04577732,0,4
8774828412,28.9286232,-3.19107938,0,4
8774848252,28.9286232,-3.19107938,0,4
8774868252,28.9286232,-3.16485977,0,4
8774888256,28.9286232,-4.03328133,0,4
8774908252,28.9286232,-3.14519525,0,4
8774928256,28.9286232,-3.03973794,0,4
8774948436,28.9286232,-2.88582039,0,4
8774968428,28.9286232,-2.58734918,0,4
8774988440,28.9286232,-3.078439,0,4
8775008424,28.9286232,-2.59448123,0,4
8775028436,28.9286232,-2.69695091,0,4
8775048408,28.9286232,-3.34312773,0,4
8775068404,28.9286232,-3.13039327,0,4
8775088408,28.9286232,-3.08074689,0,4
8775108408,28.9286232,-1.63620472,0,4
8775128412,28.9286232,-0.593237162,0,4
8775148252,28.9286232,-0.593237162,0,4
8775168252,28.9286232,-0.412552923,0,4
8775188252,28.9286232,-1.49467587,0,4
8775208252,28.9286232,-0.218318552,0,4
8775228260,28.9286232,-3.14584875,0,4
8775248432,28.9286232,-3.09561658,0,4
8775268424,28.9286232,-2.81476736,0,4
8775288432,28.9286232,-3.85436797,0,4
8775308428,28.9286232,-3.07203221,0,4
8775328436,28.9286232,-3.23880386,0,4
8775348412,28.9286232,-3.94089627,0,4
8775368408,28.9286232,-3.05211568,0,4
8775388412,28.9286232,-2.82233691,0,4
8775408408,28.9286232,-4.02631807,0,4
8775428412,28.9286232,-3.12844467,0,4
8775448256,28.9286232,-3.12844467,0,4
8775468256,28.9286232,-3.06568551,0,4
8775488256,28.9286232,-3.73562527,0,4
8775508256,28.9286232,-2.61986136,0,4
8775528264,28.9286232,-3.35025644,0,4
8775548432,28.9286232,-2.84615207,0,4
8775568428,28.9286232,-3.19466639,0,4
8775588428,28.9286232,-3.9103229,0,4
8775608428,28.9286232,-2.99974847,0,4
8775628432,28.9286232,-3.31614256,0,4
8775648412,28.9286232,-4.12914085,0,4
8775668416,28.9286232,-3.23233175,0,4
8775688436,28.9286232,-2.50980353,0,4
8775708408,28.9286232,-1.16209698,0,4
8775728420,28.9286232,0.22872059,0,4
8775748256,28.9286232,0.22872059,0,4
8775768256,28.9286232,0.0599035248,0,4
8775788256,28.9286232,-1.10359347,0,4
8775808256,28.9286232,0.488932014,0,4
8775828264,28.9286232,-3.15421653,0,4
8775848432,28.9286232,-3.1129415,0,4
8775868428,28.9286232,-3.30259252,0,4
8775888432,28.9286232,-3.37588143,0,4
8775908428,28.9286232,-4.14989614,0,4
8775928436,28.9286232,-3.24797297,0,4
8775948420,28.9286232,-3.18801641,0,4
8775968412,28.9286232,-3.68569517,0,4
8775988412,28.9286232,-2.49754453,0,4
8776008408,28.9286232,-3.12229753,0,4
8776028416,28.9286232,-4.15475941,0,4
8776048260,28.9286232,-4.15475941,0,4
8776068256,28.9286232,-3.06175399,0,4
8776088260,28.9286232,-3.14452624,0,4
8776108256,28.9286232,-3.97225881,0,4
8776128264,28.9286232,-3.20579147,0,4
8776148436,28.9286232,-3.79695678,0,4
8776168436,28.9286232,-3.07035208,0,4
8776188440,28.9286232,-2.98003864,0,4
8776208436,28.9286232,-4.12025976,0,4
8776228436,28.9286232,-3.21030569,0,4
8776248416,28.9286232,-3.27632833,0,4
8776268412,28.9286232,-3.59684587,0,4
8776288416,28.9286232,-2.58551025,0,4
8776308412,28.9286232,-0.553299367,0,4
8776328416,28.9286232,-1.70161629,0,4
8776348256,28.9286232,-1.70161629,0,4
8776368264,28.9286232,-0.588057578,0,4
8776388260,28.9286232,-0.327434778,0,4
8776408260,28.9286232,-0.691853583,0,4
8776428268,28.9286232,-2.27778983,0,4
8776448436,28.9286232,-3.82497501,0,4
8776468436,28.9286232,-2.69263577,0,4
8776488432,28.9286232,-2.61933899,0,4
8776508436,28.9286232,-4.20071554,0,4
8776528440,28.9286232,-3.25958943,0,4
8776548416,28.9286232,-2.83496547,0,4
8776568412,28.9286232,-4.17701912,0,4
8776588420,28.9286232,-3.25271082,0,4
8776608412,28.9286232,-3.17986226,0,4
8776628416,28.9286232,-4.16098118,0,4
8776648260,28.9286232,-4.16098118,0,4
8776668260,28.9286232,-3.28758693,0,4
8776688264,28.9286232,-3.12255621,0,4
8776708260,28.9286232,-4.12735462,0,4
8776728264,28.9286232,-3.10147905,0,4
8776748436,28.9286232,-3.61152196,0,4
8776768432,28.9286232,-2.64254475,0,4
8776788440,28.9286232,-2.63848877,0,4
8776808436,28.9286232,-4.07883978,0,4
8776828436,28.9286232,-3.25127053,0,4
8776848416,28.9286232,-3.32830596,0,4
8776868416,28.9286232,-4.10522842,0,4
8776888416,28.9286232,-3.24869537,0,4
8776908412,28.9286232,-0.764889359,0,4
8776928420,28.9286232,-1.71805513,0,4
8776948260,28.9286232,-1.71805513,0,4
8776968260,28.9286232,-0.503222585,0,4
8776988260,28.9286232,0.0494703874,0,4
8777008264,28.9286232,-1.68986905,0,4
8777028272,28.9286232,-3.01589513,0,4
8777048444,28.9286232,-3.22588801,0,4
8777068436,28.9286232,-2.79857326,0,4
8777088440,28.9286232,-2.58991146,0,4
8777108436,28.9286232,-3.20544577,0,4
8777128444,28.9286232,-2.45196223,0,4
8777148420,28.9286232,-2.75344896,0,4
8777168416,28.9286232,-4.06066847,0,4
8777188420,28.9286232,-3.16577291,0,4
8777208416,28.9286232,-3.12613964,0,4
8777228424,28.9286232,-3.99148202,0,4
8777248264,28.9286232,-3.99148202,0,4
8777268264,28.9286232,-3.1675036,0,4
8777288264,28.9286232,-2.64311886,0,4
8777308264,28.9286232,-3.8105166,0,4
8777328272,28.9286232,-3.1209383,0,4
8777348440,28.9286232,-3.79709625,0,4
8777368436,28.9286232,-3.23985386,0,4
8777388440,28.9286232,-3.00603604,0,4
8777408436,28.9286232,-4.05602837,0,4
8777428444,28.9286232,-3.27634311,0,4
8777448424,28.9286232,-3.23595309,0,4
8777468420,28.9286232,-3.67881417,0,4
8777488420,28.9286232,-2.69391656,0,4
8777508416,28.9286232,-0.659317553,0,4
8777528428,28.9286232,-1.6134007,0,4
8777548264,28.9286232,-1.6134007,0,4
8777568264,28.9286232,-0.0683895573,0,4
8777588264,28.9286232,-0.629020035,0,4
8777608264,28.9286232,-2.25281906,0,4
8777628268,28.9286232,-3.05133724,0,4
8777648440,28.9286232,-4.11382294,0,4
8777668440,28.9286232,-3.42049718,0,4
8777688444,28.9286232,-3.12081409,0,4
8777708436,28.9286232,-4.14458799,0,4
8777728476,28.9286232,-3.40258312,0,4
8777748424,28.9286232,-2.14664412,0,4
8777768428,28.9286232,-3.08743882,0,4
8777788424,28.9286232,-2.28632092,0,4
8777808420,28.9286232,-3.09861732,0,4
8777828424,28.9286232,-4.24248648,0,4
8777848264,28.9286232,-4.24248648,0,4
8777868268,28.9286232,-3.24967527,0,4
8777888268,28.9286232,-3.31397128,0,4
8777908264,28.9286232,-4.19673252,0,4
8777928272,28.9286232,-3.34103107,0,4
8777948444,28.9286232,-3.76609588,0,4
8777968440,28.9286232,-2.743258,0,4
8777988444,28.9286232,-2.59388399,0,4
8778008436,28.9286232,-4.05307388,0,4
8778028448,28.9286232,-3.32267261,0,4
8778048424,28.9286232,-2.89274335,0,4
8778068420,28.9286232,-4.08809662,0,4
8778088428,28.9286232,-3.17700791,0,4
8778108420,28.9286232,-0.705624044,0,4
8778128424,28.9286232,-1.95179546,0,4
8778148268,28.9286232,-1.95179546,0,4
8778168268,28.9286232,-0.30185926,0,4
8778188268,28.9286232,-0.553189874,0,4
8778208268,28.9286232,-2.33723259,0,4
8778228272,28.9286232,-3.16833258,0,4
8778248448,28.9286232,-3.90272713,0,4
8778268440,28.9286232,-2.89295888,0,4
8778288444,28.9286232,-2.87663198,0,4
8778308440,28.9286232,-4.10770512,0,4
8778328444,28.9286232,-3.12664461,0,4
8778348424,28.9286232,-3.10067391,0,4
8778368420,28.9286232,-3.95832491,0,4
8778388424,28.9286232,-3.0209136,0,4
8778408432,28.9286232,-3.04157186,0,4
8778428428,28.9286232,-3.68738866,0,4
8778448268,28.9286232,-3.68738866,0,4
8778468268,28.9286232,-2.86322618,0,4
8778488268,28.9286232,-2.6127429,0,4
8778508272,28.9286232,-3.64894414,0,4
8778528276,28.9286232,-3.09090805,0,4
8778548448,28.9286232,-3.5132823,0,4
8778568444,28.9286232,-2.95408583,0,4
8778588444,28.9286232,-3.07779741,0,4
8778608440,28.9286232,-4.04330921,0,4
8778628444,28.9286232,-3.14580512,0,4
8778648424,28.9286232,-3.25501919,0,4
8778668420,28.9286232,-4.25192785,0,4
8778688428,28.9286232,-3.11121392,0,4
8778708424,28.9286232,-0.72007215,0,4
8778728428,28.9286232,-1.63955069,0,4
8778748268,28.9286232,-1.63955069,0,4
8778768272,28.9286232,-0.215553954,0,4
8778788272,28.9286232,0.170884147,0,4
8778808272,28.9286232,-2.48343015,0,4
8778828276,28.9286232,-2.92465162,0,4
8778848444,28.9286232,-4.14664412,0,4
8778868444,28.9286232,-3.06307364,0,4
8778888444,28.9286232,-3.25798178,0,4
8778908440,28.9286232,-4.15312862,0,4
8778928448,28.9286232,-3.06926036,0,4
8778948432,28.9286232,-2.98501658,0,4
8778968424,28.9286232,-3.60722089,0,4
8778988428,28.9286232,-2.55498576,0,4
8779008428,28.9286232,-3.19186401,0,4
8779028436,28.9286232,-4.05051851,0,4
8779048272,28.9286232,-4.05051851,0,4
8779068272,28.9286232,-2.77643728,0,4
8779088272,28.9286232,-3.17560339,0,4
8779108272,28.9286232,-3.52393031,0,4
8779128280,28.9286232,-3.65175247,0,4
8779148452,28.9286232,-2.72962332,0,4
8779168444,28.9286232,-3.72800303,0,4
8779188452,28.9286232,-3.18443704,0,4
8779208444,28.9286232,-3.16781306,0,4
8779228452,28.9286232,-4.14243746,0,4
8779248428,28.9286232,-3.34343481,0,4
8779268424,28.9286232,-2.74432492,0,4
8779288432,28.9286232,-3.92662668,0,4
8779308424,28.9286232,-0.653419733,0,4
8779328432,28.9286232,-0.445919335,0,4
8779348276,28.9286232,-0.445919335,0,4
8779368272,28.9286232,-1.35718346,0,4
8779388272,28.9286232,-0.408226937,0,4
8779408272,28.9286232,-0.19804652,0,4
8779428280,28.9286232,-3.90214777,0,4
8779448456,28.9286232,-3.24607754,0,4
8779468448,28.9286232,-3.62558913,0,4
8779488452,28.9286232,-2.71440482,0,4
8779508448,28.9286232,-3.19356871,0,4
8779528456,28.9286232,-4.01868916,0,4
8779548432,28.9286232,-2.82658172,0,4
8779568432,28.9286232,-3.12404513,0,4
8779588432,28.9286232,-3.8117764,0,4
8779608428,28.9286232,-2.99546933,0,4
8779628432,28.9286232,-3.2425282,0,4
8779648276,28.9286232,-3.2425282,0,4
8779668276,28.9286232,-4.17645931,0,4
8779688276,28.9286232,-3.20148849,0,4
8779708272,28.9286232,-2.95582271,0,4
8779728280,28.9286232,-4.22589207,0,4
