timestamp,threadId,minimumStack
8503481,7,16180
8502675,8,16180
1946726,0,14148
8504405,1,14684
8504521,4,16204
8504083,5,16228
8504142,6,15580
8504540,7,16180
8502675,8,16180
1946726,0,14148
8505405,1,14684
8505521,4,16204
8505473,5,16228
8505533,6,15580
8505388,7,16180
8504675,8,16180
1946726,0,14148
8506405,1,14684
8506521,4,16204
8506165,5,16228
8506222,6,15580
8506447,7,16180
8504675,8,16180
1946726,0,14148
8507405,1,14684
8507521,4,16204
8507565,5,16228
8506961,6,15580
8507509,7,16180
8506675,8,16180
1946726,0,14148
8508405,1,14684
8508521,4,16204
8508264,5,16228
8508326,6,15580
8508357,7,16180
8506675,8,16180
1946726,0,14148
8509405,1,14684
8509521,4,16204
8508964,5,16228
8509024,6,15580
8509418,7,16180
8508675,8,16180
1946726,0,14148
8510405,1,14684
8510521,4,16204
8510363,5,16228
8510422,6,15580
8510480,7,16180
8508675,8,16180
1946726,0,14148
8511405,1,14684
8511521,4,16204
8511053,5,16228
8511114,6,15580
8511539,7,16180
8510675,8,16180
1946726,0,14148
8512405,1,14684
8512521,4,16204
8512444,5,16228
8512502,6,15580
8512388,7,16180
8510675,8,16180
1946726,0,14148
8513405,1,14684
8513521,4,16204
8513144,5,16228
8513204,6,15580
8513448,7,16180
8512675,8,16180
