N,E,D,Vn,Ve
-200.280926611439,46.6202155239414,-387.789938280543,0.597827730307721,-0.353314296879251
-200.274948334136,46.6166823809726,-387.8067078786,0.596140005204762,-0.366537337491431
-200.274948334136,46.6166823809726,-387.8067078786,0.596140005204762,-0.366537337491431
-200.266814353235,46.6763646947072,-387.785541433332,0.628754408039268,-0.328797279147609
-200.260526809154,46.6730767219157,-387.709598575594,0.627015080322106,-0.342236320367606
-200.260526809154,46.6730767219157,-387.709598575594,0.627015080322106,-0.342236320367606
-200.255940548946,46.880182689669,-387.66291552429,0.377309411966993,-0.279590875494247
-200.252167454827,46.877386780914,-387.70202721868,0.376132395938241,-0.293026359532759
-200.252167454827,46.877386780914,-387.70202721868,0.376132395938241,-0.293026359532759
-200.248406130867,46.8744565173187,-387.659541808484,0.374968081972102,-0.306549895587327
-200.374288229798,46.7809652171323,-387.643567208761,0.263975018813456,-0.398008554878749
-200.374288229798,46.7809652171323,-387.643567208761,0.263975018813456,-0.398008554878749
-200.303471668988,46.7519463151134,-387.637212366189,0.187220285867976,-0.50375263446436
-200.30159946613,46.7469087887687,-387.581039629527,0.185838002054244,-0.516792738514205
-200.30159946613,46.7469087887687,-387.581039629527,0.185838002054244,-0.516792738514205
-200.371965976057,46.6977459319446,-387.537420437114,0.208813492220038,-0.496240283199845
-200.369877841135,46.6927835291126,-387.480897339947,0.207798285243303,-0.509312927289846
-200.369877841135,46.6927835291126,-387.480897339947,0.207798285243303,-0.509312927289846
-200.477228632229,46.7536729184335,-387.454863477682,0.118298231314405,-0.57704963857434
-200.476045649916,46.7479024220477,-387.307871112493,0.117010236592961,-0.5900496661447
-200.476045649916,46.7479024220477,-387.307871112493,0.117010236592961,-0.5900496661447
-200.301954622904,46.7234715781945,-387.380400891699,0.29042207026985,-0.462545708354317
-200.299050402202,46.718846121111,-387.264611027268,0.289349789317749,-0.47568627570073
-200.299050402202,46.718846121111,-387.264611027268,0.289349789317749,-0.47568627570073
-200.296156904308,46.714089258354,-387.157687396464,0.288471503189433,-0.489320547589343
-200.205870141863,46.6672725961378,-387.136492623059,0.151312840342267,-0.425923542155855
-200.205870141863,46.6672725961378,-387.136492623059,0.151312840342267,-0.425923542155855
-200.203505629052,46.5000548642994,-387.098158580749,0.15016287485437,-0.515619600837379
-200.202004000303,46.494898668291,-387.068287432276,0.148918525206534,-0.529121406417484
-200.202004000303,46.494898668291,-387.068287432276,0.148918525206534,-0.529121406417484
-200.119458027994,46.5619425323765,-387.080705885419,0.0773717531789236,-0.487826493251956
-200.118684310462,46.5570642674439,-387.06428634421,0.0759225553815837,-0.501608029086735
-200.118684310462,46.5570642674439,-387.06428634421,0.0759225553815837,-0.501608029086735
-200.303979484104,46.3755118854396,-387.120258252871,-0.108869401130599,-0.597911083405093
-200.305068178115,46.3695327746056,-387.146147515366,-0.110445413812918,-0.611646496350539
-200.305068178115,46.3695327746056,-387.146147515366,-0.110445413812918,-0.611646496350539
-200.251054083724,46.5218108840316,-387.094404003795,-0.0652964226938576,-0.423844677230516
-200.251707047951,46.5175724372593,-387.114250386206,-0.0669488232046146,-0.437320317504684
-200.251707047951,46.5175724372593,-387.114250386206,-0.0669488232046146,-0.437320317504684
-200.252376536183,46.5131992340843,-387.008234077944,-0.0686556660967107,-0.450923413877562
-200.244578619246,46.6035740627631,-386.88750455685,-0.134280012405604,-0.453205063305524
-200.244578619246,46.6035740627631,-386.88750455685,-0.134280012405604,-0.453205063305524
-200.39163996432,46.6346424917292,-386.824180430388,-0.129917258013798,-0.460403516031092
-200.392939136901,46.6300384565689,-386.807679402414,-0.131138337674817,-0.474027983287677
-200.392939136901,46.6300384565689,-386.807679402414,-0.131138337674817,-0.474027983287677
-200.286982597536,46.6767744073736,-386.750609526762,-0.0820906990722816,-0.389712686836708
-200.287803504526,46.6728772805052,-386.763504703852,-0.0836297800953928,-0.403269658777831
-200.287803504526,46.6728772805052,-386.763504703852,-0.0836297800953928,-0.403269658777831
-200.370435960312,46.6131287257759,-386.727815429842,-0.0473030484987676,-0.372220851869447
-200.370908990796,46.6094065172572,-386.689750602801,-0.0487689514970777,-0.385657842503339
-200.370908990796,46.6094065172572,-386.689750602801,-0.0487689514970777,-0.385657842503339
-200.320647060764,46.5965881325124,-386.618910706131,-0.143310579406675,-0.249322759239106
-200.322080166558,46.59409490492,-386.595103368696,-0.14484541364191,-0.262309796115748
-200.322080166558,46.59409490492,-386.595103368696,-0.14484541364191,-0.262309796115748
-200.323528620695,46.5914718069588,-386.600856821458,-0.146439487058494,-0.275438691714011
-200.213385747932,46.5245799903572,-386.50088230659,-0.167264880055233,-0.252282817587632
-200.213385747932,46.5245799903572,-386.50088230659,-0.167264880055233,-0.252282817587632
-200.184061436676,46.5867525013046,-386.531236426717,-0.168071941094523,-0.222758335904182
-200.185742156087,46.5845249179456,-386.435432850374,-0.169332092050579,-0.235962992758669
-200.185742156087,46.5845249179456,-386.435432850374,-0.169332092050579,-0.235962992758669
-200.10730712816,46.3652645076104,-386.371238569043,-0.104810124912994,-0.209203505304534
-200.108355229409,46.3631724725574,-386.339556938342,-0.106236610384256,-0.222568078334814
-200.108355229409,46.3631724725574,-386.339556938342,-0.106236610384256,-0.222568078334814
-199.886647738691,46.4835805820478,-386.255204458947,0.0281216612506552,-0.281580620842646
-199.886366522079,46.4807647758394,-386.261278391362,0.026286803904633,-0.295132785180137
-199.886366522079,46.4807647758394,-386.261278391362,0.026286803904633,-0.295132785180137
-200.008178130297,46.5570861437421,-386.249457839804,-0.0160577511431168,-0.241087575927213
-200.008338707808,46.5546752679829,-386.220245481286,-0.0177992445009648,-0.254107096363494
-200.008338707808,46.5546752679829,-386.220245481286,-0.0177992445009648,-0.254107096363494
-200.008516700253,46.5521341970192,-386.181312072394,-0.0190024670135896,-0.267210007403851
-199.894427637412,46.3961368307991,-386.129362944184,0.128754715773185,-0.377441583394728
-199.894427637412,46.3961368307991,-386.129362944184,0.128754715773185,-0.377441583394728
-200.021050469848,46.2780075399057,-386.091628556966,0.122046225796607,-0.306954879934849
-200.01983000759,46.2749379911063,-386.076681707867,0.120657144106178,-0.320030510604983
-200.01983000759,46.2749379911063,-386.076681707867,0.120657144106178,-0.320030510604983
-200.041721459416,46.2582234303703,-386.134074991713,0.0686966083835388,-0.198502759518826
-200.041034493332,46.2562384027751,-386.062743489086,0.0678247269343266,-0.211625248771385
-200.041034493332,46.2562384027751,-386.062743489086,0.0678247269343266,-0.211625248771385
-200.112563741324,46.2752481579875,-386.063552066708,0.169114725220866,-0.221390767951344
-200.110872594072,46.273034250308,-385.982088771228,0.167874656159164,-0.234784844815799
-200.110872594072,46.273034250308,-385.982088771228,0.167874656159164,-0.234784844815799
-199.927552843723,46.2811185327766,-385.982005776792,0.12376483216627,-0.234275884096379
-199.926315195401,46.2787757739356,-385.924767588966,0.122835919400394,-0.247708602357886
-199.926315195401,46.2787757739356,-385.924767588966,0.122835919400394,-0.247708602357886
-199.925086836207,46.276298687912,-385.838878895152,0.121612885050958,-0.261030013323982
-199.962395366315,46.2841858889799,-385.789689905519,0.191448852960905,-0.210644371554308
-199.962395366315,46.2841858889799,-385.789689905519,0.191448852960905,-0.210644371554308
-200.003744385527,46.1389970538329,-385.740309480937,0.29607543591718,-0.494273002059898
-200.000783631168,46.1340543238123,-385.710464474429,0.29471167639419,-0.507282598838456
-200.000783631168,46.1340543238123,-385.710464474429,0.29471167639419,-0.507282598838456
-200.052482849058,45.9478564024839,-385.728284977838,0.263611500007125,-0.435278353203891
-200.049846734058,45.9435036189519,-385.657959670782,0.262153543564905,-0.448537689445935
-200.049846734058,45.9435036189519,-385.657959670782,0.262153543564905,-0.448537689445935
-200.165976128969,45.9099754282383,-385.643623113308,0.165002815938901,-0.42841277024253
-200.164326100809,45.9056913005359,-385.540262064329,0.164226099147148,-0.442045669496636
-200.164326100809,45.9056913005359,-385.540262064329,0.164226099147148,-0.442045669496636
-199.961817404113,46.1826936321038,-385.529665293612,0.253979807795608,-0.228992153223984
-199.959277606035,46.1804037105716,-385.453250119015,0.252283266325417,-0.242430711073753
-199.959277606035,46.1804037105716,-385.453250119015,0.252283266325417,-0.242430711073753
-199.956754773372,46.1779794034608,-385.386382847092,0.251799767223116,-0.255649855532603
-200.011275131632,46.2255667142136,-385.405870191128,0.349790232779054,-0.237719682304432
-200.011275131632,46.2255667142136,-385.405870191128,0.349790232779054,-0.237719682304432
-200.228369024992,46.316709708224,-385.475208123454,0.391700441425233,-0.205998621183587
-200.224452020578,46.3146497220121,-385.454925575012,0.390711315462844,-0.219267290867793
-200.224452020578,46.3146497220121,-385.454925575012,0.390711315462844,-0.219267290867793
-200.073700161408,46.4610488898766,-385.494575200112,0.463592722613979,-0.244324541418738
-200.069064234182,46.4586056444624,-385.486681840496,0.462336677804512,-0.257389174446502
-200.069064234182,46.4586056444624,-385.486681840496,0.462336677804512,-0.257389174446502
-199.866974594809,46.5504516163708,-385.427224692919,0.521216525408048,-0.284275007329812
-199.861762429555,46.5476088662975,-385.371448629252,0.519705728881826,-0.297451698664656
-199.861762429555,46.5476088662975,-385.371448629252,0.519705728881826,-0.297451698664656
-199.870427978323,46.5285412395655,-385.347928120156,0.590314569911063,-0.340000336456872
-199.864524832624,46.5251412362009,-385.359332609338,0.589306360042376,-0.353635134270044
-199.864524832624,46.5251412362009,-385.359332609338,0.589306360042376,-0.353635134270044
-199.858631769024,46.5216048848582,-385.263061386555,0.588050671634573,-0.366742821317374
-199.888602668913,46.5028453473478,-385.184064791824,0.345041778367533,-0.426656506175095
-199.888602668913,46.5028453473478,-385.184064791824,0.345041778367533,-0.426656506175095
-199.734112858762,46.5510255573522,-385.163069301742,0.480612282199216,-0.405417669496428
-199.72930673594,46.5469713806572,-385.139283998245,0.479491897220543,-0.418755869309315
-199.72930673594,46.5469713806572,-385.139283998245,0.479491897220543,-0.418755869309315
-199.593607096408,46.4391985501478,-385.145057973408,0.549676876629889,-0.458857191909432
-199.588110327641,46.4346099782287,-385.10246697164,0.548518224766071,-0.472084623296719
-199.588110327641,46.4346099782287,-385.10246697164,0.548518224766071,-0.472084623296719
-199.556298551128,46.569516443207,-385.059491190573,0.602446656959708,-0.452526936072427
-199.550274084559,46.5649911738463,-385.041242456366,0.601137493520273,-0.465960718037227
-199.550274084559,46.5649911738463,-385.041242456366,0.601137493520273,-0.465960718037227
-199.506733746903,46.5662651582038,-384.993239197955,0.582988405185676,-0.394654250060097
-199.500903862851,46.5623186157032,-384.936041790257,0.581485493096912,-0.407963805625965
-199.500903862851,46.5623186157032,-384.936041790257,0.581485493096912,-0.407963805625965
-199.49508900792,46.558238977647,-384.963126897602,0.58054815064168,-0.421074821539647
-199.412464585947,46.5647168059697,-384.993221378395,0.53318440412743,-0.435222755492835
-199.412464585947,46.5647168059697,-384.993221378395,0.53318440412743,-0.435222755492835
-199.501100382285,46.8311028722581,-384.9581224006,0.500639786694066,-0.427307946820892
-199.496093984418,46.8268297927898,-384.943929727557,0.499409435216481,-0.440541346328981
-199.496093984418,46.8268297927898,-384.943929727557,0.499409435216481,-0.440541346328981
-199.557655577726,46.7763212673882,-384.907030612122,0.450602383009307,-0.351408799205157
-199.553149553896,46.7728071793962,-384.919768110736,0.44942173981632,-0.364826640101186
-199.553149553896,46.7728071793962,-384.919768110736,0.44942173981632,-0.364826640101186
-199.449715094837,46.6804336002758,-384.833752637095,0.475376833063765,-0.495240262392251
-199.444961326506,46.6754811976519,-384.753960536548,0.473754413310461,-0.508636454759033
-199.444961326506,46.6754811976519,-384.753960536548,0.473754413310461,-0.508636454759033
-199.528106334516,46.8898495652072,-384.755497398915,0.505898624058342,-0.45804582179485
-199.523047348275,46.8852691069892,-384.703415618945,0.50454836213854,-0.471265138650543
-199.523047348275,46.8852691069892,-384.703415618945,0.50454836213854,-0.471265138650543
-199.518001864654,46.8805564556027,-384.661967715164,0.503225321768158,-0.484388669994597
-199.76445195227,46.8795939185689,-384.593212736685,0.418737269154253,-0.54900732105555
-199.76445195227,46.8795939185689,-384.593212736685,0.418737269154253,-0.54900732105555
-199.892368564228,46.7988547594393,-384.548117484809,0.342387318829164,-0.606957033075921
-199.88894469104,46.7927851891085,-384.560061070367,0.34089289492171,-0.62022553431358
-199.88894469104,46.7927851891085,-384.560061070367,0.34089289492171,-0.62022553431358
-199.910396030243,46.7974098586642,-384.512710731216,0.353733777216321,-0.602405511881345
-199.906858692471,46.7913858035454,-384.477656742578,0.352487863272635,-0.615718936615812
-199.906858692471,46.7913858035454,-384.477656742578,0.352487863272635,-0.615718936615812
-199.899788673847,46.7826588813559,-384.490394308531,0.35635716900702,-0.575311232622074
-199.896225102157,46.7769057690297,-384.406190915598,0.355231661572228,-0.588952944885183
-199.896225102157,46.7769057690297,-384.406190915598,0.355231661572228,-0.588952944885183
-199.858701117175,46.5894255995161,-384.351445629247,0.351676923778356,-0.743897587965858
-199.855184347937,46.5819866236365,-384.309222042547,0.350298939557223,-0.756755859474969
-199.855184347937,46.5819866236365,-384.309222042547,0.350298939557223,-0.756755859474969
-199.851681358542,46.5744190650417,-384.261212228093,0.34897949756848,-0.76979122501163
-199.719269413612,46.7550403387061,-384.257780491486,0.447693434168015,-0.685782045363409
-199.719269413612,46.7550403387061,-384.257780491486,0.447693434168015,-0.685782045363409
-199.648265642621,46.8468545951085,-384.240299367697,0.592976114484904,-0.513143605028777
-199.642335881476,46.8417231590582,-384.257565183135,0.592374766828147,-0.526287804708515
-199.642335881476,46.8417231590582,-384.257565183135,0.592374766828147,-0.526287804708515
-199.565851490862,46.9891425207614,-384.166993206571,0.63382811744211,-0.443147885962838
-199.559513209687,46.9847110419018,-384.238723986344,0.632590648408099,-0.456279154815816
-199.559513209687,46.9847110419018,-384.238723986344,0.632590648408099,-0.456279154815816
-199.575983766303,47.163358366461,-384.245863201638,0.683280559299483,-0.405042255339746
-199.56915096071,47.1593079439076,-384.129339828208,0.682143004547067,-0.418129159800253
-199.56915096071,47.1593079439076,-384.129339828208,0.682143004547067,-0.418129159800253
-199.447750187271,47.0061585513173,-384.100536355514,0.781959060814708,-0.493727683720005
-199.439930596663,47.0012212744801,-384.049443296856,0.780688510125708,-0.507108569513413
-199.439930596663,47.0012212744801,-384.049443296856,0.780688510125708,-0.507108569513413
-199.432123711561,46.996150188785,-384.10753904191,0.779528653215738,-0.520392029743614
-199.230628809767,46.9817327247402,-384.038703592739,0.706770439364171,-0.413099025294106
-199.230628809767,46.9817327247402,-384.038703592739,0.706770439364171,-0.413099025294106
-199.420953641461,47.1436769493804,-384.007853609135,0.562423509021668,-0.342375542345498
-199.415329406371,47.140253193957,-383.942233544862,0.561252116579908,-0.355700804468535
-199.415329406371,47.140253193957,-383.942233544862,0.561252116579908,-0.355700804468535
-199.274198810846,47.0541109782066,-383.912719097337,0.610667220242232,-0.250148370759426
-199.268092138643,47.051609494499,-383.853765254905,0.609527625416742,-0.262947448028838
-199.268092138643,47.051609494499,-383.853765254905,0.609527625416742,-0.262947448028838
-199.257291525139,47.0127367659155,-383.794888197978,0.592125231816779,-0.279092131740904
-199.251370272821,47.0099458445981,-383.779092110311,0.590850287132239,-0.292330870203651
-199.251370272821,47.0099458445981,-383.779092110311,0.590850287132239,-0.292330870203651
-199.229339428854,46.8217630176783,-383.806955473685,0.686051119771588,-0.309360640344603
-199.222478917656,46.8186694112749,-383.775080266881,0.684623744919124,-0.322491305823797
-199.222478917656,46.8186694112749,-383.775080266881,0.684623744919124,-0.322491305823797
-199.215632680207,46.8154444982166,-383.789115016559,0.683058508638021,-0.33603744282014
-199.067871755492,47.0507989012256,-383.709735025353,0.628902577040523,-0.197378820576731
-199.067871755492,47.0507989012256,-383.709735025353,0.628902577040523,-0.197378820576731
-199.113120585827,47.0332906157459,-383.740332143854,0.66617928871642,-0.16126567869516
-199.10645879294,47.0316779589589,-383.675257681555,0.665168679554517,-0.174320060137831
-199.10645879294,47.0316779589589,-383.675257681555,0.665168679554517,-0.174320060137831
-199.17704500765,46.9830448188681,-383.649859422477,0.477670660059909,-0.249764528397137
-199.17226830105,46.9805471735841,-383.6379141604,0.476406686935318,-0.263150468622699
-199.17226830105,46.9805471735841,-383.6379141604,0.476406686935318,-0.263150468622699
-199.189657080471,46.9904168929043,-383.545848914385,0.440030669269051,-0.120270382157788
-199.185256773778,46.9892141890827,-383.490644223589,0.438948441725173,-0.133639225430557
-199.185256773778,46.9892141890827,-383.490644223589,0.438948441725173,-0.133639225430557
-198.995878298489,46.9213321029017,-383.455116935934,0.460025619567303,-0.0684630722124157
-198.991278042294,46.9206474721796,-383.424371563385,0.459137613339232,-0.0815830894474864
-198.991278042294,46.9206474721796,-383.424371563385,0.459137613339232,-0.0815830894474864
-198.98668666616,46.9198316412851,-383.398274818357,0.45782639786479,-0.0950680285374229
-199.153282510603,46.866097679826,-383.373113497918,0.455878951137468,-0.0845590423064369
-199.153282510603,46.866097679826,-383.373113497918,0.455878951137468,-0.0845590423064369
-199.277059625621,46.943383696948,-383.334518386172,0.512190428799226,-0.0987792934990034
-199.271937721333,46.942395904013,-383.250617066486,0.510923982525091,-0.112035024102598
-199.271937721333,46.942395904013,-383.250617066486,0.510923982525091,-0.112035024102598
-199.214116364868,46.8397730950409,-383.183627911147,0.494103297789578,-0.160833564339212
-199.209175331891,46.8381647593975,-383.10619403164,0.492888173806733,-0.174076994591462
-199.209175331891,46.8381647593975,-383.10619403164,0.492888173806733,-0.174076994591462
-199.132963128709,47.0784738702874,-383.083122258784,0.739197560611108,-0.211315142233293
-199.125571153103,47.0763607188651,-383.042996285178,0.738144976995082,-0.224722536577353
-199.125571153103,47.0763607188651,-383.042996285178,0.738144976995082,-0.224722536577353
-199.052229384377,47.1818029958583,-382.96834825986,0.645209718535493,-0.285562762771216
-199.045777287192,47.1789473682306,-382.964119635089,0.64378088297368,-0.298679909738945
-199.045777287192,47.1789473682306,-382.964119635089,0.64378088297368,-0.298679909738945
-199.039339478362,47.1759605691332,-382.987101421961,0.642415537481112,-0.311983432349512
-199.108753331502,47.165359259519,-382.896716181854,0.6919810367705,-0.319493872642782
-199.108753331502,47.165359259519,-382.896716181854,0.6919810367705,-0.319493872642782
-199.193940643525,47.1368580296537,-382.893320011399,0.566063385855325,-0.334267851797413
-199.188280009666,47.1335153511357,-382.890210069014,0.564913501053263,-0.347674458870737
-199.188280009666,47.1335153511357,-382.890210069014,0.564913501053263,-0.347674458870737
-198.941029651747,46.7760414617304,-382.828243247002,0.620989897651299,-0.417067416686326
-198.93481975277,46.7718707875636,-382.762859149856,0.619714816793968,-0.430627064945224
-198.93481975277,46.7718707875636,-382.762859149856,0.619714816793968,-0.430627064945224
-198.946363862122,46.6870914076068,-382.733570734234,0.641670804478881,-0.373385483023619
-198.939947154077,46.6833575527765,-382.787756323731,0.639970789780806,-0.386759240570353
-198.939947154077,46.6833575527765,-382.787756323731,0.639970789780806,-0.386759240570353
-198.975136460282,46.6878669539021,-382.826251017264,0.704790756792293,-0.30731303158992
-198.968088552714,46.6847938235862,-382.768855958985,0.703227776763125,-0.320592058222602
-198.968088552714,46.6847938235862,-382.768855958985,0.703227776763125,-0.320592058222602
-198.961056274946,46.681587903004,-382.743748353817,0.701628422046235,-0.333746441728799
-198.909978190629,46.5800847862506,-382.748216442863,0.693656230477351,-0.391010595502021
-198.909978190629,46.5800847862506,-382.748216442863,0.693656230477351,-0.391010595502021
-198.962949596853,46.7485324106918,-382.679294463155,0.607834750942988,-0.310527190607305
-198.956871249344,46.7454271387858,-382.698508619764,0.606217100925731,-0.324008422549277
-198.956871249344,46.7454271387858,-382.698508619764,0.606217100925731,-0.324008422549277
-198.937476660285,47.0402414386469,-382.604465259661,0.535753946048544,-0.319171432903418
-198.932119120824,47.0370497243179,-382.545541248324,0.534307527162719,-0.332642315888772
-198.932119120824,47.0370497243179,-382.545541248324,0.534307527162719,-0.332642315888772
-199.121240117562,47.0902243041868,-382.492067945011,0.486437232948655,-0.29966313285271
-199.116375745232,47.0872276728583,-382.424176934935,0.485447122361752,-0.313142645997058
-199.116375745232,47.0872276728583,-382.424176934935,0.485447122361752,-0.313142645997058
-198.981753032251,47.1924380674427,-382.342281026736,0.517058276921257,-0.33750335567518
-198.976582449482,47.1890630338859,-382.279030457534,0.515847443978255,-0.351062167699237
-198.976582449482,47.1890630338859,-382.279030457534,0.515847443978255,-0.351062167699237
-198.971423975042,47.185552412209,-382.169403471011,0.51480917364371,-0.363972158226346
-199.00798931033,47.0468730403007,-382.115043991915,0.444564598542398,-0.278830632210251
-199.00798931033,47.0468730403007,-382.115043991915,0.444564598542398,-0.278830632210251
-199.023928833946,47.0132139148082,-382.019424869083,0.364115865545231,-0.389538207208765
-199.02028767529,47.0093185327361,-381.932094568483,0.362807489807356,-0.403270753167711
-199.02028767529,47.0093185327361,-381.932094568483,0.362807489807356,-0.403270753167711
-198.959934365001,46.8352866381072,-381.928086498006,0.455507652305027,-0.398022630347217
-198.955379288478,46.8313064118038,-381.872424003265,0.454681792947487,-0.411381838054582
-198.955379288478,46.8313064118038,-381.872424003265,0.454681792947487,-0.411381838054582
-199.012294219424,46.942005806869,-381.868731372998,0.371205615363458,-0.39245734419909
-199.008582163271,46.938081233427,-381.825908494393,0.369582922606503,-0.406497664384733
-199.008582163271,46.938081233427,-381.825908494393,0.369582922606503,-0.406497664384733
-199.095152240197,46.9773934295012,-381.7844994548,0.106035078584284,-0.435473172204392
-199.094091889411,46.9730386977792,-381.722966264824,0.105014552821672,-0.448937658476187
-199.094091889411,46.9730386977792,-381.722966264824,0.105014552821672,-0.448937658476187
-199.093041743883,46.9685493211944,-381.722515690335,0.103705436781453,-0.462922758125434
-199.237756380478,47.0913895917862,-381.738409340206,0.0798021735091387,-0.481172711357428
-199.237756380478,47.0913895917862,-381.738409340206,0.0798021735091387,-0.481172711357428
-199.15705333701,47.1315163387154,-381.664449353944,0.0280420440251415,-0.403464005409614
-199.15677291657,47.1274816986613,-381.682381404064,0.0269862734921444,-0.417055246758582
-199.15677291657,47.1274816986613,-381.682381404064,0.0269862734921444,-0.417055246758582
-199.175366483278,47.242812826234,-381.549494446233,-0.00728455046077291,-0.42959707698533
-199.175439328783,47.2385168554641,-381.544214642746,-0.00857965928490259,-0.443367293206541
-199.175439328783,47.2385168554641,-381.544214642746,-0.00857965928490259,-0.443367293206541
-199.17531738289,47.4783772937352,-381.555407557562,0.0192914154736465,-0.454477142035889
-199.175124468736,47.4738325223149,-381.503765891112,0.0177372296460425,-0.468330535843084
-199.175124468736,47.4738325223149,-381.503765891112,0.0177372296460425,-0.468330535843084
-199.152157737568,47.2889840016004,-381.443045484188,-0.00255393498672357,-0.505088174077723
-199.152183276918,47.2839331198596,-381.328708828793,-0.00353645986924895,-0.519202061927098
-199.152183276918,47.2839331198596,-381.328708828793,-0.00353645986924895,-0.519202061927098
-199.152218641517,47.2787410992404,-381.33428415457,-0.00456506461223865,-0.532996351231237
-199.027111835878,47.0713408297391,-381.234189379446,-0.0571556642767893,-0.611161284807185
-199.027111835878,47.0713408297391,-381.234189379446,-0.0571556642767893,-0.611161284807185
-199.021695771703,46.8576763470606,-381.138946231493,0.0120875590613669,-0.717234068891399
-199.021574896112,46.8505040063717,-381.037645332202,0.010758239847589,-0.731282258298658
-199.021574896112,46.8505040063717,-381.037645332202,0.010758239847589,-0.731282258298658
-199.096715940156,46.6767011308292,-381.020050882357,0.0576853809795766,-0.711991776882866
-199.096139086346,46.6695812130604,-380.994203771443,0.0563189934030976,-0.725578945114666
-199.096139086346,46.6695812130604,-380.994203771443,0.0563189934030976,-0.725578945114666
-199.048954941886,46.5322355361517,-380.906594924123,0.0723881169516267,-0.748619585894655
-199.048231060716,46.5247493402927,-380.861104897066,0.0707513859229181,-0.762361871199426
-199.048231060716,46.5247493402927,-380.861104897066,0.0707513859229181,-0.762361871199426
-198.931027367367,46.587338856277,-380.883413304252,0.0439635678869081,-0.71835903716391
-198.930587731688,46.5801552659053,-380.8712435117,0.0425945087373618,-0.731812528655936
-198.930587731688,46.5801552659053,-380.8712435117,0.0425945087373618,-0.731812528655936
-198.930161786601,46.5728371406188,-380.881125592768,0.0411472886575582,-0.745297095353796
-198.732274862681,46.4921491829197,-380.905266751972,0.197884157930744,-0.734661254210626
-198.732274862681,46.4921491829197,-380.905266751972,0.197884157930744,-0.734661254210626
-198.757963013469,46.4270207892004,-380.794547447801,0.299020326166205,-0.703779780060898
-198.754972810208,46.4199829913998,-380.79288581163,0.297322964336072,-0.716684212583799
-198.754972810208,46.4199829913998,-380.79288581163,0.297322964336072,-0.716684212583799
-198.845850450244,46.2941907017033,-380.816572191911,0.454403712770669,-0.662827524363014
-198.841306413116,46.2875624264597,-380.786029746676,0.452934306734521,-0.676256143495304
-198.841306413116,46.2875624264597,-380.786029746676,0.452934306734521,-0.676256143495304
-198.987282063246,46.3075211099243,-380.733263991874,0.355835601182171,-0.691433901747913
-198.983723707234,46.3006067709069,-380.671454650534,0.354396133261307,-0.704925495715627
-198.983723707234,46.3006067709069,-380.671454650534,0.354396133261307,-0.704925495715627
-198.944914083765,46.3633509648939,-380.606228155788,0.398123410665492,-0.513879641138249
-198.940932849658,46.3582121684825,-380.571722564924,0.396807939937626,-0.526998490934169
-198.940932849658,46.3582121684825,-380.571722564924,0.396807939937626,-0.526998490934169
-198.936964770258,46.3529421835731,-380.577823420006,0.395159489958471,-0.540339646586022
-198.846210268274,46.4391718286713,-380.548130428877,0.280347760010618,-0.636815189707806
-198.846210268274,46.4391718286713,-380.548130428877,0.280347760010618,-0.636815189707806
-198.959342422261,46.418549230115,-380.489013637743,0.249476473384162,-0.762097324025177
-198.956847657527,46.4109282568748,-380.458655397323,0.248136247259174,-0.775383289683945
-198.956847657527,46.4109282568748,-380.458655397323,0.248136247259174,-0.775383289683945
-198.848642056306,46.3110607978998,-380.389946645467,0.23502408170069,-0.883007997015223
-198.846291815489,46.3022307179296,-380.407603359066,0.233315451547008,-0.895911673732833
-198.846291815489,46.3022307179296,-380.407603359066,0.233315451547008,-0.895911673732833
-198.878197930357,46.2970854223799,-380.342545056365,0.185316601869842,-0.852188653072187
-198.876344764339,46.2885635358492,-380.295670903454,0.183619271129938,-0.865198078950484
-198.876344764339,46.2885635358492,-380.295670903454,0.183619271129938,-0.865198078950484
-198.665858469677,46.2473918602035,-380.271823125781,0.223838593808125,-0.708147184941797
-198.663620083739,46.2403103883541,-380.162866870413,0.22254708237404,-0.721151978194663
-198.663620083739,46.2403103883541,-380.162866870413,0.22254708237404,-0.721151978194663
-198.661394612916,46.2330988685722,-380.114550615537,0.221267284805248,-0.734116116024019
-198.602052484882,46.238585632232,-380.091094933348,0.380949109493106,-0.748319109394862
-198.602052484882,46.238585632232,-380.091094933348,0.380949109493106,-0.748319109394862
-198.559888959974,46.1498340801605,-380.018352206786,0.327082921706864,-0.788867762550954
-198.556618130757,46.141945402535,-379.985506740765,0.325779360451573,-0.802166129007743
-198.556618130757,46.141945402535,-379.985506740765,0.325779360451573,-0.802166129007743
-198.567086922455,46.0470947312557,-379.950220581359,0.354350470476378,-0.763099916369901
-198.563543417751,46.039463732092,-379.876728751913,0.352578193013113,-0.775891975306051
-198.563543417751,46.039463732092,-379.876728751913,0.352578193013113,-0.775891975306051
-198.682296001494,46.0605657800508,-379.821658581525,0.343007393617092,-0.628072903309993
-198.678865927557,46.0542850510177,-379.809573483061,0.34127588044827,-0.640814416906777
-198.678865927557,46.0542850510177,-379.809573483061,0.34127588044827,-0.640814416906777
-198.716047219771,46.1573697910095,-379.792652680427,0.327828233318277,-0.671917949234337
-198.712768937438,46.1506506115172,-379.683271086979,0.326355227204953,-0.685288186491049
-198.712768937438,46.1506506115172,-379.683271086979,0.326355227204953,-0.685288186491049
