Time,Z,Vz
78.2600000000016,358.724175407225,-4.04894593021698
78.2700000000016,358.687273943882,-4.04672929274375
78.2800000000016,358.653412661376,-4.04334782956719
78.2800000000016,358.653412661376,-4.04334782956719
78.2900000000016,358.636578072284,-4.02972815687307
78.3000000000016,358.608127366733,-4.02297363956554
78.3000000000016,358.608127366733,-4.02297363956554
78.3100000000016,358.575427876738,-4.01897914016674
78.3200000000016,358.499878197716,-4.03974444325967
78.3200000000016,358.499878197716,-4.03974444325967
78.3300000000015,358.421420692784,-4.06221360547707
78.3400000000016,358.38061639874,-4.06232529015764
78.3400000000016,358.38061639874,-4.06232529015764
78.3500000000016,358.335919484359,-4.06474789828691
78.3600000000015,358.377224667101,-4.01757547062198
78.3600000000015,358.377224667101,-4.01757547062198
78.3700000000015,358.371808161746,-3.99780308397764
78.3800000000015,358.359723239185,-3.98190518864289
78.3800000000015,358.359723239185,-3.98190518864289
78.3900000000015,358.376369476934,-3.94958373181116
78.4000000000015,358.297709964734,-3.97211528750324
78.4000000000015,358.297709964734,-3.97211528750324
78.4100000000015,358.24790610989,-3.97801005707389
78.4200000000015,358.217343380084,-3.97318729061236
78.4200000000015,358.217343380084,-3.97318729061236
78.4300000000015,358.124507400849,-4.00383882448555
78.4400000000015,358.064454720086,-4.0152380883764
78.4400000000015,358.064454720086,-4.0152380883764
78.4500000000015,358.002815389686,-4.02763400943416
78.4600000000015,358.006523060156,-4.00238921579469
78.4600000000015,358.006523060156,-4.00238921579469
78.4700000000015,358.045559544752,-3.95688850215993
78.4800000000015,357.949927352473,-3.98925037773362
78.4800000000015,357.949927352473,-3.98925037773362
78.4900000000015,357.941724425283,-3.9708681643723
78.5000000000015,357.860052451985,-3.99551250633374
78.5000000000015,357.860052451985,-3.99551250633374
78.5100000000015,357.837245104073,-3.98588848488063
78.5200000000015,357.824108852289,-3.97057888124626
78.5200000000015,357.824108852289,-3.97057888124626
78.5300000000015,357.837977109819,-3.93994103618577
78.5400000000015,357.895689368507,-3.88423175960887
78.5400000000015,357.895689368507,-3.88423175960887
78.5500000000015,357.876264305174,-3.87286746282973
78.5600000000015,357.847049982544,-3.86721453303988
78.5600000000015,357.847049982544,-3.86721453303988
78.5700000000015,357.767844061345,-3.89074280789438
78.5800000000015,357.789683285488,-3.85580208754776
78.5800000000015,357.789683285488,-3.85580208754776
78.5900000000015,357.714297974825,-3.8774805764315
78.6000000000015,357.720478670558,-3.85164963187075
78.6000000000015,357.720478670558,-3.85164963187075
78.6100000000015,357.733748702721,-3.8219489722507
78.6200000000015,357.576127774477,-3.89094824657187
78.6200000000015,357.576127774477,-3.89094824657187
78.6300000000015,357.588641649269,-3.86181503866087
78.6400000000015,357.493644642017,-3.894853661415
78.6400000000015,357.493644642017,-3.894853661415
78.6500000000015,357.5318158045,-3.85061017351161
78.6600000000015,357.486382655397,-3.85451800780876
78.6600000000015,357.486382655397,-3.85451800780876
78.6700000000015,357.484700854168,-3.83351067767283
78.6800000000015,357.439275730165,-3.83788134722966
78.6800000000015,357.439275730165,-3.83788134722966
78.6900000000015,357.416475918337,-3.82894146038911
78.7000000000015,357.403346467746,-3.81497630987447
78.7000000000015,357.403346467746,-3.81497630987447
78.7100000000015,357.316873916743,-3.84300580375348
78.7200000000015,357.218995308504,-3.87780369555779
78.7200000000015,357.218995308504,-3.87780369555779
78.7300000000015,357.169868191231,-3.88418842818241
